rule_id	prefix	num	page	stmt_chars	viol_chars	inset_chars	stmt_sha1	headline
I107	I	107	118	2332	0	1569	bdd601f629aa	No STUDENT, no inspection
R101	R	101	78	422	0	521	f71141f01e7c	R101*ROBOT PERIMETER must be fixed
R102	R	102	78	340	0	532	fb2c75d3eb5a	R102*STARTING CONFIGURATION – no overhang
R103	R	103	78	636	0	0	078b4a19c96e	R103*ROBOT weight limit
R104	R	104	79	177	0	299	8dd63910742c	R104STARTING CONFIGURATION – max size
R105	R	105	79	178	0	174	1c280dd7f922	R105ROBOT horizontal extension limit
R106	R	106	79	492	0	1200	4d96fc0c711e	R106Horizontal extension – one direction at a time
R107	R	107	81	111	0	291	1c266971e65f	R107ROBOT vertical extension limit
R108	R	108	81	213	0	0	a89aac40f351	R108ROBOT extension floor interaction ROBOT extensions may not interact with the carpet, BUMPS, or
R201	R	201	81	350	0	0	ed4cc730bcb2	R201*No digging into carpet
R202	R	202	81	174	0	190	debc0bfe811a	R202*No exposed sharp edges
R203	R	203	81	163	0	1698	5e1e20e7311d	R203*General safety
R204	R	204	82	168	0	213	eff9444c88a6	R204*Leave SCORING ELEMENTS at the FIELD
R205	R	205	82	123	0	0	17219959b577	R205*Don’t contaminate the FIELD
R206	R	206	82	204	0	235	679d86c4ebcb	R206*Don’t damage SCORING ELEMENTS
R301	R	301	82	272	0	4859	6864d091e1b7	R301*Individual item cost limit
R302	R	302	84	122	0	761	ef35890feb0d	R302*MAJOR MECHANISM, from this year only
R303	R	303	84	1172	0	1979	af8d46fb50a4	R303*Create new designs and software, unless they’re public
R401	R	401	85	424	0	107	91b66b8c3c5a	R401*BUMPERS almost all around
R402	R	402	86	1956	0	442	a6fb0aabab77	R402*BUMPER construction
R403	R	403	88	138	0	0	7e654aec21ae	R403*BUMPER extension limit
R404	R	404	88	488	0	158	01b70f5fadb0	R404*BUMPERS must be soft
R405	R	405	89	283	0	277	1fd4cad8cd8e	R405*BUMPERS interact with BUMPERS
R406	R	406	89	272	0	170	0e393a2f0d1e	R406*Fill BUMPER corners
R407	R	407	90	101	0	357	a8691d25480c	R407*BUMPERS shouldn’t be wedges
R408	R	408	90	131	0	0	d6a9ba216dce	R408*Weight limit with BUMPERS
R409	R	409	91	175	0	196	71bcacad6386	R409*BUMPERS should be passive
R410	R	410	91	120	0	102	e4b8c0692f32	R410*BUMPERS must come off
R411	R	411	91	718	0	0	7baf5e6feb10	R411*BUMPERS indicate your ALLIANCE
R412	R	412	91	728	0	875	4a93f874b0bc	R412*Team number on BUMPERS
R501	R	501	92	2324	0	1335	ca32b9a624b2	R501*Allowable motors
R502	R	502	94	304	0	592	bbb8a0b6b0ee	R502*Only 4 propulsion motors
R503	R	503	94	1204	0	177	09da902afa76	R503*Don’t modify motors (mostly)
R504	R	504	95	1600	0	147	231853f2eaea	R504*Power (most) actuators off of approved devices
R505	R	505	95	1175	0	0	67fdfeb7503f	R505*Don’t overload controllers
R506	R	506	96	445	0	0	f6baf3d89ee5	R506*Control servos safely
R601	R	601	96	644	0	1141	592d97d5736b	R601*Battery limit – everyone has the same power
R602	R	602	97	659	0	153	737c07fd44d2	R602*Other batteries for cameras or computers only
R603	R	603	98	155	0	0	d97c8079ab52	R603*Charge batteries with safe connectors
R604	R	604	98	155	0	0	99ddbc3c6e4d	R604*Charge batteries at a safe rate
R605	R	605	98	165	0	84	a4cc5a585adb	R605*Batteries are not ballast
R606	R	606	98	201	0	0	43c0fd768dd8	R606*Secure the battery
R607	R	607	98	200	0	0	bc8af3656587	R607*Insulate battery connections
R608	R	608	98	456	0	0	ff2168944919	R608*Limit non-battery energy
R609	R	609	98	1033	0	432	f6a2e9164797	R609*Connect main power safely
R610	R	610	99	257	0	0	19520db38ef8	R610*1 breaker/fuse per circuit
R611	R	611	99	184	0	583	f609c8d50c1e	R611*The ROBOT frame is not a wire
R612	R	612	99	205	0	532	5e6a57c7db47	R612*Must be able to turn ROBOT on and off safely
R613	R	613	100	127	0	189	b64e35c5c786	R613*Electrical system must be inspectable
R614	R	614	100	410	0	0	3779a187ee71	R614*No high voltage allowed
R615	R	615	100	279	0	0	2f56c224148b	R615*Power roboRIO as specified
R616	R	616	100	812	0	321	19ac8b8262bb	R616*Power radio as specified – Part 1
R617	R	617	101	516	0	0	05e27c919331	R617*Power radio as specified – Part 2
R618	R	618	101	93	0	362	ac4a72491e47	R618*Use PD terminals as designed
R619	R	619	101	468	0	0	9f310ff62b2d	R619*Only use specified circuit breakers in a PD
R620	R	620	101	432	0	126	8c940e1d9fa2	R620*Only use specified fuses in PD
R621	R	621	101	1044	0	215	462d030b05d7	R621*Protect circuits with appropriate circuit breakers
R622	R	622	102	1535	0	389	49e3dd5c95d2	R622*Use appropriately sized wire
R623	R	623	103	267	0	54	14366239e427	R623*Use only appropriate connectors
R624	R	624	103	634	0	0	fc164b5c9387	R624*Use specified wire colors (mostly)
R625	R	625	104	514	0	503	bc87e0164660	R625*Don’t modify critical power paths
R626	R	626	104	465	0	0	b9ff5a0d9b5e	R626*VH-109 PoE passthrough
R701	R	701	104	236	0	206	2310985fe00e	R701*Control the ROBOT with a roboRIO
R702	R	702	104	409	0	0	2c395aef2632	R702*Communicate with the ROBOT with the specified radio
R703	R	703	104	863	0	446	1d654bda7170	R703*Use specific Ethernet port for roboRIO
R704	R	704	105	1101	0	404	7d880256e612	R704*Only use allowed ports and bandwidth to communicate with the ROBOT
R705	R	705	106	254	0	0	3cebc7945ac7	R705*Configure devices for your team number
R706	R	706	106	153	0	0	3ae1bd1d2705	R706*Don’t bypass the ARENA network
R707	R	707	106	309	0	287	9c365dd8a8f2	R707*Limited wireless allowed
R708	R	708	106	146	0	133	8d9d04f84bc8	R708*Wireless bridge must be visible
R709	R	709	106	556	0	59	bf678b074ad5	R709*ROBOTS must have a signal light
R710	R	710	107	2486	0	589	8873d88e9686	R710*Only specified modifications to control system devices permitted
R711	R	711	108	203	0	0	b5efa67870ed	R711*Don’t connect motor outputs to roboRIO
R712	R	712	108	416	0	0	a9d8adb0ed47	R712*Control PWM controllers from the roboRIO
R713	R	713	108	497	0	635	283a08dfe37b	R713*Only approved MXP devices can control actuators
R714	R	714	109	338	0	482	087799158f0b	R714*Control CAN motor controllers from the roboRIO
R715	R	715	109	319	0	0	19902a17d24a	R715*Control PCM, PH, and Servo Hub from roboRIO
R716	R	716	109	189	0	162	0611fb0020ce	R716*Don’t alter the CAN bus
R717	R	717	109	344	0	143	0e584ebec2e1	R717*USB to CAN adapter permitted
R801	R	801	109	262	0	0	50efade339fd	R801*Only use explicitly permitted pneumatic parts
R802	R	802	109	348	0	268	40982a800081	R802*No custom pneumatics and meet minimum pressure ratings
R803	R	803	110	565	0	154	df803fc6a30c	R803*Don’t modify pneumatics
R804	R	804	110	1542	0	718	01e0e60fd0bc	R804*Only use specific pneumatic devices
R805	R	805	111	708	0	0	8e0de89f894d	R805*If using pneumatics, these parts are required
R806	R	806	111	252	0	391	c4e36d584c26	R806*Compressed air from ROBOT compressor only
R807	R	807	112	201	0	0	e1f638867571	R807*Air storage pressure limit
R808	R	808	112	328	0	100	ea7dc1a4bfdf	R808*Working air pressure limit
R809	R	809	112	279	0	174	d6fa43fbe6a9	R809*Limited devices at high pressure
R810	R	810	112	252	0	0	b46b33932b03	R810*Pressure gauges must be visible
R811	R	811	112	382	0	90	7141b9f71c02	R811*Relief valve requirements
R812	R	812	112	875	0	132	fa70a1c36627	R812*Pressure switch requirements
R813	R	813	113	296	0	0	66dc01f091be	R813*Vent plug requirements
R814	R	814	113	132	0	166	709808e22596	R814*Don’t connect solenoid outputs together
R901	R	901	113	351	0	170	c57edb08c0ac	R901*Use the specified Driver Station Software
R902	R	902	113	411	0	0	a61ffe11681b	R902*The OPERATOR CONSOLE must have a visible display
R903	R	903	113	552	0	242	c5d42df4c64f	R903*Connect FMS Ethernet directly to the OPERATOR CONSOLE
R904	R	904	114	455	0	458	f85e60b6ae1f	R904*OPERATOR CONSOLE physical requirements
R905	R	905	114	182	0	284	d12062795a54	R905*FIELD wireless only
R906	R	906	114	204	0	0	a15f554b241e	R906*No unsafe OPERATOR CONSOLES
R907	R	907	114	2309	0	163	5c6a2534da95	R907*No AC inverters
T201	T	201	120	850	64	147	df5d5e24ecd5	T201*Replays will be the same
T301	T	301	121	6687	112	99	fb9520dcf372	T301*Measurement, not practice
T601	T	601	123	510	116	104	8281286030bd	T601*Send your STUDENT representatives
T602	T	602	124	814	43	173	5a8f742d3fce	T602*STUDENTS must outnumber adults
T603	T	603	124	109	48	0	589e34e139a2	T603*Only STUDENTS may use the mic
T604	T	604	124	187	71	0	446559fd98be	T604*Only the ALLIANCE CAPTAIN may invite an ALLIANCE
T605	T	605	124	1929	214	1436	9f2c32e25007	T605*Picks are time limited
T606	T	606	125	5678	99	967	50e1cfebc6f4	T606*Declining teams can’t be picked
T607	T	607	129	246	33	0	93ec48ba51bb	No BACKUP TEAM for replayed MATCHES
T608	T	608	129	112	33	0	b3f983773997	No BACKUP TEAMS for 1st MATCH
T609	T	609	129	135	32	125	787efa9269cd	BACKUP TEAMS play when called
T610	T	610	129	678	52	137	b706a501113a	T610*BACKUP TEAMS due 2 minutes before the MATCH start time
T611	T	611	129	166	50	0	d29123de16bf	T611*Be there to be a BACKUP TEAM
T612	T	612	129	1394	141	175	51446efbbb6c	T612*Send a BACKUP TEAM Representative
T613	T	613	130	191	85	980	09925870b772	T613*LINEUPS due 2 minutes before the MATCH
T614	T	614	131	28758	36	515	cea4a8740988	T614*For replays, no changing LINEUPS (mostly)
