rule_id	2008	2010	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	total
H404	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5
H501	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
H502	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
H504	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5
H505	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3
H506	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	4
I01	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2
I02	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
I03	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
I04	0	0	0	0	0	0	0	79	1	0	0	0	0	0	0	0	0	80
I05	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
I06	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
I07	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
I101	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	3
I103	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	5
I104	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
R01	0	0	0	1	0	0	0	7	10	0	0	0	0	0	0	0	0	18
R02	0	0	0	3	0	0	0	10	5	0	0	0	0	0	0	0	0	18
R03	0	0	0	3	0	0	0	13	13	0	0	0	0	0	0	0	0	29
R04	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	8
R05	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3
R06	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	5
R07	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	6
R08	0	0	0	4	2	0	0	5	5	0	0	0	0	0	0	0	0	16
R09	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3
R10	0	0	0	3	1	2	3	6	2	0	4	0	0	0	0	0	0	21
R11	0	0	0	1	1	1	3	1	3	2	9	0	0	0	0	0	0	21
R12	0	0	0	1	1	1	2	3	2	6	3	0	0	0	0	0	0	19
R13	0	0	0	1	2	0	2	2	3	3	8	0	0	0	0	0	0	21
R14	0	0	0	1	1	2	0	0	1	7	2	0	0	0	0	0	0	14
R15	0	0	0	1	1	0	2	6	0	7	0	0	0	0	0	0	0	17
R16	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	5
R17	0	0	0	1	0	3	0	0	0	5	3	0	0	0	0	0	0	12
R18	0	0	0	1	7	12	7	8	0	0	3	2	0	0	0	0	0	40
R19	0	0	0	1	5	3	12	5	3	0	0	0	0	0	0	0	0	29
R20	0	0	0	1	0	3	2	1	1	8	0	0	0	0	0	0	0	16
R21	0	0	0	3	14	1	17	7	0	3	5	1	1	0	0	0	0	52
R22	0	0	0	3	2	0	12	10	1	0	2	1	0	0	0	0	0	31
R23	0	0	0	1	1	0	0	11	7	3	2	0	0	0	0	0	0	25
R24	0	0	0	3	0	2	2	0	15	7	11	0	0	0	0	0	0	40
R25	0	0	0	1	0	1	0	1	0	12	0	0	0	0	0	0	0	15
R26	0	0	0	2	8	0	3	6	1	6	4	0	0	0	0	0	0	30
R27	0	0	0	2	4	0	3	9	6	0	3	0	0	0	0	0	0	27
R28	0	0	0	1	4	0	3	2	4	3	6	0	0	0	0	0	0	23
R29	0	0	0	3	14	0	12	23	4	1	1	1	0	0	0	0	0	59
R30	0	0	0	1	2	0	4	1	15	4	5	0	0	0	0	0	0	32
R31	0	0	0	1	3	0	3	13	4	9	1	0	0	0	0	0	0	34
R32	0	0	0	14	0	0	0	15	6	1	0	0	0	0	0	0	0	36
R33	0	0	0	3	0	0	0	2	16	3	1	0	0	0	0	0	0	25
R34	0	0	0	2	4	0	0	3	2	14	0	0	0	0	0	0	0	25
R35	0	0	0	1	1	0	2	4	2	5	0	0	0	0	0	0	0	15
R36	0	0	0	1	2	0	2	2	4	1	0	0	0	0	0	0	0	12
R37	0	0	0	1	0	3	0	7	2	4	0	0	0	0	0	0	0	17
R38	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4
R39	0	0	0	1	1	1	0	0	1	1	2	0	0	0	0	0	0	7
R40	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3
R41	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3
R42	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	4
R43	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	5
R44	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	5
R45	0	0	0	1	1	2	1	0	3	2	0	0	0	0	0	0	0	10
R46	0	0	0	1	0	1	1	0	0	3	0	0	0	0	0	0	0	6
R47	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	5
R48	0	0	0	1	0	1	3	1	0	1	2	0	0	0	0	0	0	9
R49	0	0	0	1	1	0	1	2	0	1	3	0	0	0	0	0	0	9
R50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
R51	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	5
R52	0	0	0	4	1	2	4	0	0	0	8	1	0	0	0	0	0	20
R53	0	0	0	1	3	0	4	0	1	0	0	0	0	0	0	0	0	9
R54	0	0	0	2	2	0	3	0	0	3	1	0	0	0	0	0	0	11
R55	0	0	0	1	0	4	2	0	0	1	1	0	0	0	0	0	0	9
R56	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	4
R57	0	0	0	1	0	1	4	2	0	0	1	0	0	0	0	0	0	9
R58	0	0	0	1	2	2	0	1	1	0	0	0	0	0	0	0	0	7
R59	0	0	0	1	0	0	1	0	5	1	1	0	0	0	0	0	0	9
R60	0	0	0	1	0	0	3	1	0	5	0	0	0	0	0	0	0	10
R61	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	6
R62	0	0	0	1	1	1	1	0	1	3	0	0	0	0	0	0	0	8
R63	0	0	0	1	1	0	4	2	1	1	0	1	0	0	0	0	0	11
R64	0	0	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	6
R65	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	4
R66	0	0	0	1	0	10	1	0	0	0	0	0	0	0	0	0	0	12
R67	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	4
R68	0	0	0	1	0	1	2	2	0	0	4	0	0	0	0	0	0	10
R69	0	0	0	1	0	2	0	0	1	0	3	0	0	0	0	0	0	7
R70	0	0	0	2	0	1	1	0	0	0	2	0	0	0	0	0	0	6
R71	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	4
R72	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3
R73	0	0	0	1	0	0	0	2	0	5	2	0	0	0	0	0	0	10
R74	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	5
R75	0	0	0	1	2	1	2	0	1	0	5	0	0	0	0	0	0	12
R76	0	0	0	1	2	0	2	0	0	0	2	0	0	0	0	0	0	7
