rule_id	prefix	num	page	stmt_chars	viol_chars	inset_chars	stmt_sha1	headline
R34	R	34	85	1215	0	0	da8c5dd0f708	With the exception of servos, fans, or motors integral to sensors of COTS computing devices permitted in R32, each actua
R35	R	35	86	1146	0	0	b9b3a2914bf3	Each power regulating device may control electrical loads per Table 8-2
R36	R	36	86	217	0	0	4d0017911f36	Servos must be connected to, and only to, one of the following: A
R37	R	37	87	1629	0	0	8368f0bb4284	The only legal source of electrical energy for the ROBOT during the competition, the ROBOT battery, must be a non-spilla
R38	R	38	87	111	0	0	078e964b097b	Any battery charger used to charge a ROBOT battery must have the corresponding Anderson SB connector installed
R39	R	39	87	110	0	0	2165d18e6ca0	Any battery charger used to charge a ROBOT battery may not be used such that it exceeds 6- Amp charge current
R40	R	40	88	219	0	0	5ad927b439ad	No batteries other than those allowed per R37 are allowed on the ROBOT, whether or not they are being used to supply pow
R41	R	41	88	136	0	0	407a6c0b1970	The ROBOT battery must be secured such that it will not dislodge should the ROBOT be turned over or placed in any arbitr
R42	R	42	88	165	0	0	1e76eccedc3d	Each electrical terminal on the ROBOT battery, main breaker, and their connections (lugs, stripped wire ends, etc
R43	R	43	88	431	0	0	5b206924ff34	Non-electrical sources of energy used by the ROBOT, (i
R44	R	44	88	790	0	0	2333291e5468	The one (1) ROBOT battery, a single pair of Anderson Power Products (or APP) 2-pole SB type connectors, the one (1) main
R45	R	45	89	291	0	0	dbcd3a0f356c	All circuits, with the exceptions of those listed in R50 and R52, must connect to, and have power sourced solely by, a s
R46	R	46	89	670	0	0	c2e12d80bb20	All wiring and electrical devices, including all Control System COMPONENTS, shall be electrically isolated from the ROBO
R47	R	47	89	491	0	0	db3039c0d00c	The 120A circuit breaker must be quickly and safely accessible from the exterior of the ROBOT
R48	R	48	89	91	0	0	b5639c29ba8f	The PDP, associated wiring, and all circuit breakers must be easily visible for Inspection
R49	R	49	89	206	0	0	7df08726e36b	Any active electrical item that is not an actuator (specified in R32) or core Control System item (specified in R71) is 
R50	R	50	89	171	0	0	33183ef7cdfa	The roboRIO power input must be connected to the dedicated supply terminals on the PDP shown in Figure 8-9
R51	R	51	90	701	0	0	710a0b24aee0	The Wireless Bridge power must be supplied directly by the 12V 2A output of a CTR Electronics Voltage Regulator Module (
R52	R	52	90	469	0	0	47b0c2aa1b2f	The VRM supplying power to the Wireless Bridge per R51 must be connected to the designated supply terminals at the end o
R53	R	53	91	431	0	0	d8fedf13bbf5	Only one wire shall be connected to each WAGO connector on the PDP
R54	R	54	91	156	0	0	60201c903065	The only circuit breakers permitted for use in the PDP are: A
R55	R	55	91	153	0	0	b1eab2eee1a0	The fuses in the PDP shall only be replaced with functionally identical fuses (mini automotive blade fuses with values m
R56	R	56	91	663	0	0	13ea7f2dcf8f	Each branch circuit must be protected by one and only one circuit breaker on the PDP per Table 8-3
R57	R	57	92	965	0	0	04d52b1cf25a	All circuits shall be wired with appropriately sized insulated wire: Application Minimum Wire Size 31 – 40A protected ci
R58	R	58	92	229	0	0	e949ddb1d283	Branch circuits may include intermediate elements such as COTS connectors, splices, COTS flexible/rolling/sliding contac
R59	R	59	92	535	0	0	0dadf58db712	All non-SIGNAL LEVEL wiring with a constant polarity (i
R60	R	60	92	1027	0	0	d886cb8e2d82	CUSTOM CIRCUITS shall not directly alter the power pathways between the ROBOT battery, PDP, motor controllers, relays (p
R61	R	61	93	370	0	0	ae31cd485cb9	ROBOTS must be controlled via one (1) programmable National Instruments roboRIO (P/N: am3000), with image version FRC_20
R62	R	62	93	243	0	0	e48f714d8214	One (1) OpenMesh Wireless Bridge (P/N: OM5P-AN or OM5P-AC), that has been configured with the appropriate encryption key
R63	R	63	93	445	0	0	402480b25abf	The roboRIO Ethernet port must be connected to the Wireless Bridge port labeled “18-24 vPOE,” closest to the power conne
R64	R	64	93	226	0	0	5b61c92ba057	Ethernet-connected COTS devices or CUSTOM CIRCUITS may connect to any remaining Ethernet port on the Wireless Bridge but
R65	R	65	93	1337	0	0	8f14275c0b89	Communication between the ROBOT and the OPERATOR CONSOLE is restricted as follows: A
R66	R	66	94	194	0	0	df8e5658513f	The roboRIO, Driver Station software, and Wireless Bridge must be configured to correspond to the correct Team number, p
R67	R	67	94	116	0	0	a30cfc12f6f4	All signals must originate from the OPERATOR CONSOLE and be transmitted to the ROBOT via the ARENA Ethernet network
R68	R	68	94	413	0	0	53ecf0287732	No form of wireless communication shall be used to communicate to, from, or within the ROBOT, except those required per 
R69	R	69	94	233	0	0	fad2a42f4ab8	The Wireless Bridge must be mounted on the ROBOT such that the diagnostic lights are visible to ARENA personnel
R70	R	70	94	503	0	0	b70bee972c6a	ROBOTS must use at least one (1), but no more than two (2), diagnostic Robot Signal Lights (RSL) (P/N: 855PB-B12ME522)
R71	R	71	95	2194	0	0	87d03fdc87dc	The Driver Station software, roboRIO, Power Distribution Panel, Pneumatics Control Modules, Voltage Regulator Modules, R
R72	R	72	95	159	0	0	6e9ee56b0849	Neither 12VDC power nor relay module or motor controller outputs shall be directly connected to the roboRIO (with the ex
R73	R	73	95	368	0	0	0785f7029a65	Every relay module (per R34-B), servo controller, and PWM motor controller shall be connected to a corresponding port (r
R74	R	74	95	1041	0	0	2ce8852f477d	If a motor is controlled via the MXP, its power regulating device must be connected by one of the following methods: A
R75	R	75	96	816	0	0	c62da5c6ea38	Each Jaguar or Talon SRX must be controlled with signal inputs sourced from the roboRIO and passed via either a PWM (wir
R76	R	76	96	254	0	0	b162cf3fc979	Each PCM must be controlled with signal inputs sourced from the roboRIO and passed via a CAN-bus connection from the rob
R77	R	77	96	240	0	0	c15d9d21b3f0	The PDP CAN interface must be connected to the CAN-bus on the roboRIO (either directly or daisy-chained via another CAN-
R78	R	78	96	581	0	0	feba1f164140	The CAN-bus must be connected to the roboRIO CAN port
R79	R	79	97	226	0	0	11f141108d72	To satisfy multiple constraints associated with safety, consistency, Inspection, and constructive innovation, no pneumat
R80	R	80	97	269	0	0	d0be3bd544a6	All pneumatic items must be COTS pneumatic devices rated by their manufacturers for burst or maximum pressure of at leas
R81	R	81	97	729	0	0	af33f759824f	All pneumatic COMPONENTS must be used in their original, unaltered condition
R82	R	82	97	1723	0	0	4a2af06b496f	The only pneumatic system items permitted on ROBOTS include the items listed below
R83	R	83	98	559	0	0	0f56d18bb0b4	If pneumatic COMPONENTS are used, the following items are required as part of the pneumatic circuit and must be used in 
R84	R	84	99	167	0	0	67c83ef498b6	Compressed air on the ROBOT must be provided by one and only one compressor
R85	R	85	99	602	0	0	56e0d6457147	The compressor (permitted per R84) may be located off-board the ROBOT, however the compressor must still be controlled a
R86	R	86	99	160	0	0	904de9ae628f	“Stored” air pressure on the ROBOT must be no greater than 120 psi (~827 kPa)
R87	R	87	99	242	0	0	61d6172e8b5a	“Working” air pressure on the ROBOT must be no greater than 60 psi (~413 kPa) and must be provided through a single prim
R88	R	88	100	427	0	0	7dc33e6d5dbe	Only the compressor, relief valve (P/N: 16-004-011 or 16-004-003), pressure switch, pressure vent plug, pressure gauge, 
R89	R	89	100	148	0	0	c42e0f8e58fe	Pressure gauges must be placed in easily visible locations upstream and downstream of the regulator to display the “stor
R90	R	90	100	263	0	0	8c0a5cb3f9c5	If the compressor is not included on the ROBOT (under the provisions of R85) the “stored” pressure gauge and pressure sw
R91	R	91	100	265	0	0	ff62d7366cc6	If the stored pressure gauge is kept off-board the ROBOT with the compressor, then only low- pressure (60 psi (~413 kPa)
R92	R	92	101	432	0	0	a81311701578	The relief valve must be attached directly to the compressor or attached by legal hard fittings (e
R93	R	93	101	637	0	0	ea52836b609c	The pressure switch requirements are: A
R94	R	94	101	475	0	0	b77920096cfb	Any pressure vent plug must be: A
R95	R	95	101	92	0	0	88ee9d70db97	The outputs from multiple solenoid valves must not be plumbed together
R96	R	96	102	473	0	0	fd74b4148f5c	The Driver Station software provided on the National Instruments website is the only application permitted to specify an
R97	R	97	102	346	0	0	85c4645bd535	The OPERATOR CONSOLE, the set of COMPONENTS and MECHANISMS used by the DRIVERS and/or HUMAN PLAYER to relay commands to 
R98	R	98	102	742	0	0	72dc191792db	Devices hosting the Driver Station software must only interface with the Field Management System (FMS) via the Ethernet 
R99	R	99	102	745	0	0	0ca4590c4493	The OPERATOR CONSOLE must not A
R100	R	100	102	441	0	0	562d2644d94c	Other than the system provided by the ARENA, no other form of wireless communications shall
R101	R	101	103	1338	0	0	e33ffdcf9dd2	OPERATOR CONSOLES shall not be made using hazardous materials, be unsafe, cause an
S1	S	1	47	283	63	0	f179322bbf79	Safety glasses: required
S2	S	2	47	96	63	0	7c355d4c406f	Closed-toed shoes: required
S3	S	3	47	409	93	0	56e7c8f29636	Dangerous ROBOTS: not allowed
S4	S	4	47	266	23	0	1286dbec41e8	Wait for the green lights
S5	S	5	47	307	44	0	a4ab56bc712b	ROBOTS, stay on the FIELD during the MATCH
S6	S	6	47	385	22	0	0eeafde7673c	Humans, stay off the FIELD during the MATCH
S7	S	7	48	648	22	0	c8b1b7a505fb	Keep your limbs safe at all times
S8	S	8	48	241	16	0	7fab2a15b902	Stay out of the chute
S9	S	9	48	100	23	0	c3fe5489c722	Never step/jump over the GUARDRAIL
S10	S	10	48	243	94	0	62f4671a66a2	Wireless operation: on FIELD and Practice Field only
S11	S	11	48	206	95	0	ae8d20860021	If wireless on Practice Field, use FIRST’s radio
S12	S	12	48	448	90	0	56804dcb3130	Climb facing the ladder, but don’t operate it
T1	T	1	110	909	0	0	01a9f9e3c653	Teams wanting additional Practice MATCHES may not join the Filler Line unless all criteria listed below are met: A
T2	T	2	110	13323	23	0	58729b3b8e9d	During the period when the ARENA is open for measurement, ROBOTS can be enabled, but cannot move, nor can they interact 
T3	T	3	116	5090	84	0	5100d9c157bf	Egregious or repeated violations of any rule or procedure is prohibited
T4	T	4	118	260	0	0	e20528ebcb37	An ALLIANCE may not call more than one (1) TIMEOUT during the Playoff MATCHES
T5	T	5	118	462	0	0	af8e3145fe02	If an ALLIANCE wishes to call a TIMEOUT, the ALLIANCE CAPTAIN must submit their TIMEOUT coupon to the Head REFEREE withi
T6	T	6	119	366	0	0	8edcdbfc0dc4	There are no cascading TIMEOUTS
T7	T	7	119	261	0	0	38d9c36c52de	TIMEOUTS are not transferrable between ALLIANCES
T8	T	8	119	1115	0	0	ab3de7b66ba6	If during a TIMEOUT an ALLIANCE CAPTAIN determines that they need to call up a BACKUP TEAM, they must submit their BACKU
T9	T	9	119	654	0	0	d98b768ce723	An ALLIANCE may request neither a TIMEOUT nor a BACKUP TEAM after a Playoff MATCH is stopped by the Head REFEREE (e
T10	T	10	119	1416	101	0	bf7ed818a062	Pit Crew members may not be in the ALLIANCE STATION during a MATCH
T11	T	11	120	963	93	0	936a56a75b51	The ALLIANCE CAPTAIN must report the LINEUP to the Head REFEREE, or their designee, in writing prior to end of the prece
T12	T	12	120	742	0	0	2e16fdfe9fef	Once the LINEUP has been declared, it cannot be changed unless there is a TIMEOUT
T13	T	13	121	484	0	0	079af92577ae	If a MATCH must be replayed due to an ARENA FAULT, the LINEUP for the replayed MATCH is the same as the original MATCH
T14	T	14	121	719	101	0	3425df55becc	Only Team members wearing proper badges are allowed on the ARENA floor during Subdivision and Championship Playoff MATCH
T15	T	15	121	2470	0	0	949335e087a7	In the Championship Playoffs, ALLIANCES do not earn Ranking Points; they earn Championship Points
T16	T	16	122	191	0	0	c1ece02dc9f9	During the Einstein Finals, if the MATCH score of each ALLIANCE is equal, the MATCH is replayed
T17	T	17	122	329	0	0	263bcf97278c	Deleted
T18	T	18	122	613	0	0	d9a107b69094	A team is considered to have already earned a FIRST Championship invitation prior to the District, Regional, or District
T19	T	19	123	398	0	0	448b92715c4c	A Team competing at a Regional Event qualifies for the FIRST Championship by meeting one of the following criteria: A
T20	T	20	123	935	0	0	822a6197b28c	All Regional events have a minimum of one (1) Wild Card slot
T21	T	21	123	184	0	0	bb6927cde0af	If a member of the Finalist ALLIANCE has already qualified for the FIRST Championship, per T18, they are skipped and the
T22	T	22	123	192	0	0	b9ab23fbaec0	Unused Wild Card slots will not be backfilled or replaced
T23	T	23	124	7654	0	0	533c8f713f42	Teams selected from the FIRST Championship Waitlist to participate at the FIRST Championship do not generate Wild Cards
T24	T	24	126	8360	0	0	c4d7e674b76a	A Team competing in a District qualifies for their District Championship by meeting one of the following criteria: A
T25	T	25	130	1031	0	0	2f7540c8347f	TEAMS must compete in each MATCH with the same ROBOT they competed with at FIRST Championship, as configured for their A
T26	T	26	130	12504	0	0	24755fa3778a	ROBOTS used at the Festival of Champions must remain compliant with all ROBOT rules except R17
