rule_id	prefix	num	page	stmt_chars	viol_chars	inset_chars	stmt_sha1	headline
R618	R	618	100	103	0	355	7b6974b666af	R618*Use PDP/PDH terminals as designed
R619	R	619	100	320	0	0	3fa48f22a47f	R619*Only use specified circuit breakers in PDP/PDH
R620	R	620	100	349	0	126	b8cd28661318	R620*Only use specified fuses in PDP/PDH
R621	R	621	100	944	0	151	7bee6d146855	R621*Protect circuits with appropriate circuit breakers
R622	R	622	101	1347	0	297	4718d6f0245c	R622*Use appropriately sized wire
R623	R	623	102	267	0	54	14366239e427	R623*Use only appropriate connectors
R624	R	624	102	631	0	0	fc164b5c9387	R624*Use specified wire colors (mostly)
R625	R	625	103	556	0	503	95cf5a84a8d9	R625*Don’t modify critical power paths
R701	R	701	103	236	0	206	3ebb7feb50c1	R701*Control the ROBOT with a roboRIO
R702	R	702	103	288	0	0	fc2e457281d6	R702*Communicate with the ROBOT with the specified radio
R703	R	703	103	215	0	256	77973554d0e2	R703*Use specific Ethernet port for roboRIO
R704	R	704	103	1038	0	401	e56d97bd48ea	R704*Only use allowed ports and bandwidth to communicate with the ROBOT
R705	R	705	104	254	0	0	3cebc7945ac7	R705*Configure devices for your team number
R706	R	706	104	153	0	0	3ae1bd1d2705	R706*Don’t bypass the ARENA network
R707	R	707	104	234	0	287	fe30cfb8a110	R707*No other wireless allowed
R708	R	708	104	146	0	133	8d9d04f84bc8	R708*Wireless bridge must be visible
R709	R	709	104	500	0	59	00775393433c	R709*ROBOTS must have a signal light
R710	R	710	105	2364	0	589	3638a642518a	R710*Only specified modifications to control system devices permitted
R711	R	711	106	203	0	0	b5efa67870ed	R711*Don’t connect motor outputs to roboRIO
R712	R	712	106	530	0	0	7b4d5697b01e	R712*Control PWM controllers from the roboRIO
R713	R	713	106	497	0	635	283a08dfe37b	R713*Only approved MXP devices can control actuators
R714	R	714	107	330	0	482	0b45a3cfaf1e	R714*Control CAN motor controllers from the roboRIO
R715	R	715	107	247	0	0	41c8b6eea174	R715*Control PCM/PH(S) from roboRIO
R716	R	716	107	194	0	86	bf9a12644d9f	R716*Connect the PDP/PDH to the roboRIO CAN bus
R717	R	717	107	198	0	162	1162e4c60a7e	R717*Don’t alter the CAN bus
R718	R	718	107	334	0	143	c3ea393738c1	R718*USB to CAN adapter permitted
R801	R	801	107	262	0	0	50efade339fd	R801*Only use explicitly permitted pneumatic parts
R802	R	802	107	340	0	266	557fd81d6be4	R802*No custom pneumatics and meet minimum pressure ratings
R803	R	803	108	565	0	154	df803fc6a30c	R803*Don’t modify pneumatics
R804	R	804	108	1542	0	715	3ba383094dd4	R804*Only use specific pneumatic devices
R805	R	805	109	708	0	0	8e0de89f894d	R805*If using pneumatics, these parts are required
R806	R	806	109	253	0	389	419d849d8002	R806*Compressed air from ROBOT compressor only
R807	R	807	110	200	0	0	63df1899d4b4	R807*Air storage pressure limit
R808	R	808	110	326	0	100	44b502513826	R808*Working air pressure limit
R809	R	809	110	279	0	172	d6fa43fbe6a9	R809*Limited devices at high pressure
R810	R	810	110	252	0	0	b46b33932b03	R810*Pressure gauges must be visible
R811	R	811	110	380	0	91	0c900d691c9c	R811*Relief valve requirements
R812	R	812	110	875	0	132	fa70a1c36627	R812*Pressure switch requirements
R813	R	813	111	296	0	0	66dc01f091be	R813*Vent plug requirements
R814	R	814	111	132	0	166	709808e22596	R814*Don’t connect solenoid outputs together
R901	R	901	111	351	0	170	70dec8fe39cd	R901*Use the specified Driver Station Software
R902	R	902	111	411	0	0	a61ffe11681b	R902*The OPERATOR CONSOLE must have a visible display
R903	R	903	111	552	0	242	c5d42df4c64f	R903*Connect FMS Ethernet directly to the OPERATOR CONSOLE
R904	R	904	111	380	0	458	500033b46ed8	R904*OPERATOR CONSOLE physical requirements
R905	R	905	112	182	0	284	d12062795a54	R905*FIELD wireless only
R906	R	906	112	2486	0	163	9b46c8426d88	R906*No unsafe OPERATOR CONSOLES
T201	T	201	118	781	64	0	f379e72c4408	T201*Replays will be the same
T301	T	301	118	6231	112	99	eee78e2452a3	T301*Freeze, ROBOT
T601	T	601	121	1264	56	173	b2b7d412f655	T601*Send a STUDENT representative
T602	T	602	121	5584	59	714	847ca4ea0151	T602*Declining teams can’t be picked
T603	T	603	125	250	33	0	86b2b2b54ded	T603*No BACKUP TEAM for replayed MATCHES
T604	T	604	125	116	33	0	ec1e5cb0af4c	T604*No BACKUP TEAMS for 1st MATCH
T605	T	605	125	139	32	125	60bcb9d51987	T605*BACKUP TEAMS play when called
T606	T	606	125	618	52	137	f88267a248b9	T606*BACKUP TEAMS due 2 minutes before the MATCH start time
T607	T	607	125	142	50	0	a95070fedcaf	T607*Be there to be a BACKUP TEAM
T608	T	608	125	1388	141	175	3d415251704a	T608*Send a BACKUP TEAM Representative
T609	T	609	126	191	85	980	09925870b772	T609*LINEUPS due 2 minutes before the MATCH
T610	T	610	126	17889	36	515	cec2af5fdfc3	T610*For replays, no changing LINEUPS (mostly)
