rule_id	prefix	num	page	chars	starred	sha1	headline
I6	I	6	107	220	0	5cf1bc0ad36d	Changes to a ROPE need re-inspection.
I7	I	7	108	437	0	bec6a161d097	Document your costs.
I8	I	8	108	931	0	2aad5f563e30	ROBOTS are off for Inspection, mostly.
I9	I	9	108	2040	0	a5d2ba2b203f	No student, no Inspection.
R1	R	1	68	1086	0	bcec1eb3314d	The ROBOT (excluding BUMPERS) must have a FRAME PERIMETER, contained within the
R2	R	2	69	667	0	5abf167e4e19	In the STARTING CONFIGURATION (the physical configuration in which a ROBOT starts a
R3	R	3	69	783	0	a415a331db7a	Maximum ROBOT size, including BUMPERS and all extensions, must be constrained to one of
R4	R	4	69	597	0	78929a87bb32	The ROBOT weight must not exceed 120 lbs. When determining weight, the basic ROBOT
R5	R	5	69	350	0	ab43fed1323f	Traction devices must not have surface features such as metal, sandpaper, hard plastic studs,
R6	R	6	70	458	0	de1f3df662f7	Protrusions from the ROBOT and exposed surfaces on the ROBOT shall not pose hazards to the
R7	R	7	70	2088	0	89dda5db623d	ROBOT parts shall not be made from hazardous materials, be unsafe, cause an unsafe condition,
R8	R	8	70	422	0	67c6f39241e0	ROBOTS must allow removal of GAME PIECES from the ROBOT and the ROBOT from FIELD
R9	R	9	71	169	0	6b176af54051	Lubricants may be used only to reduce friction within the ROBOT. Lubricants must not
R10	R	10	71	846	0	efe30a33b38a	The total cost of all items on the ROBOT shall not exceed $4000 USD. All costs are to be
R11	R	11	71	2022	0	63ea8f6b5d04	No individual, non-KOP item shall have a value that exceeds $400 USD. The total cost of
R12	R	12	72	2490	0	a48ca871fd5e	The CAW cost of each non-KOP item must be calculated based on the unit fair market value for
R13	R	13	73	1591	0	1bc23a42feb6	Physical ROBOT elements created before Kickoff are not permitted. Exceptions are:
R14	R	14	73	2225	0	549782a20401	Software and mechanical/electrical designs created before Kickoff are only permitted if the source
R15	R	15	74	994	0	4dc8c36828e0	All ROBOT elements (including items intended for use during the competition in alternative
R16	R	16	74	390	0	2e1d22aa0c8f	For convenience, Teams may disassemble their ROBOT and use two (2) bags to “Bag and Tag”
R17	R	17	74	268	0	73f488a08f62	If you are attending another event, such as the FIRST Championship or another Regional or
R18	R	18	75	2791	0	19e4af14eae6	Teams must stay “hands-off” their bagged ROBOT elements during the following time periods:
R19	R	19	76	458	0	02feb9a2f3a2	Teams permitted to use the ROBOT Access Period per R18-G may only unlock their ROBOT for
R20	R	20	76	302	0	8ea944b13ed3	If the ROBOT is accessed before the event, the unbagging must be noted on the ROBOT Lock-
R21	R	21	76	3032	0	1fa8099b6eb5	At an Event, Teams may have access to a WITHHOLDING ALLOWANCE. The WITHHOLDING
R22	R	22	77	902	0	cc147b060377	ROBOTS are required to use BUMPERS to protect all outside corners of the FRAME
R23	R	23	79	874	0	2af81beb504a	BUMPERS must be located entirely within the BUMPER ZONE, which is the volume contained
R24	R	24	79	66	0	8dcd68e12999	BUMPERS must not be articulated (relative to the FRAME PERIMETER).
R25	R	25	79	263	0	43155b67bbdf	BUMPERS (the entire BUMPER, not just the cover) must be designed for quick and easy
R26	R	26	79	520	0	b63b066b1c2d	Each ROBOT must be able to display Red or Blue BUMPERS to MATCH their ALLIANCE color,
R27	R	27	79	767	0	7554d5fe7efc	Team numbers must be displayed and positioned on the BUMPERS such that an observer
R28	R	28	79	505	0	d75369e5a386	Each set of BUMPERS (including any fasteners and/or structures that attach them to the
R29	R	29	80	3262	0	9fc6a00e2133	BUMPERS must be constructed as follows (see Figure 8-5):
R30	R	30	82	190	0	3c23186d2a7a	Corner joints between BUMPERS must be filled with pool noodle material. Examples of
R31	R	31	83	552	0	d41bf6a1898c	BUMPERS must be supported by the structure/frame of the ROBOT (see Figure 8-7). To be
R32	R	32	84	2386	0	02976c207916	The only motors and actuators permitted on 2017 ROBOTS include the following:
R33	R	33	85	1277	0	a667f8b16a51	The integral mechanical and electrical system of any motor must not be modified. Motors, servos,
R34	R	34	85	1241	0	9df2d99fda59	With the exception of servos, fans, or motors integral to sensors of COTS computing devices
R35	R	35	86	1192	0	cd3260eaa3da	Each power regulating device may control electrical loads per Table 8-2. Unless otherwise noted,
R36	R	36	86	244	0	9af064cb48fa	Servos must be connected to, and only to, one of the following:
R37	R	37	87	1629	0	8368f0bb4284	The only legal source of electrical energy for the ROBOT during the competition, the ROBOT
R38	R	38	87	111	0	078e964b097b	Any battery charger used to charge a ROBOT battery must have the corresponding Anderson SB
R39	R	39	87	136	0	d696251fc31b	Any battery charger used to charge a ROBOT battery may not be used such that it exceeds 6-
R40	R	40	88	219	0	d397c8a74b62	No batteries other than those allowed per R37 are allowed on the ROBOT, whether or not they
R41	R	41	88	136	0	407a6c0b1970	The ROBOT battery must be secured such that it will not dislodge should the ROBOT be turned
R42	R	42	88	165	0	1e76eccedc3d	Each electrical terminal on the ROBOT battery, main breaker, and their connections (lugs,
R43	R	43	88	431	0	5ace9e1d1cf9	Non-electrical sources of energy used by the ROBOT, (i.e., stored at the start of a MATCH), shall
R44	R	44	88	860	0	c1b45eca8bcf	The one (1) ROBOT battery, a single pair of Anderson Power Products (or APP) 2-pole SB type
R45	R	45	89	291	0	0c63ded54888	All circuits, with the exceptions of those listed in R50 and R52, must connect to, and have power
R46	R	46	89	670	0	d3fc0a9300a2	All wiring and electrical devices, including all Control System COMPONENTS, shall be electrically
R47	R	47	89	491	0	db3039c0d00c	The 120A circuit breaker must be quickly and safely accessible from the exterior of the ROBOT.
R48	R	48	89	91	0	b5639c29ba8f	The PDP, associated wiring, and all circuit breakers must be easily visible for Inspection.
R49	R	49	89	206	0	ab1ef67fc2a7	Any active electrical item that is not an actuator (specified in R32) or core Control System item
R50	R	50	89	230	0	bd747c88d4d8	The roboRIO power input must be connected to the dedicated supply terminals on the PDP
R51	R	51	90	733	0	e54a0147df8f	The Wireless Bridge power must be supplied directly by the 12V 2A output of a CTR Electronics
R52	R	52	90	533	0	cd191f7ac9d0	The VRM supplying power to the Wireless Bridge per R51 must be connected to the designated
R53	R	53	91	431	0	d8fedf13bbf5	Only one wire shall be connected to each WAGO connector on the PDP.
R54	R	54	91	156	0	60201c903065	The only circuit breakers permitted for use in the PDP are:
R55	R	55	91	153	0	b1eab2eee1a0	The fuses in the PDP shall only be replaced with functionally identical fuses (mini automotive
R56	R	56	91	739	0	eacf0a82b719	Each branch circuit must be protected by one and only one circuit breaker on the PDP per Table
R57	R	57	92	1001	0	439e5ac56d51	All circuits shall be wired with appropriately sized insulated wire:
R58	R	58	92	229	0	e949ddb1d283	Branch circuits may include intermediate elements such as COTS connectors, splices, COTS
R59	R	59	92	535	0	10ad78dbe504	All non-SIGNAL LEVEL wiring with a constant polarity (i.e., except for outputs of relay modules,
R60	R	60	92	1054	0	794fb4e22604	CUSTOM CIRCUITS shall not directly alter the power pathways between the ROBOT battery,
R61	R	61	93	370	0	ae31cd485cb9	ROBOTS must be controlled via one (1) programmable National Instruments roboRIO (P/N:
R62	R	62	93	243	0	e48f714d8214	One (1) OpenMesh Wireless Bridge (P/N: OM5P-AN or OM5P-AC), that has been configured with
R63	R	63	93	445	0	402480b25abf	The roboRIO Ethernet port must be connected to the Wireless Bridge port labeled “18-24 vPOE,”
R64	R	64	93	226	0	5b61c92ba057	Ethernet-connected COTS devices or CUSTOM CIRCUITS may connect to any remaining
R65	R	65	93	1364	0	eab41b3f29f7	Communication between the ROBOT and the OPERATOR CONSOLE is restricted as follows:
R66	R	66	94	194	0	df8e5658513f	The roboRIO, Driver Station software, and Wireless Bridge must be configured to correspond to
R67	R	67	94	116	0	a30cfc12f6f4	All signals must originate from the OPERATOR CONSOLE and be transmitted to the ROBOT via
R68	R	68	94	413	0	a3b2f8c51930	No form of wireless communication shall be used to communicate to, from, or within the ROBOT,
R69	R	69	94	233	0	fad2a42f4ab8	The Wireless Bridge must be mounted on the ROBOT such that the diagnostic lights are visible to
R70	R	70	94	560	0	73322652a778	ROBOTS must use at least one (1), but no more than two (2), diagnostic Robot Signal Lights
R71	R	71	95	2194	0	1810b0943857	The Driver Station software, roboRIO, Power Distribution Panel, Pneumatics Control Modules,
R72	R	72	95	159	0	6e9ee56b0849	Neither 12VDC power nor relay module or motor controller outputs shall be directly connected to
R73	R	73	95	368	0	1369d97ea50a	Every relay module (per R34-B), servo controller, and PWM motor controller shall be connected
R74	R	74	95	1067	0	2ec51f488126	If a motor is controlled via the MXP, its power regulating device must be connected by one of the
R75	R	75	96	816	0	ecd92cfcc09f	Each Jaguar or Talon SRX must be controlled with signal inputs sourced from the roboRIO and
R76	R	76	96	254	0	b162cf3fc979	Each PCM must be controlled with signal inputs sourced from the roboRIO and passed via a
R77	R	77	96	241	0	c15d9d21b3f0	The PDP CAN interface must be connected to the CAN-bus on the roboRIO (either directly or
R78	R	78	96	609	0	6177da91a611	The CAN-bus must be connected to the roboRIO CAN port.
R79	R	79	97	226	0	11f141108d72	To satisfy multiple constraints associated with safety, consistency, Inspection, and constructive
R80	R	80	97	269	0	d0be3bd544a6	All pneumatic items must be COTS pneumatic devices rated by their manufacturers for burst or
R81	R	81	97	729	0	af33f759824f	All pneumatic COMPONENTS must be used in their original, unaltered condition. Exceptions are
R82	R	82	97	1751	0	bc64661f09e4	The only pneumatic system items permitted on ROBOTS include the items listed below.
R83	R	83	98	618	0	a73655a47c61	If pneumatic COMPONENTS are used, the following items are required as part of the pneumatic
R84	R	84	99	169	0	f6970aa9af95	Compressed air on the ROBOT must be provided by one and only one compressor. Compressor
R85	R	85	99	602	0	3380d8a28c34	The compressor (permitted per R84) may be located off-board the ROBOT, however the
R86	R	86	99	160	0	904de9ae628f	“Stored” air pressure on the ROBOT must be no greater than 120 psi (~827 kPa). No stored air
R87	R	87	99	268	0	15ab434cadaa	“Working” air pressure on the ROBOT must be no greater than 60 psi (~413 kPa) and must be
R88	R	88	100	427	0	7dc33e6d5dbe	Only the compressor, relief valve (P/N: 16-004-011 or 16-004-003), pressure switch, pressure
R89	R	89	100	148	0	c42e0f8e58fe	Pressure gauges must be placed in easily visible locations upstream and downstream of the
R90	R	90	100	357	0	dd4bd5f1b2d9	If the compressor is not included on the ROBOT (under the provisions of R85) the “stored”
R91	R	91	100	386	0	9684696915e2	If the stored pressure gauge is kept off-board the ROBOT with the compressor, then only low-
R92	R	92	101	432	0	a81311701578	The relief valve must be attached directly to the compressor or attached by legal hard fittings (e.g.
R93	R	93	101	637	0	ea52836b609c	The pressure switch requirements are:
R94	R	94	101	475	0	ed2f4e61b1e6	Any pressure vent plug must be:
R95	R	95	101	119	0	fa4c272a573a	The outputs from multiple solenoid valves must not be plumbed together.
R96	R	96	102	473	0	fd74b4148f5c	The Driver Station software provided on the National Instruments website is the only application
R97	R	97	102	346	0	85c4645bd535	The OPERATOR CONSOLE, the set of COMPONENTS and MECHANISMS used by the
R98	R	98	102	742	0	72dc191792db	Devices hosting the Driver Station software must only interface with the Field Management
R99	R	99	102	745	0	900e880f2d59	The OPERATOR CONSOLE must not
R100	R	100	102	467	0	18f5935c67f9	Other than the system provided by the ARENA, no other form of wireless communications shall
R101	R	101	103	1365	0	ea43183a1f2e	OPERATOR CONSOLES shall not be made using hazardous materials, be unsafe, cause an
S1	S	1	47	347	0	bd1a744b7bf7	Safety glasses: required.
S2	S	2	47	160	0	bc9da05c6cc9	Closed-toed shoes: required.
S3	S	3	47	503	0	3455fcb88c8d	Dangerous ROBOTS: not allowed.
S4	S	4	47	290	0	ac30bc3725ad	Wait for the green lights.
S5	S	5	47	352	0	4389c82b061f	ROBOTS, stay on the FIELD during the MATCH.
S6	S	6	47	434	0	cd17ee2a0284	Humans, stay off the FIELD during the MATCH.
S7	S	7	48	671	0	d59dbb5a45bf	Keep your limbs safe at all times.
S8	S	8	48	258	0	ca4dcb2d789d	Stay out of the chute.
S9	S	9	48	124	0	24201f4c5750	Never step/jump over the GUARDRAIL.
S10	S	10	48	338	0	a54d4d6bd566	Wireless operation: on FIELD and Practice Field only.
S11	S	11	48	303	0	bf4fd01eb9e6	If wireless on Practice Field, use FIRST’s radio.
S12	S	12	48	592	0	618e971254e7	Climb facing the ladder, but don’t operate it.
T1	T	1	110	910	0	c52e908114dc	Teams wanting additional Practice MATCHES may not join the Filler Line unless all criteria listed
T2	T	2	110	13748	0	ec15457c00d8	During the period when the ARENA is open for measurement, ROBOTS can be enabled, but
T3	T	3	116	5381	0	e6c5f7c83dbc	Egregious or repeated violations of any rule or procedure is prohibited.
T4	T	4	118	260	0	e20528ebcb37	An ALLIANCE may not call more than one (1) TIMEOUT during the Playoff MATCHES.
T5	T	5	118	489	0	2f1295d333b0	If an ALLIANCE wishes to call a TIMEOUT, the ALLIANCE CAPTAIN must submit their
T6	T	6	119	366	0	b33dc68f4b8c	There are no cascading TIMEOUTS. If an ALLIANCE calls a TIMEOUT during a FIELD
T7	T	7	119	261	0	38d9c36c52de	TIMEOUTS are not transferrable between ALLIANCES.
T8	T	8	119	1116	0	55aa169858b9	I
T9	T	9	119	655	0	beff126fb7d6	An ALLIANCE may request neither a TIMEOUT nor a BACKUP TEAM after a Playoff MATCH is
T10	T	10	119	1552	0	da3f32f4c9d8	Pit Crew members may not be in the ALLIANCE STATION during a MATCH.
T11	T	11	120	1057	0	714629540744	The ALLIANCE CAPTAIN must report the LINEUP to the Head REFEREE, or their designee, in
T12	T	12	120	769	0	974d0258de6f	Once the LINEUP has been declared, it cannot be changed unless there is a TIMEOUT. If there
T13	T	13	121	485	0	c02d01faae10	If a MATCH must be replayed due to an ARENA FAULT, the LINEUP for the replayed MATCH is
T14	T	14	121	1464	0	9c5a127459a5	Only Team members wearing proper badges are allowed on the ARENA floor during Subdivision
T15	T	15	121	1950	0	4f06a7751bcc	In the Championship Playoffs, ALLIANCES do not earn Ranking Points; they earn Championship
T16	T	16	122	192	0	8a5db06ec6da	During the Einstein Finals, if the MATCH score of each ALLIANCE is equal, the MATCH is
T17	T	17	122	330	0	e958625a00fb	Deleted.
T18	T	18	122	643	0	78d30f459189	A team is considered to have already earned a FIRST Championship invitation prior to the
T19	T	19	123	399	0	83ef2bd1ce94	A Team competing at a Regional Event qualifies for the FIRST Championship by meeting one of
T20	T	20	123	936	0	7a8e82b9d2c6	All Regional events have a minimum of one (1) Wild Card slot. Additional Wild Cards are
T21	T	21	123	184	0	305d57a0e5a3	If a member of the Finalist ALLIANCE has already qualified for the FIRST Championship, per
T22	T	22	123	219	0	f10dcd9d7ed2	Unused Wild Card slots will not be backfilled or replaced.
T23	T	23	124	7870	0	2e302df96e23	Teams selected from the FIRST Championship Waitlist to participate at the FIRST Championship
T24	T	24	126	8698	0	44ff86fb7e69	A Team competing in a District qualifies for their District Championship by meeting one of the
T25	T	25	130	1031	0	a31ac0643d36	TEAMS must compete in each MATCH with the same ROBOT they competed with at FIRST
T26	T	26	130	12649	0	d9c9cfa8e000	ROBOTS used at the Festival of Champions must remain compliant with all ROBOT rules except
