rule_id	prefix	num	page	chars	starred	sha1	headline
R607	R	607	98	196	1	c865caacbd98	Insulate battery connections.
R608	R	608	98	458	1	d3f8806fad6a	Limit non-battery energy.
R609	R	609	98	1474	1	928a4bf2f5fb	Connect main power safely.
R610	R	610	99	254	1	c5242bdeed42	1 breaker/fuse per circuit.
R611	R	611	99	764	1	8ce1db47d508	The ROBOT frame is not a wire.
R612	R	612	99	734	1	ab0455ff6655	Must be able to turn ROBOT on and off safely.
R613	R	613	100	313	1	cfaa2893a9be	Electrical system must be inspectable.
R614	R	614	100	408	1	648b1db3cbe3	No high voltage allowed.
R615	R	615	100	275	1	9a0ccbb6df8c	Power roboRIO as specified.
R616	R	616	100	1137	1	a894fc67e231	Power radio as specified – Part 1.
R617	R	617	101	512	1	5cce135776c6	Power radio as specified – Part 2.
R618	R	618	101	452	1	6d86c17f7909	Use PD terminals as designed.
R619	R	619	101	470	1	90702d384923	Only use specified circuit breakers in a PD.
R620	R	620	101	558	1	c9374e1fa8e6	Only use specified fuses in PD.
R621	R	621	101	1257	1	a4a85f902411	Protect circuits with appropriate circuit breakers.
R622	R	622	102	1921	1	af9551ecf3cb	Use appropriately sized wire.
R623	R	623	103	319	1	7454c8a43336	Use only appropriate connectors.
R624	R	624	103	634	1	964f93aeb34d	Use specified wire colors (mostly).
R625	R	625	104	1018	1	dece5c368575	Don’t modify critical power paths.
R626	R	626	104	427	1	5bd92f621ada	VH-109 PoE passthrough.
R701	R	701	104	439	1	54b94809d07d	Control the ROBOT with a roboRIO.
R702	R	702	104	405	1	76a8848b2703	Communicate with the ROBOT with the specified radio.
R703	R	703	104	1311	1	411d526bcba6	Use specific Ethernet port for roboRIO.
R704	R	704	105	1505	1	813a01471de3	Only use allowed ports and bandwidth to communicate with the ROBOT.
R705	R	705	106	251	1	672827b6bf31	Configure devices for your team number.
R706	R	706	106	149	1	9a4adff93009	Don’t bypass the ARENA network.
R707	R	707	106	597	1	e7f734296b30	Limited wireless allowed.
R708	R	708	106	276	1	73f579e512a7	Wireless bridge must be visible.
R709	R	709	106	616	1	e40adf4273fa	ROBOTS must have a signal light.
R710	R	710	107	3095	1	1c99f84ec945	Only specified modifications to control system devices permitted.
R711	R	711	108	199	1	365e72e8e51e	Don’t connect motor outputs to roboRIO.
R712	R	712	108	414	1	f3da8f1fb73e	Control PWM controllers from the roboRIO.
R713	R	713	108	1139	1	4d867d87ec3b	Only approved MXP devices can control actuators.
R714	R	714	109	819	1	693ed07a5272	Control CAN motor controllers from the roboRIO.
R715	R	715	109	315	1	837a80a28bfa	Control PCM, PH, and Servo Hub from roboRIO.
R716	R	716	109	349	1	0e078e3dbb7d	Don’t alter the CAN bus.
R717	R	717	109	317	1	0efbcc5f869b	USB to CAN adapter permitted.
R801	R	801	109	259	1	8f0ba8274000	Only use explicitly permitted pneumatic parts
R802	R	802	109	616	1	ff803f59a115	No custom pneumatics and meet minimum pressure ratings.
R803	R	803	110	721	1	ddc88e0d11fc	Don’t modify pneumatics.
R804	R	804	110	2276	1	fb45583fd2ef	Only use specific pneumatic devices.
R805	R	805	111	718	1	1d54dbfe95d8	If using pneumatics, these parts are required.
R806	R	806	111	642	1	c87e8eadfb31	Compressed air from ROBOT compressor only.
R807	R	807	112	197	1	958647de118a	Air storage pressure limit.
R808	R	808	112	425	1	e8e8dc3ed680	Working air pressure limit.
R809	R	809	112	450	1	1c9352136519	Limited devices at high pressure.
R810	R	810	112	248	1	203b9583150a	Pressure gauges must be visible.
R811	R	811	112	470	1	5e4c767053a8	Relief valve requirements.
R812	R	812	112	1006	1	91554ca2279c	Pressure switch requirements.
R813	R	813	113	294	1	22096af770eb	Vent plug requirements.
R814	R	814	113	275	1	adb3ef80dafe	Don’t connect solenoid outputs together.
R901	R	901	113	519	1	5170e5fc27cc	Use the specified Driver Station Software.
R902	R	902	113	407	1	8dbbebb4fc7d	The OPERATOR CONSOLE must have a visible display.
R903	R	903	113	791	1	d7dd8e85ec85	Connect FMS Ethernet directly to the OPERATOR CONSOLE.
R904	R	904	114	914	1	f752919b498c	OPERATOR CONSOLE physical requirements.
R905	R	905	114	463	1	c75e7c6f5127	FIELD wireless only.
R906	R	906	114	200	1	bce1e1c68053	No unsafe OPERATOR CONSOLES.
R907	R	907	114	66	1	36e4a78d484b	No AC inverters.
T201	T	201	120	603	1	b5597754dd7b	Replays will be the same.
T301	T	301	121	586	1	ca158bb5855d	Measurement, not practice.
T601	T	601	123	728	1	2f2e0e478492	Send your STUDENT representatives.
T602	T	602	124	1035	1	08134aae8a2b	STUDENTS must outnumber adults.
T603	T	603	124	155	1	9fcd3ccc431d	Only STUDENTS may use the mic.
T604	T	604	124	256	1	f8a6ebd67be7	Only the ALLIANCE CAPTAIN may invite an ALLIANCE.
T605	T	605	124	3584	1	819ef616bb87	Picks are time limited.
T606	T	606	125	893	1	749a33d74a9f	Declining teams can’t be picked.
T610	T	610	129	866	1	a2d89f73db29	BACKUP TEAMS due 2 minutes before the MATCH start time.
T611	T	611	129	213	1	9f5ea50f56a6	Be there to be a BACKUP TEAM.
T612	T	612	129	996	1	40e0bacb6ca4	Send a BACKUP TEAM Representative.
T613	T	613	130	1254	1	004523ebb763	LINEUPS due 2 minutes before the MATCH.
T614	T	614	131	348	1	4b0b4069b4ef	For replays, no changing LINEUPS (mostly).
