rule_id	prefix	num	page	chars	starred	sha1	headline
R623	R	623	94	318	1	7454c8a43336	Use only appropriate connectors.
R624	R	624	94	631	1	964f93aeb34d	Use specified wire colors (mostly).
R625	R	625	94	1021	1	a7d1523e9c1f	Don’t modify critical power paths.
R701	R	701	95	439	1	79c8afe7bce6	Control the ROBOT with a roboRIO.
R702	R	702	95	291	1	676dd54e84b8	Communicate with the ROBOT with the specified radio.
R703	R	703	95	475	1	7cb1e53f61b6	Use specific Ethernet port for roboRIO.
R704	R	704	95	1434	1	646d65824826	Only use allowed ports and bandwidth to communicate with the ROBOT.
R705	R	705	96	251	1	672827b6bf31	Configure devices for your team number.
R706	R	706	96	149	1	9a4adff93009	Don’t bypass the ARENA network.
R707	R	707	96	518	1	67c847258642	No other wireless allowed.
R708	R	708	96	276	1	73f579e512a7	Wireless bridge must be visible.
R709	R	709	96	541	1	1365fa15d39c	ROBOTS must have a signal light.
R710	R	710	97	2705	1	7bbe18c8fd1a	Only specified modifications to control system devices permitted.
R711	R	711	98	199	1	365e72e8e51e	Don’t connect motor outputs to roboRIO.
R712	R	712	98	526	1	376b9f130e4c	Control PWM controllers from the roboRIO.
R713	R	713	98	1139	1	4d867d87ec3b	Only approved MXP devices can control actuators.
R714	R	714	98	667	1	67c711a0531b	Control CAN motor controllers from the roboRIO.
R715	R	715	98	258	1	4dd800e15a6f	Control PCM/PH(S) and Servo Hubs from roboRIO.
R716	R	716	99	278	1	5bfa7bb7eb78	Connect the PDP/PDH to the roboRIO CAN bus.
R717	R	717	99	358	1	2576b3f68f90	Don’t alter the CAN bus.
R718	R	718	99	305	1	517a61c9e426	USB to CAN adapter permitted.
R801	R	801	99	258	1	8f0ba8274000	Only use explicitly permitted pneumatic parts.
R802	R	802	99	578	1	defbabf540e6	No custom pneumatics and meet minimum pressure ratings.
R803	R	803	99	759	1	e71e87b91c74	Don’t modify pneumatics.
R804	R	804	100	2254	1	6c6e534c3080	Only use specific pneumatic devices.
R805	R	805	100	706	1	a9416d984a16	If using pneumatics, these parts are required.
R806	R	806	101	641	1	a12b057314d7	Compressed air from ROBOT compressor only.
R807	R	807	101	187	1	04439f62fb34	Air storage pressure limit.
R808	R	808	101	333	1	3146cb8567d0	Working air pressure limit.
R809	R	809	101	439	1	3dead60f0181	Limited devices at high pressure.
R810	R	810	102	242	1	1f538926a4b2	Pressure gauges must be visible.
R811	R	811	102	460	1	0e52c5352a67	Relief valve requirements.
R812	R	812	102	971	1	a213590b5312	Pressure switch requirements.
R813	R	813	102	294	1	22096af770eb	Vent plug requirements.
R814	R	814	102	113	1	53e332dae352	Don’t connect solenoid outputs together.
R901	R	901	102	520	1	f1e73d6d55f9	Use the specified Driver Station Software.
R902	R	902	103	407	1	8dbbebb4fc7d	The OPERATOR CONSOLE must have a visible display.
R903	R	903	103	791	1	d7dd8e85ec85	Connect FMS Ethernet directly to the OPERATOR CONSOLE.
R904	R	904	103	791	1	314259234ea8	OPERATOR CONSOLE physical requirements.
R905	R	905	103	463	1	c75e7c6f5127	FIELD wireless only.
R906	R	906	103	200	1	bce1e1c68053	No unsafe OPERATOR CONSOLES.
T401	T	401	112	369	1	665c3e2ca758	Freeze, ROBOT.
T701	T	701	118	4318	1	7320e0998f1b	There’s a window for TIMEOUT coupons.
T702	T	702	120	3271	1	f1003a4aea5a	No coupons if MATCH stopped prematurely.
T901	T	901	129	3262	1	c02f502867a3	Wear your buttons.
