year,event,week,team,n_matches,resid_mean,resid_sd,resid_min
2023,2023arli,Week 1,6055,12,-0.0,10.823,-20.921
2023,2023arli,Week 1,5002,12,-0.0,12.099,-21.781
2023,2023arli,Week 1,7483,12,0.0,10.252,-19.931
2023,2023arli,Week 1,4265,12,-0.0,16.601,-21.781
2023,2023arli,Week 1,4959,12,-0.0,8.088,-11.972
2023,2023arli,Week 1,1997,12,0.0,10.545,-25.917
2023,2023arli,Week 1,4766,12,0.0,10.351,-20.403
2023,2023mndu,Week 1,4511,9,-0.0,11.138,-20.172
2023,2023mndu,Week 1,2847,9,-0.0,7.358,-10.976
2023,2023mndu,Week 1,2531,9,-0.0,6.558,-13.358
2023,2023mndu,Week 1,5826,9,-0.0,10.268,-22.337
2023,2023mndu,Week 1,8516,9,-0.0,13.747,-16.944
2023,2023mndu,Week 1,3291,9,-0.0,8.835,-12.121
2023,2023mndu,Week 1,7797,9,-0.0,10.98,-21.778
2023,2023mndu,Week 1,4229,9,-0.0,9.077,-11.07
2023,2023mndu,Week 1,7041,9,-0.0,15.736,-31.7
2023,2023mndu,Week 1,8744,9,-0.0,13.558,-25.387
2023,2023mndu,Week 1,7893,9,-0.0,18.88,-17.12
2023,2023mndu,Week 1,4656,9,-0.0,6.923,-16.244
2023,2023mndu,Week 1,2823,9,-0.0,16.159,-28.446
2023,2023mndu,Week 1,6160,9,-0.0,10.914,-18.6
2023,2023mndu,Week 1,7103,9,-0.0,13.418,-18.11
2023,2023mndu,Week 1,8878,9,0.0,11.097,-25.159
2023,2023mndu,Week 1,5143,9,-0.0,11.693,-17.872
2023,2023mndu,Week 1,6318,9,-0.0,11.262,-14.365
2023,2023mndu,Week 1,4011,9,-0.0,10.317,-16.373
2023,2023mndu,Week 1,3692,9,-0.0,11.871,-16.373
2023,2023mndu,Week 1,1716,9,-0.0,7.19,-16.373
2023,2023mndu,Week 1,6045,9,-0.0,22.724,-31.7
2023,2023mndu,Week 1,8836,9,-0.0,20.242,-20.173
2023,2023mndu,Week 1,4693,9,-0.0,21.94,-32.565
2023,2023mndu,Week 1,7068,9,-0.0,13.757,-25.159
2023,2023mndu,Week 1,2227,9,-0.0,14.801,-21.503
2023,2023mndu,Week 1,2264,9,-0.0,15.882,-31.7
2023,2023mndu,Week 1,5653,9,-0.0,12.544,-20.173
2023,2023mndu,Week 1,3276,9,-0.0,10.909,-18.6
2023,2023mndu,Week 1,4009,9,-0.0,17.904,-32.565
2023,2023mndu,Week 1,2177,9,0.0,15.812,-26.35
2023,2023mndu,Week 1,5464,9,-0.0,14.366,-22.337
2023,2023mndu,Week 1,3297,9,0.0,14.297,-27.93
2023,2023mndu,Week 1,3197,9,-0.0,18.581,-20.173
2023,2023mndu,Week 1,3122,9,-0.0,20.065,-32.565
2023,2023mndu,Week 1,2503,9,-0.0,13.697,-13.459
2023,2023mndu,Week 1,3267,9,0.0,12.139,-20.172
2023,2023mndu,Week 1,2574,9,-0.0,14.497,-14.295
2023,2023mndu,Week 1,5690,9,-0.0,13.579,-27.93
2023,2023mndu,Week 1,93,9,-0.0,12.031,-22.337
2023,2023mndu,Week 1,8372,9,-0.0,13.332,-18.11
2023,2023mndu,Week 1,3294,9,0.0,18.388,-28.446
2023,2023mndu,Week 1,2526,9,-0.0,15.491,-21.778
2023,2023mndu,Week 1,2511,9,-0.0,9.587,-12.848
2023,2023mndu,Week 1,5253,9,-0.0,12.884,-12.999
2023,2023mndu,Week 1,1714,9,-0.0,11.149,-15.309
2023,2023mndu,Week 1,1816,9,-0.0,10.105,-14.553
2023,2023mndu,Week 1,6175,9,-0.0,11.94,-21.451
2023,2023mndu,Week 1,4741,9,0.0,12.416,-26.35
2023,2023mndu,Week 1,2530,9,-0.0,13.205,-27.93
2023,2023mndu,Week 1,2861,9,-0.0,12.515,-21.451
2023,2023mndu,Week 1,1732,9,-0.0,12.128,-21.503
2023,2023mndu,Week 1,3042,9,-0.0,9.083,-17.872
2023,2023mndu,Week 1,7619,9,-0.0,12.405,-26.35
2023,2023mndu,Week 1,6047,9,-0.0,9.551,-16.931
2023,2023mndu,Week 1,2538,9,-0.0,9.178,-16.931
2023,2023mndu,Week 1,5348,9,-0.0,10.958,-16.944
2023,2023mndu,Week 1,6217,9,-0.0,15.729,-25.387
2023,2023mndu,Week 1,2239,9,-0.0,13.778,-21.778
2023,2023mndu,Week 1,4728,9,-0.0,13.267,-17.734
2023,2023mndu2,Week 1,2472,9,-0.0,16.923,-18.715
2023,2023mndu2,Week 1,6758,9,0.0,16.722,-29.067
2023,2023mndu2,Week 1,3755,9,-0.0,12.956,-20.52
2023,2023mndu2,Week 1,4230,9,-0.0,17.764,-23.478
2023,2023mndu2,Week 1,4531,9,0.0,4.393,-7.659
2023,2023mndu2,Week 1,3928,9,-0.0,7.382,-8.837
2023,2023mndu2,Week 1,6574,9,-0.0,11.381,-8.649
2023,2023mndu2,Week 1,5720,9,0.0,14.746,-18.124
2023,2023mndu2,Week 1,8700,9,-0.0,9.074,-9.839
2023,2023mndu2,Week 1,2491,10,-0.0,6.94,-9.894
2023,2023mndu2,Week 1,3381,9,-0.0,9.247,-13.488
2023,2023mndu2,Week 1,5913,9,0.0,11.012,-16.416
2023,2023mndu2,Week 1,2826,9,-0.0,9.622,-11.775
2023,2023mndu2,Week 1,7578,9,0.0,8.726,-13.4
2023,2023mndu2,Week 1,6421,9,-0.0,9.484,-10.234
2023,2023mndu2,Week 1,2129,9,0.0,12.143,-29.005
2023,2023mndu2,Week 1,4778,9,0.0,13.585,-29.005
2023,2023mndu2,Week 1,525,9,0.0,18.765,-29.005
2023,2023mndu2,Week 1,2502,9,-0.0,11.176,-16.405
2023,2023mndu2,Week 1,7530,9,-0.0,17.409,-17.8
2023,2023mndu2,Week 1,4786,9,-0.0,16.845,-20.989
2023,2023mndu2,Week 1,5271,9,0.0,9.638,-13.488
2023,2023mndu2,Week 1,5576,9,0.0,6.975,-10.511
2023,2023mndu2,Week 1,6044,9,-0.0,6.457,-8.195
2023,2023mndu2,Week 1,5339,9,0.0,11.944,-13.998
2023,2023mndu2,Week 1,1675,9,-0.0,16.658,-29.067
2023,2023mndu2,Week 1,7311,9,0.0,9.852,-13.998
2023,2023mndu2,Week 1,6147,9,-0.0,8.066,-12.261
2023,2023mndu2,Week 1,4182,9,-0.0,11.615,-14.039
2023,2023mndu2,Week 1,2501,9,-0.0,10.732,-13.14
2023,2023mndu2,Week 1,3926,9,0.0,10.541,-20.989
2023,2023mndu2,Week 1,7273,9,0.0,11.189,-16.307
2023,2023mndu2,Week 1,4226,9,-0.0,11.305,-18.715
2023,2023mndu2,Week 1,3883,9,-0.0,15.969,-23.478
2023,2023mndu2,Week 1,5586,9,-0.0,16.961,-29.067
2023,2023mndu2,Week 1,4623,9,0.0,13.832,-21.197
2023,2023mndu2,Week 1,3023,10,0.0,9.917,-17.281
2023,2023mndu2,Week 1,4624,9,-0.0,14.18,-11.266
2023,2023mndu2,Week 1,3212,9,0.0,12.086,-16.307
2023,2023mndu2,Week 1,4239,9,0.0,7.347,-8.837
2023,2023mndu2,Week 1,3298,9,-0.0,9.971,-21.366
2023,2023mndu2,Week 1,4703,9,0.0,12.552,-18.124
2023,2023mndu2,Week 1,167,9,0.0,10.854,-23.797
2023,2023mndu2,Week 1,7677,9,0.0,20.062,-23.797
2023,2023mndu2,Week 1,7021,9,-0.0,14.424,-23.797
2023,2023mndu2,Week 1,1792,9,0.0,9.326,-21.366
2023,2023mndu2,Week 1,2987,9,0.0,10.805,-18.124
2023,2023mndu2,Week 1,5232,9,0.0,14.025,-23.478
2023,2023mndu2,Week 1,8803,10,0.0,8.641,-20.989
2023,2023mndu2,Week 1,2052,9,0.0,7.896,-14.039
2023,2023mndu2,Week 1,7864,9,0.0,11.215,-16.307
2023,2023mndu2,Week 1,5541,9,0.0,12.275,-10.234
2023,2023mndu2,Week 1,3100,9,0.0,14.124,-17.8
2023,2023mndu2,Week 1,3418,9,0.0,16.965,-21.197
2023,2023mndu2,Week 1,6132,9,0.0,10.686,-17.281
2023,2023mndu2,Week 1,2512,9,-0.0,11.02,-21.366
2023,2023mndu2,Week 1,4166,9,0.0,7.773,-13.4
2023,2023mndu2,Week 1,2667,9,-0.0,8.723,-21.197
2023,2023mndu2,Week 1,4181,9,0.0,9.371,-14.574
2023,2023mxmo,Week 1,6647,10,0.0,21.179,-41.416
2023,2023mxmo,Week 1,4782,10,-0.0,8.625,-13.974
2023,2023mxmo,Week 1,6170,10,0.0,19.128,-39.697
2023,2023mxmo,Week 1,7421,10,0.0,16.423,-31.8
2023,2023mxmo,Week 1,3933,10,0.0,22.204,-42.819
2023,2023mxmo,Week 1,7546,10,-0.0,7.845,-13.774
2023,2023mxmo,Week 1,6676,10,-0.0,14.214,-25.058
2023,2023mxmo,Week 1,3794,10,-0.0,9.1,-13.22
2023,2023mxmo,Week 1,3478,10,-0.0,16.375,-30.488
2023,2023mxmo,Week 1,3472,10,0.0,16.722,-39.697
2023,2023mxmo,Week 1,6608,10,0.0,10.183,-23.312
2023,2023mxmo,Week 1,4584,10,-0.0,10.356,-23.523
2023,2023mxmo,Week 1,4010,10,0.0,15.372,-37.13
2023,2023mxmo,Week 1,5932,10,-0.0,7.004,-6.455
2023,2023mxmo,Week 1,6832,10,0.0,9.139,-13.894
2023,2023mxmo,Week 1,6017,11,0.0,19.722,-42.819
2023,2023mxmo,Week 1,6106,10,0.0,16.125,-23.192
2023,2023mxmo,Week 1,9280,10,-0.0,10.252,-14.6
2023,2023mxmo,Week 1,8740,10,-0.0,9.911,-20.98
2023,2023mxmo,Week 1,6694,10,0.0,13.0,-20.98
2023,2023mxmo,Week 1,8741,10,0.0,14.513,-25.721
2023,2023mxmo,Week 1,9060,10,-0.0,11.086,-19.656
2023,2023mxmo,Week 1,3526,10,0.0,17.936,-37.13
2023,2023mxmo,Week 1,7725,10,0.0,14.352,-23.312
2023,2023mxmo,Week 1,9282,10,-0.0,16.032,-31.8
2023,2023mxmo,Week 1,4635,10,-0.0,19.024,-39.697
2023,2023mxmo,Week 1,2283,10,-0.0,10.42,-15.726
2023,2023mxmo,Week 1,6348,10,-0.0,17.816,-25.721
2023,2023mxmo,Week 1,6702,10,0.0,15.492,-19.153
2023,2023mxmo,Week 1,5959,10,0.0,13.754,-19.153
2023,2023mxmo,Week 1,7102,10,0.0,10.935,-16.491
2023,2023mxmo,Week 1,3158,10,0.0,17.16,-30.488
2023,2023mxmo,Week 1,5887,10,-0.0,12.597,-23.523
2023,2023mxmo,Week 1,9213,10,0.0,15.479,-31.8
2023,2023mxmo,Week 1,5133,10,0.0,21.096,-42.819
2023,2023mxmo,Week 1,8256,10,0.0,20.337,-37.13
2023,2023mxmo,Week 1,4775,11,-0.0,14.143,-41.416
2023,2023mxmo,Week 1,4403,10,0.0,21.174,-41.416
2023,2023mxmo,Week 1,8734,10,0.0,14.321,-24.38
2023,2023mxmo,Week 1,8293,10,-0.0,17.257,-24.38
2023,2023utwv,Week 1,7895,12,0.0,12.033,-21.099
2023,2023utwv,Week 1,9044,12,-0.0,11.173,-21.099
2023,2023utwv,Week 1,3243,12,0.0,15.772,-24.627
2023,2023utwv,Week 1,2972,12,0.0,5.837,-8.838
2023,2023utwv,Week 1,3648,12,0.0,15.46,-25.55
2023,2023utwv,Week 1,4593,12,-0.0,9.705,-14.967
2023,2023utwv,Week 1,4499,12,0.0,19.258,-39.557
2023,2023utwv,Week 1,8,12,0.0,23.023,-39.557
2023,2023utwv,Week 1,4068,12,0.0,16.74,-39.557
2023,2023utwv,Week 1,6400,12,-0.0,16.742,-34.658
2023,2023utwv,Week 1,192,12,0.0,19.684,-34.658
2023,2023utwv,Week 1,1332,12,0.0,14.088,-34.658
2023,2023utwv,Week 1,1569,12,0.0,12.039,-14.451
2023,2023utwv,Week 1,8885,12,-0.0,15.271,-24.31
2023,2023utwv,Week 1,4944,12,0.0,12.127,-17.446
2023,2023utwv,Week 1,4175,12,0.0,12.531,-28.715
2023,2023utwv,Week 1,5933,12,0.0,18.179,-33.763
2023,2023utwv,Week 1,4598,12,0.0,13.054,-24.627
2023,2023utwv,Week 1,7906,12,0.0,11.795,-24.31
2023,2023utwv,Week 1,3200,12,0.0,12.723,-24.627
2023,2023utwv,Week 1,9037,12,0.0,18.769,-33.763
2023,2023utwv,Week 1,7634,12,0.0,11.771,-19.118
2023,2023utwv,Week 1,1828,12,0.0,12.343,-19.118
2023,2023utwv,Week 1,3405,12,-0.0,11.237,-19.118
2023,2023utwv,Week 1,5851,12,0.0,13.564,-19.64
2023,2023utwv,Week 1,6358,12,0.0,9.822,-20.81
2023,2023utwv,Week 1,7436,12,0.0,12.915,-28.715
2023,2023utwv,Week 1,3288,12,0.0,14.907,-31.138
2023,2023utwv,Week 1,3374,12,0.0,17.237,-31.138
2023,2023utwv,Week 1,2993,12,0.0,19.181,-31.138
2023,2023utwv,Week 1,3245,12,0.0,15.642,-39.498
2023,2023utwv,Week 1,8174,12,0.0,16.909,-39.498
2023,2023utwv,Week 1,8087,12,0.0,13.03,-39.498
2023,2023utwv,Week 1,2122,12,0.0,15.12,-16.173
2023,2023utwv,Week 1,2240,12,0.0,11.758,-14.83
2023,2023utwv,Week 1,701,12,0.0,12.719,-24.31
2023,2023utwv,Week 1,4550,12,-0.0,20.457,-33.623
2023,2023utwv,Week 1,6844,12,0.0,16.117,-25.572
2023,2023utwv,Week 1,9138,12,0.0,13.386,-24.523
2023,2023utwv,Week 1,4585,12,0.0,13.01,-18.712
2023,2023utwv,Week 1,6411,12,0.0,14.942,-28.715
2023,2023utwv,Week 1,2996,12,0.0,12.205,-16.173
2023,2023utwv,Week 1,4348,12,0.0,13.728,-23.921
2023,2023utwv,Week 1,5071,12,0.0,9.551,-17.967
2023,2023gaalb,Week 1,8815,12,-0.0,13.656,-18.186
2023,2023gaalb,Week 1,4730,12,-0.0,11.705,-18.186
2023,2023gaalb,Week 1,4701,12,-0.0,12.107,-19.164
2023,2023gaalb,Week 1,7538,12,-0.0,17.661,-25.777
2023,2023gaalb,Week 1,8100,12,-0.0,17.447,-21.351
2023,2023gaalb,Week 1,3344,12,-0.0,20.152,-24.499
2023,2023gaalb,Week 1,4459,12,-0.0,11.266,-18.549
2023,2023gaalb,Week 1,3329,12,-0.0,10.325,-18.549
2023,2023gaalb,Week 1,7470,12,-0.0,14.148,-24.499
2023,2023gaalb,Week 1,1683,12,-0.0,15.876,-25.777
2023,2023gaalb,Week 1,4240,12,-0.0,11.797,-24.766
2023,2023gaalb,Week 1,3635,12,-0.0,13.151,-23.792
2023,2023gaalb,Week 1,5848,12,-0.0,13.241,-32.574
2023,2023gaalb,Week 1,6919,12,-0.0,13.136,-32.574
2023,2023gaalb,Week 1,4188,12,-0.0,20.498,-32.574
2023,2023gaalb,Week 1,4509,12,-0.0,15.108,-42.214
2023,2023gaalb,Week 1,9260,12,-0.0,17.148,-42.214
2023,2023gaalb,Week 1,8137,12,-0.0,21.225,-42.214
2023,2023gaalb,Week 1,5828,12,-0.0,14.296,-24.499
2023,2023gaalb,Week 1,4112,12,-0.0,10.77,-25.777
2023,2023gaalb,Week 1,9086,12,-0.0,8.466,-14.468
2023,2023miesc,Week 1,7768,12,-0.0,10.41,-12.259
2023,2023miesc,Week 1,2586,12,-0.0,15.507,-18.85
2023,2023miesc,Week 1,5213,12,-0.0,12.521,-21.895
2023,2023miesc,Week 1,5505,12,-0.0,20.598,-44.565
2023,2023miesc,Week 1,6079,12,-0.0,14.394,-34.732
2023,2023miesc,Week 1,6112,12,-0.0,14.249,-29.302
2023,2023miesc,Week 1,8382,12,-0.0,16.373,-44.565
2023,2023miesc,Week 1,6558,12,-0.0,16.569,-27.165
2023,2023miesc,Week 1,4835,12,-0.0,15.974,-30.313
2023,2023miesc,Week 1,7250,12,-0.0,11.521,-18.682
2023,2023miesc,Week 1,5534,12,-0.0,16.326,-30.313
2023,2023miesc,Week 1,4375,12,-0.0,14.157,-27.165
2023,2023miesc,Week 1,3175,12,-0.0,13.322,-34.732
2023,2023miesc,Week 1,4376,12,-0.0,12.074,-20.296
2023,2023miesc,Week 1,7244,12,-0.0,11.143,-21.914
2023,2023miesc,Week 1,857,12,-0.0,13.612,-21.914
2023,2023miesc,Week 1,5314,12,-0.0,16.031,-27.165
2023,2023miesc,Week 1,6569,12,-0.0,18.706,-34.732
2023,2023miesc,Week 1,9188,12,-0.0,10.418,-13.438
2023,2023miesc,Week 1,5486,12,-0.0,15.468,-29.302
2023,2023miesc,Week 1,573,12,-0.0,14.397,-26.143
2023,2023miesc,Week 1,7713,12,-0.0,13.513,-23.958
2023,2023miesc,Week 1,4391,12,-0.0,16.592,-26.143
2023,2023miesc,Week 1,6077,12,-0.0,10.331,-23.958
2023,2023miesc,Week 1,4827,12,-0.0,15.245,-21.914
2023,2023miesc,Week 1,5714,12,-0.0,6.771,-12.037
2023,2023miesc,Week 1,1596,12,-0.0,12.355,-23.009
2023,2023miesc,Week 1,7782,12,-0.0,16.305,-44.565
2023,2023miesc,Week 1,4988,12,-0.0,13.961,-20.238
2023,2023miesc,Week 1,3602,12,-0.0,16.705,-30.313
2023,2023miesc,Week 1,7154,12,0.0,16.599,-23.009
2023,2023miesc,Week 1,7826,12,-0.0,12.55,-23.437
2023,2023miesc,Week 1,6088,12,-0.0,9.683,-18.85
2023,2023miesc,Week 1,9249,12,-0.0,12.486,-16.875
2023,2023miesc,Week 1,6345,12,-0.0,9.764,-13.791
2023,2023miesc,Week 1,5706,12,-0.0,9.668,-15.654
2023,2023miesc,Week 1,4392,12,-0.0,12.03,-22.093
2023,2023miesc,Week 1,6637,12,-0.0,10.154,-16.475
2023,2023mifor,Week 1,7289,12,0.0,11.785,-16.867
2023,2023mifor,Week 1,6122,12,0.0,13.565,-16.867
2023,2023mifor,Week 1,6081,12,0.0,15.558,-28.134
2023,2023mifor,Week 1,4237,12,0.0,15.914,-22.549
2023,2023mifor,Week 1,7256,12,0.0,14.778,-24.108
2023,2023mifor,Week 1,9106,12,0.0,11.92,-22.549
2023,2023mifor,Week 1,6100,12,0.0,11.539,-17.893
2023,2023mifor,Week 1,2771,12,0.0,19.43,-28.134
2023,2023mifor,Week 1,8397,12,0.0,11.741,-19.214
2023,2023mifor,Week 1,8611,12,0.0,14.404,-23.941
2023,2023mifor,Week 1,7160,12,0.0,17.184,-23.941
