year,event,week,team,n_matches,resid_mean,resid_sd,resid_min
2025,2025isde2,Week 1,5614,12,-0.0,13.538,-16.908
2025,2025isde2,Week 1,1580,12,-0.0,14.729,-25.943
2025,2025isde2,Week 1,6740,12,-0.0,16.246,-21.826
2025,2025isde2,Week 1,3339,12,-0.0,24.142,-58.209
2025,2025isde2,Week 1,5135,12,-0.0,27.765,-47.547
2025,2025isde2,Week 1,5554,12,-0.0,27.541,-50.647
2025,2025isde2,Week 1,2679,12,-0.0,26.202,-35.94
2025,2025isde2,Week 1,9739,12,0.0,26.887,-50.647
2025,2025isde2,Week 1,7039,12,-0.0,18.545,-36.642
2025,2025isde2,Week 1,5987,12,-0.0,12.429,-23.143
2025,2025isde2,Week 1,1954,12,-0.0,21.615,-50.842
2025,2025isde2,Week 1,5990,12,-0.0,26.804,-50.842
2025,2025isde2,Week 1,5715,12,0.0,21.012,-50.842
2025,2025isde2,Week 1,10139,12,-0.0,18.009,-40.598
2025,2025isde2,Week 1,6168,12,-0.0,15.786,-20.406
2025,2025isde2,Week 1,1576,12,0.0,20.12,-35.331
2025,2025isde2,Week 1,3075,12,-0.0,13.543,-36.642
2025,2025isde2,Week 1,3316,12,-0.0,17.561,-38.575
2025,2025isde2,Week 1,7845,12,0.0,21.229,-58.209
2025,2025isde2,Week 1,1657,12,-0.0,17.801,-35.331
2025,2025isde2,Week 1,7112,12,-0.0,22.752,-58.209
2025,2025isde2,Week 1,4744,12,0.0,21.447,-49.114
2025,2025isde2,Week 1,1574,12,-0.0,21.495,-38.575
2025,2025isde2,Week 1,4586,12,-0.0,17.226,-25.943
2025,2025isde2,Week 1,1937,12,-0.0,20.899,-40.598
2025,2025isde2,Week 1,4320,12,-0.0,23.024,-49.114
2025,2025isde2,Week 1,2230,12,-0.0,17.157,-35.331
2025,2025isde2,Week 1,2212,12,-0.0,12.321,-21.826
2025,2025isde2,Week 1,3388,12,-0.0,21.324,-50.647
2025,2025isde2,Week 1,9740,12,0.0,19.6,-40.598
2025,2025isde2,Week 1,2231,12,-0.0,28.62,-47.547
2025,2025mndu,Week 1,7028,9,-0.0,16.358,-21.05
2025,2025mndu,Week 1,3291,9,-0.0,19.168,-41.494
2025,2025mndu,Week 1,7235,9,-0.0,11.755,-16.457
2025,2025mndu,Week 1,3294,9,-0.0,15.959,-22.755
2025,2025mndu,Week 1,876,9,-0.0,17.115,-26.351
2025,2025mndu,Week 1,3206,9,0.0,34.396,-38.952
2025,2025mndu,Week 1,6709,9,0.0,17.713,-22.965
2025,2025mndu,Week 1,3100,9,0.0,18.513,-24.007
2025,2025mndu,Week 1,10490,9,-0.0,18.918,-38.952
2025,2025mndu,Week 1,7038,9,-0.0,14.141,-22.576
2025,2025mndu,Week 1,1306,9,-0.0,16.932,-26.351
2025,2025mndu,Week 1,3277,9,-0.0,21.85,-25.278
2025,2025mndu,Week 1,9578,9,-0.0,23.886,-38.992
2025,2025mndu,Week 1,6217,9,0.0,12.543,-19.925
2025,2025mndu,Week 1,5653,9,-0.0,27.425,-28.997
2025,2025mndu,Week 1,2823,9,-0.0,23.591,-44.741
2025,2025mndu,Week 1,8836,9,-0.0,10.919,-15.376
2025,2025mndu,Week 1,3381,9,-0.0,14.332,-19.925
2025,2025mndu,Week 1,7619,9,0.0,20.86,-29.782
2025,2025mndu,Week 1,2143,9,-0.0,14.889,-15.97
2025,2025mndu,Week 1,6147,9,0.0,22.087,-44.741
2025,2025mndu,Week 1,8422,9,-0.0,23.269,-41.494
2025,2025mndu,Week 1,6574,9,-0.0,5.96,-12.155
2025,2025mndu,Week 1,1732,9,-0.0,11.327,-23.356
2025,2025mndu,Week 1,2181,9,-0.0,14.854,-23.356
2025,2025mndu,Week 1,4656,9,-0.0,17.083,-37.458
2025,2025mndu,Week 1,2846,9,-0.0,17.458,-22.965
2025,2025mndu,Week 1,3197,9,0.0,18.216,-36.046
2025,2025mndu,Week 1,6318,9,-0.0,22.685,-36.046
2025,2025mndu,Week 1,5586,9,-0.0,29.377,-39.69
2025,2025mndu,Week 1,1619,9,0.0,17.352,-26.351
2025,2025mndu,Week 1,4741,9,0.0,19.514,-41.494
2025,2025mndu,Week 1,8516,9,0.0,19.361,-23.038
2025,2025mndu,Week 1,5826,9,-0.0,23.108,-44.741
2025,2025mndu,Week 1,2861,9,-0.0,28.547,-38.992
2025,2025mndu,Week 1,4511,9,-0.0,12.227,-17.092
2025,2025mndu,Week 1,4607,9,0.0,16.625,-22.965
2025,2025mndu,Week 1,7864,9,-0.0,12.688,-17.845
2025,2025mndu,Week 1,2847,9,-0.0,15.084,-22.755
2025,2025mndu,Week 1,7797,9,0.0,13.934,-28.997
2025,2025mndu,Week 1,4011,9,-0.0,24.86,-38.952
2025,2025mndu,Week 1,4674,9,-0.0,20.241,-29.782
2025,2025mndu,Week 1,3267,9,-0.0,19.871,-42.501
2025,2025mndu,Week 1,6421,9,-0.0,22.255,-42.501
2025,2025mndu,Week 1,6381,9,-0.0,24.298,-42.501
2025,2025mndu,Week 1,1714,9,0.0,22.878,-39.69
2025,2025mndu,Week 1,3293,9,-0.0,9.553,-14.029
2025,2025mndu,Week 1,9532,9,-0.0,11.955,-19.011
2025,2025mndu,Week 1,4693,9,-0.0,18.786,-38.992
2025,2025mndu,Week 1,8122,9,-0.0,11.27,-23.038
2025,2025mndu,Week 1,2654,9,-0.0,19.711,-39.69
2025,2025mndu,Week 1,2526,9,-0.0,13.507,-19.925
2025,2025mndu,Week 1,4181,9,-0.0,14.308,-21.05
2025,2025mndu,Week 1,5903,9,-0.0,14.192,-18.374
2025,2025mndu2,Week 1,5690,9,0.0,21.602,-52.108
2025,2025mndu2,Week 1,2290,9,0.0,21.078,-39.263
2025,2025mndu2,Week 1,3212,9,0.0,12.369,-17.838
2025,2025mndu2,Week 1,2501,9,0.0,13.424,-28.541
2025,2025mndu2,Week 1,6047,9,0.0,12.932,-16.497
2025,2025mndu2,Week 1,112,9,0.0,10.891,-18.013
2025,2025mndu2,Week 1,2239,9,-0.0,11.639,-26.919
2025,2025mndu2,Week 1,1410,9,0.0,14.419,-26.919
2025,2025mndu2,Week 1,6758,9,0.0,22.344,-52.108
2025,2025mndu2,Week 1,2472,9,0.0,20.444,-39.263
2025,2025mndu2,Week 1,2513,9,0.0,18.616,-30.921
2025,2025mndu2,Week 1,3691,9,0.0,18.133,-20.752
2025,2025mndu2,Week 1,3298,9,-0.0,14.653,-26.891
2025,2025mndu2,Week 1,10173,9,0.0,18.9,-26.891
2025,2025mndu2,Week 1,111,9,0.0,19.815,-28.541
2025,2025mndu2,Week 1,4230,9,0.0,13.947,-25.181
2025,2025mndu2,Week 1,2512,9,-0.0,12.299,-22.138
2025,2025mndu2,Week 1,5720,9,0.0,11.858,-16.758
2025,2025mndu2,Week 1,2177,9,0.0,14.465,-22.138
2025,2025mndu2,Week 1,1816,9,0.0,16.243,-37.515
2025,2025mndu2,Week 1,3023,9,0.0,12.137,-14.945
2025,2025mndu2,Week 1,2491,9,0.0,22.385,-37.561
2025,2025mndu2,Week 1,5253,9,0.0,16.785,-37.561
2025,2025mndu2,Week 1,2383,9,0.0,24.587,-39.263
2025,2025mndu2,Week 1,5232,9,0.0,14.962,-16.963
2025,2025mndu2,Week 1,525,9,0.0,18.336,-21.333
2025,2025mndu2,Week 1,5913,9,0.0,15.623,-30.921
2025,2025mndu2,Week 1,7021,9,0.0,16.971,-29.163
2025,2025mndu2,Week 1,4593,9,0.0,17.454,-29.163
2025,2025mndu2,Week 1,4215,9,0.0,15.538,-29.163
2025,2025mndu2,Week 1,4166,9,0.0,24.339,-52.108
2025,2025mndu2,Week 1,6160,9,0.0,10.939,-13.346
2025,2025mndu2,Week 1,3883,9,-0.0,13.969,-21.375
2025,2025mndu2,Week 1,2052,9,0.0,9.725,-14.677
2025,2025mndu2,Week 1,2240,9,-0.0,8.278,-13.322
2025,2025mndu2,Week 1,2977,9,0.0,22.445,-37.515
2025,2025mndu2,Week 1,4360,9,0.0,15.226,-26.829
2025,2025mndu2,Week 1,3061,9,0.0,19.361,-26.829
2025,2025mndu2,Week 1,6132,9,0.0,13.004,-26.829
2025,2025mndu2,Week 1,10474,9,-0.0,11.139,-20.752
2025,2025mndu2,Week 1,7041,9,-0.0,12.24,-17.96
2025,2025mndu2,Week 1,2531,9,0.0,16.175,-30.921
2025,2025mndu2,Week 1,7048,9,-0.0,19.449,-25.181
2025,2025mndu2,Week 1,3054,9,0.0,12.103,-22.911
2025,2025mndu2,Week 1,4531,9,0.0,22.782,-37.515
2025,2025mndu2,Week 1,5339,9,0.0,10.149,-17.003
2025,2025mndu2,Week 1,2450,9,0.0,14.048,-21.333
2025,2025mndu2,Week 1,4418,9,0.0,15.24,-21.375
2025,2025mndu2,Week 1,4009,9,-0.0,16.607,-30.187
2025,2025mndu2,Week 1,6420,9,0.0,16.978,-30.187
2025,2025mndu2,Week 1,6044,9,-0.0,13.116,-30.187
2025,2025mndu2,Week 1,4623,9,0.0,18.738,-20.968
2025,2025mndu2,Week 1,1716,9,0.0,20.201,-21.333
2025,2025mndu2,Week 1,3042,9,0.0,13.275,-20.968
2025,2025mxmo,Week 1,7725,10,0.0,12.632,-21.47
2025,2025mxmo,Week 1,3522,10,0.0,18.951,-29.411
2025,2025mxmo,Week 1,5959,10,0.0,9.767,-21.47
2025,2025mxmo,Week 1,7546,10,0.0,14.652,-24.42
2025,2025mxmo,Week 1,9301,10,-0.0,13.454,-26.174
2025,2025mxmo,Week 1,4635,10,0.0,15.21,-27.382
2025,2025mxmo,Week 1,4584,10,0.0,14.446,-24.024
2025,2025mxmo,Week 1,4977,10,0.0,12.743,-29.411
2025,2025mxmo,Week 1,6652,10,0.0,17.092,-24.703
2025,2025mxmo,Week 1,8741,10,0.0,9.69,-15.277
2025,2025mxmo,Week 1,8740,10,-0.0,13.197,-21.647
2025,2025mxmo,Week 1,4403,10,-0.0,18.793,-33.784
2025,2025mxmo,Week 1,9282,10,0.0,16.277,-21.948
2025,2025mxmo,Week 1,9053,10,0.0,16.858,-24.024
2025,2025mxmo,Week 1,10529,10,0.0,15.097,-18.406
2025,2025mxmo,Week 1,2283,10,0.0,24.172,-38.5
2025,2025mxmo,Week 1,3480,10,0.0,16.273,-38.5
2025,2025mxmo,Week 1,3794,10,0.0,16.23,-38.5
2025,2025mxmo,Week 1,4775,11,0.0,16.691,-21.948
2025,2025mxmo,Week 1,9065,10,0.0,8.103,-12.102
2025,2025mxmo,Week 1,5705,10,0.0,13.769,-15.767
2025,2025mxmo,Week 1,3526,10,0.0,16.174,-29.411
2025,2025mxmo,Week 1,6348,10,0.0,11.228,-19.91
2025,2025mxmo,Week 1,3158,10,0.0,15.625,-26.174
2025,2025mxmo,Week 1,4731,10,0.0,18.209,-22.312
2025,2025mxmo,Week 1,6647,10,0.0,18.367,-22.312
2025,2025mxmo,Week 1,4371,10,0.0,12.38,-22.312
2025,2025mxmo,Week 1,10580,11,0.0,16.573,-24.42
2025,2025mxmo,Week 1,5932,10,-0.0,12.587,-24.024
2025,2025mxmo,Week 1,8290,10,0.0,12.913,-24.703
2025,2025mxmo,Week 1,4010,10,0.0,18.085,-21.81
2025,2025mxmo,Week 1,6170,10,0.0,12.862,-21.189
2025,2025mxmo,Week 1,3527,10,0.0,9.318,-15.077
2025,2025mxmo,Week 1,3472,10,0.0,17.86,-27.382
2025,2025mxmo,Week 1,6606,10,-0.0,10.236,-15.042
2025,2025mxmo,Week 1,6676,10,0.0,13.081,-20.15
2025,2025mxmo,Week 1,3933,10,0.0,16.117,-18.635
2025,2025mxmo,Week 1,6017,10,0.0,20.919,-27.382
2025,2025mxmo,Week 1,10225,10,-0.0,16.589,-20.15
2025,2025mxmo,Week 1,7421,10,0.0,12.984,-17.918
2025,2025mxmo,Week 1,5887,10,0.0,19.674,-21.948
2025,2025mxmo,Week 1,7102,10,0.0,11.577,-14.32
2025,2025mxmo,Week 1,6106,10,0.0,19.387,-33.784
2025,2025bcvi,Week 1,4253,10,-0.0,22.844,-51.035
2025,2025bcvi,Week 1,2438,10,0.0,20.584,-51.035
2025,2025bcvi,Week 1,5516,10,0.0,19.738,-51.035
2025,2025bcvi,Week 1,7332,10,0.0,10.551,-22.583
2025,2025bcvi,Week 1,9641,10,0.0,18.581,-32.648
2025,2025bcvi,Week 1,5468,10,0.0,11.877,-20.743
2025,2025bcvi,Week 1,7287,10,0.0,10.42,-15.913
2025,2025bcvi,Week 1,4421,10,0.0,15.408,-22.583
2025,2025bcvi,Week 1,10044,10,0.0,18.655,-29.049
2025,2025bcvi,Week 1,6036,10,0.0,25.89,-55.145
2025,2025bcvi,Week 1,8503,10,0.0,11.114,-17.512
2025,2025bcvi,Week 1,9180,10,0.0,14.497,-32.648
2025,2025bcvi,Week 1,7551,10,0.0,16.174,-26.159
2025,2025bcvi,Week 1,9292,10,0.0,14.023,-22.407
2025,2025bcvi,Week 1,4327,10,-0.0,13.855,-19.846
2025,2025bcvi,Week 1,3990,10,0.0,8.716,-21.083
2025,2025bcvi,Week 1,3128,10,0.0,12.56,-29.049
2025,2025bcvi,Week 1,8339,10,0.0,11.765,-19.846
2025,2025bcvi,Week 1,10527,10,-0.0,17.349,-22.009
2025,2025bcvi,Week 1,7167,10,0.0,14.21,-21.291
2025,2025bcvi,Week 1,4270,10,-0.0,21.608,-55.145
2025,2025bcvi,Week 1,7796,10,0.0,12.426,-18.192
2025,2025bcvi,Week 1,4862,10,0.0,11.498,-15.332
2025,2025bcvi,Week 1,6188,10,0.0,9.541,-16.646
2025,2025bcvi,Week 1,2122,10,0.0,16.029,-22.583
2025,2025bcvi,Week 1,8338,10,0.0,24.083,-55.145
2025,2025bcvi,Week 1,7673,10,0.0,9.601,-15.869
2025,2025bcvi,Week 1,10384,10,0.0,15.54,-21.291
2025,2025bcvi,Week 1,9044,10,0.0,12.679,-26.159
2025,2025bcvi,Week 1,359,10,0.0,9.712,-9.046
2025,2025bcvi,Week 1,9719,10,0.0,23.779,-22.407
2025,2025bcvi,Week 1,6902,10,0.0,10.611,-20.913
2025,2025bcvi,Week 1,6390,10,-0.0,12.44,-20.913
2025,2025bcvi,Week 1,846,10,0.0,9.673,-13.793
2025,2025bcvi,Week 1,9550,10,0.0,10.689,-21.083
2025,2025bcvi,Week 1,7688,10,0.0,6.803,-13.628
2025,2025bcvi,Week 1,4627,10,-0.0,16.523,-27.104
2025,2025bcvi,Week 1,5461,10,-0.0,12.985,-27.104
2025,2025bcvi,Week 1,9649,10,-0.0,16.22,-27.104
2025,2025bcvi,Week 1,6364,10,0.0,16.066,-32.648
2025,2025bcvi,Week 1,7135,10,0.0,16.793,-29.049
2025,2025bcvi,Week 1,9277,10,-0.0,10.763,-20.743
2025,2025bcvi,Week 1,7190,10,0.0,14.111,-21.143
2025,2025bcvi,Week 1,1622,10,0.0,13.81,-22.009
2025,2025bcvi,Week 1,6353,10,0.0,17.725,-21.143
2025,2025bcvi,Week 1,9449,10,0.0,13.688,-23.886
2025,2025bcvi,Week 1,10427,10,0.0,17.085,-23.886
2025,2025bcvi,Week 1,9465,10,-0.0,12.522,-23.886
2025,2025caoc,Week 1,7230,10,-0.0,8.192,-17.932
2025,2025caoc,Week 1,4415,10,0.0,20.396,-30.358
2025,2025caoc,Week 1,3501,10,-0.0,14.251,-19.836
2025,2025caoc,Week 1,8,10,0.0,18.451,-28.549
2025,2025caoc,Week 1,9408,10,0.0,19.13,-25.766
2025,2025caoc,Week 1,4079,10,0.0,20.133,-26.153
2025,2025caoc,Week 1,3309,10,0.0,15.462,-28.142
2025,2025caoc,Week 1,1661,10,0.0,14.263,-19.79
2025,2025caoc,Week 1,7447,10,-0.0,12.136,-13.136
2025,2025caoc,Week 1,5285,10,-0.0,16.668,-24.177
2025,2025caoc,Week 1,7415,10,0.0,15.883,-28.142
2025,2025caoc,Week 1,4984,10,-0.0,10.87,-16.06
2025,2025caoc,Week 1,867,10,0.0,15.145,-27.811
2025,2025caoc,Week 1,4141,10,0.0,19.585,-25.414
2025,2025caoc,Week 1,6695,11,0.0,15.573,-17.932
2025,2025caoc,Week 1,840,10,0.0,20.159,-20.892
2025,2025caoc,Week 1,6904,10,0.0,19.893,-28.549
2025,2025caoc,Week 1,5805,10,0.0,12.352,-25.414
2025,2025caoc,Week 1,3952,10,-0.0,18.216,-26.358
2025,2025caoc,Week 1,5500,11,-0.0,14.027,-28.142
2025,2025caoc,Week 1,1538,10,-0.0,14.288,-26.771
2025,2025caoc,Week 1,2443,10,-0.0,11.961,-12.747
2025,2025caoc,Week 1,8871,10,-0.0,19.289,-30.358
2025,2025caoc,Week 1,9271,10,-0.0,14.882,-24.039
2025,2025caoc,Week 1,3476,10,0.0,11.357,-26.358
2025,2025caoc,Week 1,5835,11,-0.0,10.247,-12.762
2025,2025caoc,Week 1,7157,10,0.0,11.119,-18.814
2025,2025caoc,Week 1,6995,10,0.0,15.35,-26.771
2025,2025caoc,Week 1,7042,10,-0.0,14.886,-22.441
2025,2025caoc,Week 1,3020,10,0.0,20.758,-27.811
2025,2025caoc,Week 1,5199,11,0.0,16.839,-25.151
2025,2025caoc,Week 1,4738,10,-0.0,15.666,-21.212
2025,2025caoc,Week 1,8033,10,-0.0,12.433,-21.212
2025,2025caoc,Week 1,4999,10,-0.0,16.567,-25.151
2025,2025caoc,Week 1,4276,10,-0.0,16.387,-24.039
2025,2025caoc,Week 1,2486,10,0.0,17.603,-27.811
2025,2025caoc,Week 1,2710,10,0.0,12.745,-16.081
2025,2025caoc,Week 1,8521,10,-0.0,17.466,-28.549
2025,2025caoc,Week 1,3009,10,0.0,14.523,-26.153
2025,2025caoc,Week 1,10333,10,0.0,17.477,-25.151
2025,2025caoc,Week 1,3295,10,0.0,14.711,-24.039
2025,2025caoc,Week 1,3473,10,0.0,18.17,-26.771
2025,2025caoc,Week 1,3859,10,0.0,14.873,-25.414
2025,2025caoc,Week 1,2853,10,0.0,15.204,-19.828
2025,2025caoc,Week 1,4619,10,0.0,20.206,-31.671
2025,2025caoc,Week 1,5669,10,-0.0,20.278,-31.671
2025,2025caoc,Week 1,973,10,0.0,15.889,-31.671
2025,2025miket,Week 1,4998,12,-0.0,19.935,-42.936
2025,2025miket,Week 1,5260,12,-0.0,13.592,-24.62
2025,2025miket,Week 1,3534,12,-0.0,23.936,-31.845
2025,2025miket,Week 1,2137,12,-0.0,15.306,-24.949
2025,2025miket,Week 1,9776,12,-0.0,7.829,-11.565
2025,2025miket,Week 1,9207,12,-0.0,18.384,-24.348
2025,2025miket,Week 1,6067,12,-0.0,17.161,-24.143
2025,2025miket,Week 1,573,12,-0.0,19.385,-24.143
2025,2025miket,Week 1,8193,12,-0.0,11.491,-24.143
2025,2025miket,Week 1,5084,12,-0.0,19.324,-28.092
2025,2025miket,Week 1,8385,12,-0.0,18.365,-26.191
2025,2025miket,Week 1,5234,12,-0.0,14.738,-18.135
2025,2025miket,Week 1,5235,12,-0.0,17.566,-42.936
2025,2025miket,Week 1,1498,12,-0.0,16.189,-26.191
2025,2025miket,Week 1,2145,12,-0.0,19.581,-22.794
2025,2025miket,Week 1,910,12,-0.0,16.699,-38.712
2025,2025miket,Week 1,7784,12,-0.0,14.499,-18.135
2025,2025miket,Week 1,7195,12,-0.0,13.181,-30.346
2025,2025miket,Week 1,245,12,-0.0,20.268,-31.845
2025,2025miket,Week 1,9648,12,-0.0,19.65,-26.191
2025,2025miket,Week 1,10668,12,-0.0,20.029,-38.712
2025,2025miket,Week 1,494,12,-0.0,11.755,-24.949
2025,2025miket,Week 1,27,12,-0.0,18.368,-36.438
2025,2025miket,Week 1,10667,12,-0.0,10.86,-10.433
2025,2025miket,Week 1,5641,12,-0.0,14.684,-31.845
2025,2025miket,Week 1,5150,12,0.0,17.19,-18.684
2025,2025miket,Week 1,9245,12,-0.0,13.181,-21.388
2025,2025miket,Week 1,6631,12,-0.0,12.633,-24.79
2025,2025miket,Week 1,10659,12,-0.0,11.889,-13.176
2025,2025miket,Week 1,1,12,-0.0,19.197,-24.348
2025,2025miket,Week 1,70,12,-0.0,9.123,-13.694
2025,2025miket,Week 1,5697,12,-0.0,17.935,-36.438
2025,2025miket,Week 1,894,12,-0.0,23.178,-42.936
2025,2025miket,Week 1,9697,12,-0.0,15.263,-31.024
2025,2025miket,Week 1,5282,12,-0.0,19.047,-31.024
2025,2025miket,Week 1,1504,12,-0.0,22.622,-36.438
2025,2025miket,Week 1,5460,12,-0.0,19.584,-24.949
2025,2025miket,Week 1,9757,12,-0.0,12.911,-16.772
2025,2025miket,Week 1,7491,12,0.0,23.882,-24.79
2025,2025miket,Week 1,4994,12,-0.0,19.183,-38.712
2025,2025mimil,Week 1,8423,12,-0.0,16.096,-27.289
2025,2025mimil,Week 1,308,12,0.0,14.157,-15.827
2025,2025mimil,Week 1,7178,12,-0.0,10.426,-16.466
2025,2025mimil,Week 1,67,12,-0.0,18.049,-37.046
2025,2025mimil,Week 1,3668,12,-0.0,11.335,-21.954
2025,2025mimil,Week 1,6344,12,-0.0,9.673,-10.966
2025,2025mimil,Week 1,3322,12,-0.0,18.696,-37.046
2025,2025mimil,Week 1,7553,12,0.0,13.809,-18.46
2025,2025mimil,Week 1,548,12,-0.0,14.651,-14.832
2025,2025mimil,Week 1,10656,12,-0.0,20.813,-52.836
2025,2025mimil,Week 1,5561,12,-0.0,25.358,-52.836
2025,2025mimil,Week 1,10612,12,-0.0,23.608,-52.836
2025,2025mimil,Week 1,6753,12,-0.0,12.896,-18.525
2025,2025mimil,Week 1,6538,12,-0.0,15.17,-24.644
2025,2025mimil,Week 1,2834,12,-0.0,17.288,-29.018
2025,2025mimil,Week 1,7225,12,0.0,12.752,-18.46
2025,2025mimil,Week 1,3656,12,-0.0,16.993,-29.018
2025,2025mimil,Week 1,9182,12,-0.0,13.701,-18.351
2025,2025mimil,Week 1,7166,12,-0.0,12.322,-19.741
2025,2025mimil,Week 1,66,12,-0.0,12.218,-24.644
2025,2025mimil,Week 1,7813,12,-0.0,13.614,-18.351
2025,2025mimil,Week 1,9204,12,-0.0,16.148,-18.117
2025,2025mimil,Week 1,7660,12,-0.0,13.427,-21.954
2025,2025mimil,Week 1,503,12,-0.0,11.208,-21.376
2025,2025mimil,Week 1,10614,12,0.0,14.022,-18.351
2025,2025mimil,Week 1,7202,12,-0.0,14.132,-21.376
2025,2025mimil,Week 1,7056,12,-0.0,19.602,-42.684
2025,2025mimil,Week 1,5066,12,-0.0,17.289,-42.684
2025,2025mimil,Week 1,4779,12,-0.0,17.166,-24.549
2025,2025mimil,Week 1,1023,12,-0.0,13.948,-19.741
2025,2025mimil,Week 1,9771,12,-0.0,12.753,-17.74
2025,2025mimil,Week 1,6120,12,0.0,17.586,-42.684
2025,2025mimil,Week 1,8895,12,-0.0,13.801,-24.644
2025,2025mimil,Week 1,7221,12,-0.0,13.516,-18.27
2025,2025mimil,Week 1,8519,12,-0.0,11.196,-17.443
2025,2025mimil,Week 1,4362,12,-0.0,16.769,-24.549
2025,2025mimil,Week 1,9455,12,-0.0,9.909,-14.742
2025,2025mimil,Week 1,4392,12,-0.0,13.144,-21.954
2025,2025mimil,Week 1,10613,12,-0.0,15.886,-27.289
2025,2025txwac,Week 1,8507,12,0.0,16.047,-28.301
2025,2025txwac,Week 1,4610,12,0.0,20.548,-28.301
2025,2025txwac,Week 1,9054,12,0.0,19.059,-28.301
2025,2025txwac,Week 1,2158,12,0.0,12.197,-22.071
2025,2025txwac,Week 1,9577,12,-0.0,19.509,-28.108
2025,2025txwac,Week 1,8858,12,0.0,23.087,-39.273
2025,2025txwac,Week 1,2687,12,0.0,15.35,-25.217
2025,2025txwac,Week 1,5866,12,0.0,18.491,-39.273
2025,2025txwac,Week 1,5503,12,0.0,11.726,-23.648
2025,2025txwac,Week 1,9444,12,0.0,14.113,-29.944
2025,2025txwac,Week 1,2950,12,-0.0,17.077,-19.832
2025,2025txwac,Week 1,1296,12,0.0,22.95,-44.667
2025,2025txwac,Week 1,148,12,0.0,19.351,-34.88
2025,2025txwac,Week 1,8088,12,0.0,14.717,-23.539
2025,2025txwac,Week 1,8749,12,0.0,18.481,-23.539
2025,2025txwac,Week 1,10062,12,0.0,15.022,-23.648
2025,2025txwac,Week 1,10312,12,-0.0,12.709,-23.505
2025,2025txwac,Week 1,2714,12,-0.0,17.426,-30.405
2025,2025txwac,Week 1,5682,12,0.0,20.645,-39.273
2025,2025txwac,Week 1,2583,12,0.0,19.753,-29.821
2025,2025txwac,Week 1,6526,12,0.0,14.281,-19.876
2025,2025txwac,Week 1,8769,12,0.0,15.922,-27.545
2025,2025txwac,Week 1,5613,12,0.0,21.21,-48.233
2025,2025txwac,Week 1,2689,12,0.0,16.883,-32.837
2025,2025txwac,Week 1,9786,12,0.0,15.43,-21.039
2025,2025txwac,Week 1,7121,12,0.0,25.315,-44.667
2025,2025txwac,Week 1,3310,12,0.0,18.458,-48.233
2025,2025txwac,Week 1,2881,12,0.0,21.642,-44.667
2025,2025txwac,Week 1,8528,12,0.0,16.147,-19.832
2025,2025txwac,Week 1,2969,12,0.0,18.166,-27.545
2025,2025txwac,Week 1,6672,12,0.0,18.13,-22.071
2025,2025txwac,Week 1,2468,12,0.0,19.932,-30.405
2025,2025txwac,Week 1,8408,12,0.0,17.664,-29.944
2025,2025txwac,Week 1,418,12,0.0,19.326,-30.579
2025,2025txwac,Week 1,5212,12,0.0,14.122,-30.579
2025,2025txwac,Week 1,3005,12,0.0,23.29,-48.233
2025,2025txwac,Week 1,6377,12,0.0,24.106,-34.88
2025,2025txwac,Week 1,7125,12,0.0,13.078,-21.978
2025,2025txwac,Week 1,2582,12,0.0,21.932,-32.837
