year,event,week,team,opr,auto,teleop,endgame,foul,rp,total
2025,2025isde1,Week 1,1690,78.602,22.619,53.176,4.386,2.765,3.389,78.602
2025,2025isde1,Week 1,5614,69.879,19.166,49.631,11.15,1.032,3.49,69.879
2025,2025isde1,Week 1,2630,58.355,18.741,38.163,8.064,1.612,3.392,58.355
2025,2025isde1,Week 1,3065,57.39,4.512,44.726,-0.047,8.12,0.445,57.39
2025,2025isde1,Week 1,5951,56.818,14.299,37.415,11.992,5.236,3.31,56.818
2025,2025isde1,Week 1,2096,45.266,8.304,37.224,1.693,-0.354,0.878,45.266
2025,2025isde1,Week 1,5635,41.357,6.005,32.757,5.83,2.611,1.283,41.357
2025,2025isde1,Week 1,1942,36.228,10.078,27.996,0.594,-1.633,1.141,36.228
2025,2025isde1,Week 1,4338,33.874,3.683,26.128,2.203,3.977,1.154,33.874
2025,2025isde1,Week 1,1577,32.018,5.537,26.294,1.441,0.636,1.291,32.018
2025,2025isde1,Week 1,8223,29.466,7.81,21.291,4.786,0.255,1.003,29.466
2025,2025isde1,Week 1,8175,29.355,2.213,24.16,2.096,2.85,0.472,29.355
2025,2025isde1,Week 1,3083,27.375,1.424,24.868,1.622,0.998,0.776,27.375
2025,2025isde1,Week 1,6738,25.202,5.551,19.542,-0.039,0.492,0.782,25.202
2025,2025isde1,Week 1,4661,20.955,2.504,18.817,1.623,-0.417,1.102,20.955
2025,2025isde1,Week 1,5654,20.561,1.627,17.529,2.331,1.383,0.481,20.561
2025,2025isde1,Week 1,6104,18.626,1.436,15.68,1.815,1.395,-0.102,18.626
2025,2025isde1,Week 1,4416,17.93,2.028,12.776,3.602,3.081,0.651,17.93
2025,2025isde1,Week 1,4319,17.563,3.445,10.113,0.989,3.929,0.175,17.563
2025,2025isde1,Week 1,9738,17.539,-0.216,19.046,0.797,-1.284,0.332,17.539
2025,2025isde1,Week 1,7177,11.814,1.084,13.072,0.851,-2.134,0.094,11.814
2025,2025isde1,Week 1,1943,11.612,-0.198,6.53,-0.831,5.396,-0.124,11.612
2025,2025isde1,Week 1,9304,11.501,2.072,6.552,0.018,3.044,-0.081,11.501
2025,2025isde1,Week 1,7067,11.393,4.317,4.687,1.122,2.356,0.047,11.393
2025,2025isde1,Week 1,6230,7.633,4.075,5.534,1.945,-2.02,0.152,7.633
2025,2025isde1,Week 1,10695,5.833,2.903,2.913,-2.02,0.011,-0.456,5.833
2025,2025isde1,Week 1,3835,4.556,1.944,4.465,0.477,-1.703,0.454,4.556
2025,2025isde1,Week 1,5928,0.825,1.301,-2.771,1.106,2.184,-0.414,0.825
2025,2025isde1,Week 1,9303,-0.943,2.151,-2.146,0.404,-0.819,-0.951,-0.943
2025,2025isde2,Week 1,5614,68.73,21.898,47.072,8.265,-0.24,2.418,68.73
2025,2025isde2,Week 1,2231,62.363,18.415,43.283,7.437,0.665,2.111,62.363
2025,2025isde2,Week 1,5990,61.522,16.649,41.215,3.435,3.658,2.49,61.522
2025,2025isde2,Week 1,2230,55.087,15.393,42.176,5.731,-2.482,1.975,55.087
2025,2025isde2,Week 1,3339,53.461,14.055,37.98,-0.122,1.426,1.884,53.461
2025,2025isde2,Week 1,1574,52.58,17.81,31.59,4.664,3.18,2.451,52.58
2025,2025isde2,Week 1,5987,43.206,5.603,36.691,3.791,0.912,1.218,43.206
2025,2025isde2,Week 1,3075,39.459,3.21,35.911,5.487,0.338,1.168,39.459
2025,2025isde2,Week 1,4590,36.839,11.149,23.773,-0.331,1.916,1.318,36.839
2025,2025isde2,Week 1,7039,35.821,10.064,24.587,4.159,1.171,0.795,35.821
2025,2025isde2,Week 1,6740,35.736,4.32,31.139,1.709,0.278,0.826,35.736
2025,2025isde2,Week 1,3211,33.656,3.353,25.803,0.583,4.5,0.989,33.656
2025,2025isde2,Week 1,4744,31.411,5.642,24.062,1.704,1.708,1.328,31.411
2025,2025isde2,Week 1,5554,28.598,6.347,15.913,-0.228,6.338,0.06,28.598
2025,2025isde2,Week 1,1937,28.379,1.61,24.648,1.752,2.122,0.173,28.379
2025,2025isde2,Week 1,1576,28.102,2.074,23.662,1.798,2.366,1.189,28.102
2025,2025isde2,Week 1,4320,27.18,2.811,22.357,2.625,2.012,1.065,27.18
2025,2025isde2,Week 1,1657,27.142,5.725,18.628,3.486,2.789,0.814,27.142
2025,2025isde2,Week 1,2679,24.819,4.633,14.93,0.698,5.256,0.197,24.819
2025,2025isde2,Week 1,5715,24.738,2.309,18.257,0.9,4.173,0.229,24.738
2025,2025isde2,Week 1,7112,24.099,5.91,19.148,4.61,-0.96,0.405,24.099
2025,2025isde2,Week 1,3388,24.025,6.923,15.882,2.167,1.22,1.539,24.025
2025,2025isde2,Week 1,7845,21.649,4.174,17.946,4.774,-0.471,0.755,21.649
2025,2025isde2,Week 1,5135,19.162,-1.62,13.959,2.302,6.823,0.077,19.162
2025,2025isde2,Week 1,3316,18.816,2.903,14.477,0.768,1.436,0.305,18.816
2025,2025isde2,Week 1,9739,16.023,3.467,9.88,0.449,2.677,0.411,16.023
2025,2025isde2,Week 1,4586,15.705,1.395,13.526,-0.98,0.784,-0.366,15.705
2025,2025isde2,Week 1,9740,13.096,2.968,9.221,0.842,0.906,0.126,13.096
2025,2025isde2,Week 1,6168,11.382,2.516,9.002,-0.752,-0.137,-0.131,11.382
2025,2025isde2,Week 1,1954,10.582,5.335,4.322,-0.245,0.924,-0.391,10.582
2025,2025isde2,Week 1,10139,10.124,4.734,5.388,2.718,0.001,0.734,10.124
2025,2025isde2,Week 1,2212,7.271,3.959,3.559,2.096,-0.247,0.98,7.271
2025,2025isde2,Week 1,1580,2.656,4.017,0.68,2.04,-2.041,-0.223,2.656
2025,2025mndu,Week 1,2847,73.906,17.495,56.856,7.757,-0.445,3.335,73.906
2025,2025mndu,Week 1,1619,65.174,10.391,54.362,8.018,0.42,2.119,65.174
2025,2025mndu,Week 1,876,60.055,7.38,49.108,6.362,3.568,2.99,60.055
2025,2025mndu,Week 1,1732,59.776,10.167,49.859,7.561,-0.25,3.308,59.776
2025,2025mndu,Week 1,3197,57.064,6.647,46.672,1.309,3.745,1.241,57.064
2025,2025mndu,Week 1,7028,54.965,12.99,36.083,8.74,5.892,1.378,54.965
2025,2025mndu,Week 1,5653,52.483,6.666,46.685,3.752,-0.868,1.465,52.483
2025,2025mndu,Week 1,2861,52.299,8.909,40.132,7.687,3.258,1.962,52.299
2025,2025mndu,Week 1,8422,47.917,2.516,45.091,12.667,0.309,1.215,47.917
2025,2025mndu,Week 1,4607,46.583,4.945,44.82,4.1,-3.183,1.608,46.583
2025,2025mndu,Week 1,3206,41.108,5.659,29.219,2.314,6.229,0.929,41.108
2025,2025mndu,Week 1,3267,40.729,4.98,34.466,-0.922,1.283,0.195,40.729
2025,2025mndu,Week 1,3100,39.725,5.439,33.793,2.903,0.492,1.83,39.725
2025,2025mndu,Week 1,2526,39.256,1.27,37.352,1.591,0.634,0.062,39.256
2025,2025mndu,Week 1,6709,38.503,11.079,27.824,1.945,-0.399,1.137,38.503
2025,2025mndu,Week 1,1714,38.434,11.359,25.603,-1.212,1.472,1.544,38.434
2025,2025mndu,Week 1,6147,38.148,9.98,29.05,8.816,-0.882,1.795,38.148
2025,2025mndu,Week 1,2143,37.998,3.676,33.657,0.668,0.665,1.063,37.998
2025,2025mndu,Week 1,4674,37.303,4.944,31.082,10.957,1.277,1.844,37.303
2025,2025mndu,Week 1,3293,36.335,3.094,31.503,8.745,1.737,1.835,36.335
2025,2025mndu,Week 1,3277,34.944,3.777,26.232,1.371,4.935,1.044,34.944
2025,2025mndu,Week 1,5903,34.479,14.041,20.747,5.341,-0.308,1.108,34.479
2025,2025mndu,Week 1,1306,34.122,9.649,25.477,1.781,-1.004,1.52,34.122
2025,2025mndu,Week 1,8122,32.461,1.372,29.086,5.729,2.002,0.803,32.461
2025,2025mndu,Week 1,3291,32.228,1.913,27.762,1.739,2.553,0.093,32.228
2025,2025mndu,Week 1,4741,30.35,5.31,21.144,0.46,3.895,0.543,30.35
2025,2025mndu,Week 1,3294,28.971,3.094,25.917,8.455,-0.041,0.614,28.971
2025,2025mndu,Week 1,4656,28.466,4.06,26.98,14.487,-2.574,1.591,28.466
2025,2025mndu,Week 1,6574,28.355,4.955,19.817,3.134,3.583,1.292,28.355
2025,2025mndu,Week 1,7619,27.527,3.187,22.133,3.444,2.207,1.286,27.527
2025,2025mndu,Week 1,8516,27.43,4.513,20.893,0.829,2.024,1.742,27.43
2025,2025mndu,Week 1,9532,26.179,1.99,23.33,2.571,0.859,0.614,26.179
2025,2025mndu,Week 1,4693,25.497,3.709,21.178,2.041,0.61,1.017,25.497
2025,2025mndu,Week 1,2654,25.304,1.531,23.701,7.162,0.071,1.163,25.304
2025,2025mndu,Week 1,4181,23.602,4.748,19.624,0.398,-0.77,0.399,23.602
2025,2025mndu,Week 1,2181,22.472,3.173,20.036,3.601,-0.736,0.642,22.472
2025,2025mndu,Week 1,5826,22.055,7.979,13.373,0.073,0.703,0.354,22.055
2025,2025mndu,Week 1,6421,21.887,4.886,13.629,-0.515,3.372,-0.164,21.887
2025,2025mndu,Week 1,2823,21.539,2.71,18.569,-1.47,0.26,-0.156,21.539
2025,2025mndu,Week 1,7235,18.052,-0.44,18.88,4.086,-0.389,-0.194,18.052
2025,2025mndu,Week 1,7797,17.988,5.423,13.274,3.623,-0.71,0.209,17.988
2025,2025mndu,Week 1,9578,17.196,2.528,14.861,1.951,-0.193,0.452,17.196
2025,2025mndu,Week 1,4511,16.973,2.068,16.964,2.251,-2.059,-0.418,16.973
2025,2025mndu,Week 1,4011,16.696,0.286,12.977,4.628,3.433,0.348,16.696
2025,2025mndu,Week 1,5586,15.952,2.418,15.567,0.85,-2.032,-1.537,15.952
2025,2025mndu,Week 1,2846,15.878,5.042,6.64,-0.119,4.197,0.435,15.878
2025,2025mndu,Week 1,6217,14.011,3.982,6.861,-1.24,3.169,0.731,14.011
2025,2025mndu,Week 1,6318,13.03,0.99,11.816,2.179,0.224,0.397,13.03
2025,2025mndu,Week 1,10490,11.149,2.993,9.937,0.069,-1.781,-0.264,11.149
2025,2025mndu,Week 1,6381,10.885,-0.262,11.756,3.189,-0.61,0.452,10.885
2025,2025mndu,Week 1,3381,9.658,2.692,8.634,5.123,-1.668,-0.495,9.658
2025,2025mndu,Week 1,8836,7.928,1.213,7.482,3.387,-0.767,-0.348,7.928
2025,2025mndu,Week 1,7864,7.356,4.372,3.588,4.138,-0.603,0.745,7.356
2025,2025mndu,Week 1,7038,6.51,3.289,3.138,0.384,0.083,-0.982,6.51
2025,2025mndu2,Week 1,111,70.965,17.152,53.344,12.265,0.468,2.774,70.965
2025,2025mndu2,Week 1,2240,54.522,5.315,46.589,-0.48,2.618,1.756,54.522
2025,2025mndu2,Week 1,2491,53.367,12.462,38.229,-0.692,2.675,2.132,53.367
2025,2025mndu2,Week 1,4593,49.97,13.45,33.969,0.242,2.551,2.4,49.97
2025,2025mndu2,Week 1,2052,48.255,7.368,38.939,12.853,1.948,2.901,48.255
2025,2025mndu2,Week 1,5913,47.238,5.626,42.492,7.923,-0.88,1.678,47.238
2025,2025mndu2,Week 1,3061,42.91,11.853,29.064,-1.2,1.993,2.286,42.91
2025,2025mndu2,Week 1,2472,42.781,3.155,38.003,1.319,1.624,2.295,42.781
2025,2025mndu2,Week 1,525,40.161,5.118,34.455,1.778,0.588,1.687,40.161
2025,2025mndu2,Week 1,4009,36.641,6.299,31.524,2.615,-1.182,0.474,36.641
2025,2025mndu2,Week 1,5253,34.887,1.096,33.083,2.296,0.709,0.123,34.887
2025,2025mndu2,Week 1,3883,34.843,4.748,32.236,8.24,-2.141,1.837,34.843
2025,2025mndu2,Week 1,2383,34.308,8.909,21.548,7.019,3.85,1.975,34.308
2025,2025mndu2,Week 1,6132,34.105,3.762,28.849,5.209,1.493,0.976,34.105
2025,2025mndu2,Week 1,1816,33.945,3.284,30.623,8.183,0.038,1.38,33.945
2025,2025mndu2,Week 1,5690,33.216,5.256,24.897,1.382,3.063,1.728,33.216
2025,2025mndu2,Week 1,4230,32.185,2.915,26.371,3.352,2.899,0.802,32.185
2025,2025mndu2,Week 1,2290,32.174,3.906,30.021,1.439,-1.754,1.229,32.174
2025,2025mndu2,Week 1,2531,31.35,2.01,26.227,0.607,3.114,0.243,31.35
2025,2025mndu2,Week 1,6758,31.24,2.654,30.435,9.008,-1.849,1.205,31.24
2025,2025mndu2,Week 1,7021,28.896,6.661,22.215,6.343,0.019,0.177,28.896
2025,2025mndu2,Week 1,4531,28.461,4.013,23.791,0.616,0.657,1.185,28.461
2025,2025mndu2,Week 1,4360,27.814,2.289,19.902,1.738,5.624,1.242,27.814
2025,2025mndu2,Week 1,5339,23.963,4.273,17.282,-1.465,2.409,-0.224,23.963
2025,2025mndu2,Week 1,4623,23.835,2.61,15.23,0.072,5.996,0.672,23.835
2025,2025mndu2,Week 1,2501,23.68,3.549,20.031,6.394,0.101,0.547,23.68
2025,2025mndu2,Week 1,7048,23.087,6.716,14.174,3.664,2.197,0.746,23.087
2025,2025mndu2,Week 1,2239,22.779,2.628,19.573,0.329,0.577,-0.351,22.779
2025,2025mndu2,Week 1,10474,22.47,4.539,15.551,1.169,2.38,0.896,22.47
2025,2025mndu2,Week 1,2177,21.007,-0.309,20.311,1.875,1.004,0.546,21.007
2025,2025mndu2,Week 1,10173,20.766,2.598,19.332,1.647,-1.165,-0.169,20.766
2025,2025mndu2,Week 1,3691,18.12,1.514,15.88,1.882,0.727,-0.074,18.12
2025,2025mndu2,Week 1,1716,17.882,2.769,15.686,2.183,-0.573,0.056,17.882
2025,2025mndu2,Week 1,6420,17.429,3.45,13.053,5.771,0.926,0.906,17.429
2025,2025mndu2,Week 1,4215,17.297,2.42,11.822,3.967,3.055,1.065,17.297
2025,2025mndu2,Week 1,5720,16.809,2.749,15.053,4.116,-0.993,-0.632,16.809
2025,2025mndu2,Week 1,112,16.791,1.914,13.483,-1.704,1.394,0.017,16.791
2025,2025mndu2,Week 1,1410,15.9,3.566,11.486,2.686,0.848,-0.45,15.9
2025,2025mndu2,Week 1,6047,14.626,5.673,8.937,2.492,0.016,1.352,14.626
2025,2025mndu2,Week 1,3054,14.363,5.692,9.579,3.512,-0.908,0.737,14.363
2025,2025mndu2,Week 1,2450,14.289,1.156,11.972,2.356,1.16,0.601,14.289
2025,2025mndu2,Week 1,6044,14.117,5.308,7.277,-1.003,1.532,0.249,14.117
2025,2025mndu2,Week 1,4166,13.652,2.061,3.841,0.176,7.749,-0.807,13.652
2025,2025mndu2,Week 1,5232,12.564,2.356,10.751,1.153,-0.543,1.037,12.564
2025,2025mndu2,Week 1,7041,12.357,4.493,6.803,6.822,1.06,0.311,12.357
2025,2025mndu2,Week 1,6160,10.851,3.298,8.897,-1.243,-1.345,0.778,10.851
2025,2025mndu2,Week 1,2512,10.764,0.24,9.796,0.893,0.728,-0.019,10.764
2025,2025mndu2,Week 1,3212,9.706,4.1,3.142,2.595,2.464,0.604,9.706
2025,2025mndu2,Week 1,3298,8.16,5.569,1.715,-0.158,0.877,-0.074,8.16
2025,2025mndu2,Week 1,4418,7.75,1.049,6.56,4.786,0.142,0.056,7.75
2025,2025mndu2,Week 1,2513,7.333,2.77,1.255,1.071,3.309,0.066,7.333
2025,2025mndu2,Week 1,3042,6.251,1.682,2.493,2.634,2.076,0.138,6.251
2025,2025mndu2,Week 1,3023,5.279,3.271,2.912,2.807,-0.904,0.569,5.279
2025,2025mndu2,Week 1,2977,3.109,1.326,-0.016,0.689,1.799,0.031,3.109
2025,2025mxmo,Week 1,4403,55.298,3.297,48.442,8.202,3.56,2.015,55.298
2025,2025mxmo,Week 1,4635,46.334,9.074,36.054,7.243,1.206,2.612,46.334
2025,2025mxmo,Week 1,6647,41.143,2.22,28.306,0.752,10.617,1.358,41.143
2025,2025mxmo,Week 1,6348,38.191,4.416,32.088,0.165,1.688,2.637,38.191
2025,2025mxmo,Week 1,3158,36.445,3.964,36.011,0.748,-3.531,0.467,36.445
2025,2025mxmo,Week 1,7421,35.719,4.529,32.307,0.759,-1.116,1.243,35.719
2025,2025mxmo,Week 1,6106,34.195,3.95,25.296,1.51,4.949,1.161,34.195
2025,2025mxmo,Week 1,3933,32.981,2.879,29.89,1.957,0.212,0.508,32.981
2025,2025mxmo,Week 1,7102,30.477,3.272,25.614,1.988,1.59,1.441,30.477
2025,2025mxmo,Week 1,3480,30.393,2.957,28.101,2.549,-0.665,0.665,30.393
2025,2025mxmo,Week 1,6017,30.354,2.239,26.969,2.259,1.146,0.836,30.354
2025,2025mxmo,Week 1,5959,29.762,3.911,25.332,3.426,0.519,0.395,29.762
2025,2025mxmo,Week 1,3522,27.326,1.981,24.412,0.368,0.933,0.268,27.326
2025,2025mxmo,Week 1,5705,26.714,2.602,20.11,3.247,4.002,0.677,26.714
2025,2025mxmo,Week 1,8290,25.464,3.941,14.03,2.748,7.494,1.695,25.464
2025,2025mxmo,Week 1,4731,24.518,3.423,18.751,-0.812,2.344,-0.301,24.518
2025,2025mxmo,Week 1,5887,24.221,3.301,14.186,3.231,6.734,1.216,24.221
2025,2025mxmo,Week 1,7546,24.037,2.531,19.379,2.253,2.126,1.266,24.037
2025,2025mxmo,Week 1,3472,23.694,6.106,13.189,0.767,4.398,1.041,23.694
2025,2025mxmo,Week 1,9301,23.036,1.756,22.796,6.128,-1.516,0.792,23.036
2025,2025mxmo,Week 1,3526,21.036,4.397,13.174,2.12,3.465,1.362,21.036
2025,2025mxmo,Week 1,4584,20.606,2.598,20.315,2.07,-2.307,0.751,20.606
2025,2025mxmo,Week 1,2283,20.291,4.697,15.776,0.709,-0.182,0.685,20.291
2025,2025mxmo,Week 1,4977,20.05,1.698,11.724,1.782,6.628,-0.214,20.05
2025,2025mxmo,Week 1,6170,17.765,3.012,15.492,1.432,-0.74,0.874,17.765
2025,2025mxmo,Week 1,6676,17.403,1.891,15.207,1.56,0.305,-0.067,17.403
2025,2025mxmo,Week 1,8740,17.139,1.999,11.855,3.11,3.285,1.114,17.139
2025,2025mxmo,Week 1,3527,16.865,3.778,12.449,0.556,0.639,0.32,16.865
2025,2025mxmo,Week 1,8741,11.258,1.842,4.675,2.718,4.741,0.372,11.258
2025,2025mxmo,Week 1,4010,10.447,3.071,3.73,0.049,3.646,0.662,10.447
2025,2025mxmo,Week 1,7725,10.383,2.851,5.077,-0.055,2.454,0.201,10.383
2025,2025mxmo,Week 1,10225,10.3,2.355,7.494,1.626,0.451,-0.07,10.3
2025,2025mxmo,Week 1,10580,10.029,1.935,4.058,0.759,4.036,0.891,10.029
2025,2025mxmo,Week 1,6652,9.203,-0.505,8.936,0.516,0.772,-0.292,9.203
2025,2025mxmo,Week 1,9282,8.413,0.7,6.42,0.548,1.293,-0.688,8.413
2025,2025mxmo,Week 1,4775,8.314,1.191,9.118,0.242,-1.996,0.416,8.314
2025,2025mxmo,Week 1,5932,8.215,4.374,4.084,0.044,-0.244,0.458,8.215
2025,2025mxmo,Week 1,9053,8.203,2.464,-3.186,1.286,8.925,0.161,8.203
2025,2025mxmo,Week 1,10529,4.816,0.303,7.909,2.153,-3.396,-0.056,4.816
2025,2025mxmo,Week 1,3794,4.816,1.717,5.163,2.108,-2.065,-0.248,4.816
2025,2025mxmo,Week 1,4371,3.65,2.786,1.895,0.314,-1.03,-0.344,3.65
2025,2025mxmo,Week 1,9065,3.601,3.695,1.853,1.319,-1.947,-0.534,3.601
2025,2025mxmo,Week 1,6606,-3.538,0.188,-1.899,2.245,-1.827,-0.976,-3.538
2025,2025bcvi,Week 1,3128,70.589,7.676,59.21,11.519,3.703,2.998,70.589
2025,2025bcvi,Week 1,4270,69.869,9.795,59.984,8.451,0.09,2.413,69.869
2025,2025bcvi,Week 1,5468,67.736,10.72,49.396,9.612,7.62,2.293,67.736
2025,2025bcvi,Week 1,2122,64.272,16.997,32.53,3.711,14.745,2.216,64.272
2025,2025bcvi,Week 1,5516,56.818,19.658,36.094,-0.974,1.066,2.693,56.818
2025,2025bcvi,Week 1,359,56.588,12.241,43.642,9.085,0.705,3.003,56.588
2025,2025bcvi,Week 1,2438,54.481,9.543,43.125,2.567,1.813,0.721,54.481
2025,2025bcvi,Week 1,6036,53.31,12.231,31.485,0.216,9.594,1.874,53.31
2025,2025bcvi,Week 1,3990,45.659,9.482,31.658,5.793,4.519,2.365,45.659
2025,2025bcvi,Week 1,8503,44.318,8.793,33.508,9.37,2.017,2.798,44.318
2025,2025bcvi,Week 1,4627,44.161,7.286,35.309,2.947,1.566,1.082,44.161
2025,2025bcvi,Week 1,7551,41.12,4.062,36.234,9.773,0.824,1.312,41.12
2025,2025bcvi,Week 1,4253,40.735,10.389,26.346,5.112,4.001,1.409,40.735
2025,2025bcvi,Week 1,846,34.027,0.764,31.198,0.552,2.065,0.148,34.027
2025,2025bcvi,Week 1,6364,32.577,3.811,18.701,3.556,10.064,1.194,32.577
2025,2025bcvi,Week 1,4421,31.321,3.611,23.05,2.309,4.659,0.964,31.321
2025,2025bcvi,Week 1,9180,29.885,5.17,22.286,-0.498,2.429,0.673,29.885
2025,2025bcvi,Week 1,4327,28.19,1.005,23.133,2.051,4.052,-0.761,28.19
2025,2025bcvi,Week 1,7287,28.05,5.041,25.343,3.609,-2.334,1.262,28.05
2025,2025bcvi,Week 1,9449,23.339,3.714,15.18,0.689,4.444,1.021,23.339
2025,2025bcvi,Week 1,9465,21.967,3.956,15.756,7.231,2.255,1.343,21.967
2025,2025bcvi,Week 1,6353,21.382,-0.009,13.98,-0.288,7.411,-0.124,21.382
2025,2025bcvi,Week 1,4862,19.874,3.832,12.016,-0.303,4.026,0.148,19.874
2025,2025bcvi,Week 1,9044,19.853,5.002,10.696,1.094,4.154,0.868,19.853
2025,2025bcvi,Week 1,7688,18.508,2.636,19.367,7.0,-3.496,1.303,18.508
2025,2025bcvi,Week 1,6902,16.628,1.714,14.832,1.636,0.082,-0.254,16.628
2025,2025bcvi,Week 1,10527,16.553,4.539,14.071,3.353,-2.058,1.23,16.553
2025,2025bcvi,Week 1,9277,15.002,4.52,15.155,3.088,-4.673,0.551,15.002
2025,2025bcvi,Week 1,10384,14.916,3.871,13.041,2.552,-1.996,0.778,14.916
2025,2025bcvi,Week 1,9649,14.7,0.39,9.149,0.687,5.161,0.104,14.7
2025,2025bcvi,Week 1,9641,13.186,4.858,9.986,2.609,-1.658,1.026,13.186
2025,2025bcvi,Week 1,7796,13.158,5.936,5.32,0.194,1.902,0.231,13.158
2025,2025bcvi,Week 1,9292,13.156,4.653,6.856,2.133,1.648,0.724,13.156
2025,2025bcvi,Week 1,6390,10.373,2.51,6.39,-0.412,1.473,0.12,10.373
2025,2025bcvi,Week 1,9550,10.304,2.606,7.704,1.962,-0.006,0.348,10.304
2025,2025bcvi,Week 1,7135,8.917,3.666,2.895,2.643,2.356,0.501,8.917
2025,2025bcvi,Week 1,9719,8.912,1.214,3.474,2.556,4.224,0.41,8.912
2025,2025bcvi,Week 1,1622,8.756,1.002,6.989,2.791,0.765,-0.125,8.756
2025,2025bcvi,Week 1,5461,8.244,3.476,8.501,2.166,-3.734,0.159,8.244
2025,2025bcvi,Week 1,7190,8.004,2.714,2.701,1.847,2.59,0.264,8.004
2025,2025bcvi,Week 1,10044,6.542,1.518,4.523,2.421,0.501,0.331,6.542
2025,2025bcvi,Week 1,7167,6.463,0.866,0.761,-0.727,4.837,-0.113,6.463
2025,2025bcvi,Week 1,8338,5.967,2.117,5.986,2.921,-2.137,0.116,5.967
2025,2025bcvi,Week 1,7673,4.63,1.092,2.615,2.408,0.924,-0.021,4.63
2025,2025bcvi,Week 1,6188,4.544,0.139,5.985,-0.22,-1.58,0.412,4.544
2025,2025bcvi,Week 1,8339,2.346,3.938,1.706,1.393,-3.298,-0.377,2.346
2025,2025bcvi,Week 1,10427,1.58,3.407,0.532,1.052,-2.359,-0.386,1.58
2025,2025bcvi,Week 1,7332,0.991,3.645,0.301,0.966,-2.956,-0.345,0.991
2025,2025caoc,Week 1,4415,74.445,19.23,49.165,8.524,6.05,2.52,74.445
2025,2025caoc,Week 1,8033,72.095,14.078,55.582,9.62,2.435,2.743,72.095
2025,2025caoc,Week 1,9408,62.797,10.627,51.461,3.537,0.709,1.917,62.797
2025,2025caoc,Week 1,5199,61.413,10.773,49.688,10.862,0.952,2.561,61.413
2025,2025caoc,Week 1,4738,57.704,14.544,40.65,3.321,2.511,2.531,57.704
2025,2025caoc,Week 1,973,56.823,15.126,39.818,7.477,1.879,2.881,56.823
2025,2025caoc,Week 1,6995,55.091,18.185,32.942,3.727,3.964,2.37,55.091
2025,2025caoc,Week 1,7230,52.804,13.939,34.116,3.673,4.749,1.738,52.804
2025,2025caoc,Week 1,1538,49.97,6.668,46.65,0.118,-3.348,1.578,49.97
2025,2025caoc,Week 1,3020,44.336,0.537,43.156,9.157,0.643,1.061,44.336
2025,2025caoc,Week 1,8,43.538,12.345,32.563,3.622,-1.369,0.813,43.538
2025,2025caoc,Week 1,4141,43.038,9.155,33.674,5.693,0.21,1.541,43.038
2025,2025caoc,Week 1,2443,40.84,6.594,29.681,4.619,4.566,2.447,40.84
2025,2025caoc,Week 1,7157,39.514,5.58,32.588,2.504,1.346,1.266,39.514
2025,2025caoc,Week 1,3473,36.711,2.061,34.909,1.732,-0.26,0.012,36.711
2025,2025caoc,Week 1,2486,35.838,6.701,27.078,11.054,2.06,1.835,35.838
2025,2025caoc,Week 1,3476,35.568,8.629,27.429,6.387,-0.49,1.258,35.568
2025,2025caoc,Week 1,2710,33.648,5.692,25.964,6.682,1.992,1.617,33.648
2025,2025caoc,Week 1,4999,31.581,6.671,23.561,5.872,1.349,0.872,31.581
2025,2025caoc,Week 1,4079,29.43,9.13,18.056,1.301,2.244,1.054,29.43
2025,2025caoc,Week 1,3952,29.232,6.07,21.994,4.227,1.168,0.994,29.232
2025,2025caoc,Week 1,9271,27.015,2.156,24.077,6.8,0.783,0.412,27.015
2025,2025caoc,Week 1,1661,26.471,6.847,15.363,3.111,4.262,1.239,26.471
2025,2025caoc,Week 1,3009,26.02,2.08,25.827,3.591,-1.887,0.534,26.02
2025,2025caoc,Week 1,840,25.655,2.797,20.191,2.131,2.667,0.372,25.655
2025,2025caoc,Week 1,5805,25.104,0.787,24.608,6.116,-0.291,0.938,25.104
2025,2025caoc,Week 1,3295,24.118,5.265,14.239,2.323,4.614,0.277,24.118
2025,2025caoc,Week 1,4276,23.906,7.181,19.438,-0.603,-2.714,0.023,23.906
2025,2025caoc,Week 1,5500,21.924,7.545,12.346,2.279,2.033,0.946,21.924
2025,2025caoc,Week 1,5835,21.734,5.004,11.615,2.406,5.115,0.787,21.734
2025,2025caoc,Week 1,8521,19.453,1.205,16.718,-1.27,1.53,-0.104,19.453
2025,2025caoc,Week 1,5285,18.808,3.419,11.454,1.985,3.935,0.521,18.808
2025,2025caoc,Week 1,3309,18.456,7.045,9.386,1.106,2.024,1.236,18.456
2025,2025caoc,Week 1,4619,17.638,5.307,9.258,3.15,3.072,0.336,17.638
2025,2025caoc,Week 1,8871,16.703,-0.952,17.444,3.12,0.211,-0.649,16.703
2025,2025caoc,Week 1,7042,12.015,3.541,6.939,0.362,1.535,0.003,12.015
2025,2025caoc,Week 1,7415,11.762,0.528,12.692,0.752,-1.458,-0.941,11.762
2025,2025caoc,Week 1,7447,11.324,3.929,8.706,-0.826,-1.311,-0.008,11.324
2025,2025caoc,Week 1,10333,11.157,0.626,9.291,1.06,1.24,0.945,11.157
2025,2025caoc,Week 1,4984,10.928,0.023,10.045,1.096,0.859,-0.086,10.928
2025,2025caoc,Week 1,3501,10.862,6.984,5.023,1.492,-1.144,-0.017,10.862
2025,2025caoc,Week 1,2853,10.72,3.217,8.631,1.719,-1.128,0.247,10.72
