year,event,week,team,opr,auto,teleop,endgame,foul,rp,total
2026,2026nyli2,Week 3,287,105.64,,,,5.044,1.943,105.64
2026,2026nyli2,Week 3,263,90.14,,,,3.87,1.118,90.14
2026,2026nyli2,Week 3,810,85.995,,,,-0.301,1.208,85.995
2026,2026nyli2,Week 3,2872,81.087,,,,2.111,1.739,81.087
2026,2026nyli2,Week 3,353,73.151,,,,8.276,1.576,73.151
2026,2026nyli2,Week 3,2638,64.207,,,,0.765,1.524,64.207
2026,2026nyli2,Week 3,1880,60.329,,,,4.327,1.401,60.329
2026,2026nyli2,Week 3,6423,55.855,,,,2.302,1.083,55.855
2026,2026nyli2,Week 3,496,55.627,,,,0.528,1.349,55.627
2026,2026nyli2,Week 3,1468,55.428,,,,5.24,1.4,55.428
2026,2026nyli2,Week 3,1554,50.306,,,,2.325,1.345,50.306
2026,2026nyli2,Week 3,1546,48.935,,,,2.393,1.207,48.935
2026,2026nyli2,Week 3,3624,45.333,,,,14.719,0.133,45.333
2026,2026nyli2,Week 3,9016,44.245,,,,-0.449,0.003,44.245
2026,2026nyli2,Week 3,11030,43.758,,,,-1.678,0.695,43.758
2026,2026nyli2,Week 3,4458,43.746,,,,-1.047,1.531,43.746
2026,2026nyli2,Week 3,3137,33.773,,,,-0.466,-0.131,33.773
2026,2026nyli2,Week 3,3950,32.765,,,,4.179,0.771,32.765
2026,2026nyli2,Week 3,358,30.998,,,,-2.591,0.737,30.998
2026,2026nyli2,Week 3,871,29.95,,,,3.676,0.691,29.95
2026,2026nyli2,Week 3,5016,29.063,,,,-1.211,-0.427,29.063
2026,2026nyli2,Week 3,533,28.867,,,,4.938,0.466,28.867
2026,2026nyli2,Week 3,884,27.35,,,,0.478,0.439,27.35
2026,2026nyli2,Week 3,28,25.136,,,,3.711,0.939,25.136
2026,2026nyli2,Week 3,2487,24.893,,,,-0.939,-0.145,24.893
2026,2026nyli2,Week 3,1803,23.472,,,,3.045,0.671,23.472
2026,2026nyli2,Week 3,2875,22.984,,,,-2.865,0.184,22.984
2026,2026nyli2,Week 3,2027,22.073,,,,12.288,0.017,22.073
2026,2026nyli2,Week 3,10621,21.841,,,,3.515,0.787,21.841
2026,2026nyli2,Week 3,2347,21.573,,,,12.897,0.579,21.573
2026,2026nyli2,Week 3,329,21.283,,,,2.605,1.023,21.283
2026,2026nyli2,Week 3,564,20.473,,,,0.212,0.394,20.473
2026,2026nyli2,Week 3,806,19.474,,,,-1.257,0.374,19.474
2026,2026nyli2,Week 3,545,19.356,,,,-0.103,0.66,19.356
2026,2026nyli2,Week 3,6806,18.05,,,,-1.049,-0.215,18.05
2026,2026nyli2,Week 3,4567,15.185,,,,3.66,-0.132,15.185
2026,2026nyli2,Week 3,527,14.847,,,,1.87,0.349,14.847
2026,2026nyli2,Week 3,2869,7.254,,,,-2.089,-0.283,7.254
2026,2026nyli2,Week 3,9646,6.808,,,,-1.133,0.389,6.808
2026,2026nyli2,Week 3,601,5.796,,,,0.74,-0.594,5.796
2026,2026nyli2,Week 3,2161,4.367,,,,0.733,0.337,4.367
2026,2026nyli2,Week 3,7673,-1.726,,,,4.899,-0.086,-1.726
2026,2026nyli2,Week 3,3171,-7.45,,,,2.244,-0.601,-7.45
2026,2026nyli2,Week 3,514,-12.992,,,,-3.409,-0.383,-12.992
2026,2026nyli2,Week 3,569,-19.25,,,,-1.006,-0.137,-19.25
2026,2026nysu,Week 3,1796,198.15,,,,10.357,2.565,198.15
2026,2026nysu,Week 3,10213,158.563,,,,6.868,2.477,158.563
2026,2026nysu,Week 3,2053,119.069,,,,3.493,2.254,119.069
2026,2026nysu,Week 3,10922,82.058,,,,1.127,2.242,82.058
2026,2026nysu,Week 3,9077,73.857,,,,3.594,1.803,73.857
2026,2026nysu,Week 3,10262,71.734,,,,0.643,1.318,71.734
2026,2026nysu,Week 3,1056,68.207,,,,-0.949,0.91,68.207
2026,2026nysu,Week 3,6593,64.857,,,,-0.67,1.031,64.857
2026,2026nysu,Week 3,7504,58.033,,,,2.884,1.083,58.033
2026,2026nysu,Week 3,3419,54.489,,,,3.247,0.704,54.489
2026,2026nysu,Week 3,6621,52.739,,,,-1.11,0.207,52.739
2026,2026nysu,Week 3,4122,51.983,,,,0.349,1.417,51.983
2026,2026nysu,Week 3,2601,50.915,,,,1.347,1.033,50.915
2026,2026nysu,Week 3,10413,48.818,,,,-0.346,0.661,48.818
2026,2026nysu,Week 3,6911,47.198,,,,6.087,0.632,47.198
2026,2026nysu,Week 3,7611,46.285,,,,1.913,1.261,46.285
2026,2026nysu,Week 3,369,43.314,,,,3.388,-0.22,43.314
2026,2026nysu,Week 3,333,39.256,,,,5.116,0.61,39.256
2026,2026nysu,Week 3,6300,35.619,,,,0.571,1.333,35.619
2026,2026nysu,Week 3,4091,34.869,,,,-3.123,0.949,34.869
2026,2026nysu,Week 3,2791,33.734,,,,-0.105,0.609,33.734
2026,2026nysu,Week 3,10152,33.058,,,,-1.452,0.643,33.058
2026,2026nysu,Week 3,7748,32.346,,,,0.607,0.382,32.346
2026,2026nysu,Week 3,7589,31.712,,,,-1.915,-0.195,31.712
2026,2026nysu,Week 3,10229,29.556,,,,10.599,0.411,29.556
2026,2026nysu,Week 3,2265,28.603,,,,2.854,0.71,28.603
2026,2026nysu,Week 3,5806,26.455,,,,5.091,1.002,26.455
2026,2026nysu,Week 3,11339,26.391,,,,5.453,0.478,26.391
2026,2026nysu,Week 3,1155,22.484,,,,8.344,0.473,22.484
2026,2026nysu,Week 3,6463,21.738,,,,-2.991,-0.018,21.738
2026,2026nysu,Week 3,7730,18.407,,,,1.199,-0.35,18.407
2026,2026nysu,Week 3,9636,18.332,,,,1.971,0.126,18.332
2026,2026nysu,Week 3,7318,18.033,,,,1.515,-0.019,18.033
2026,2026nysu,Week 3,639,17.483,,,,-0.934,0.802,17.483
2026,2026nysu,Week 3,3004,17.416,,,,0.529,-0.411,17.416
2026,2026nysu,Week 3,250,16.593,,,,5.719,0.508,16.593
2026,2026nysu,Week 3,6401,14.198,,,,2.044,0.311,14.198
2026,2026nysu,Week 3,5298,14.163,,,,0.455,0.079,14.163
2026,2026nysu,Week 3,5123,9.692,,,,3.221,0.067,9.692
2026,2026nysu,Week 3,395,7.897,,,,-1.849,-0.223,7.897
2026,2026nysu,Week 3,7759,2.311,,,,1.765,0.641,2.311
2026,2026nysu,Week 3,5881,1.635,,,,4.601,1.342,1.635
2026,2026nysu,Week 3,6969,-0.372,,,,1.304,-0.587,-0.372
2026,2026nysu,Week 3,7718,-0.69,,,,-2.699,0.054,-0.69
2026,2026nysu,Week 3,7668,-2.592,,,,-0.154,0.27,-2.592
2026,2026nysu,Week 3,10452,-3.467,,,,0.567,-0.365,-3.467
2026,2026nysu,Week 3,11331,-3.97,,,,-1.431,0.212,-3.97
2026,2026nysu,Week 3,3204,-10.864,,,,0.907,-0.324,-10.864
2026,2026ohcl,Week 3,27,303.312,,,,0.405,3.568,303.312
2026,2026ohcl,Week 3,695,238.237,,,,3.68,2.983,238.237
2026,2026ohcl,Week 3,4611,177.168,,,,4.163,2.685,177.168
2026,2026ohcl,Week 3,1507,151.937,,,,12.366,2.11,151.937
2026,2026ohcl,Week 3,2252,103.219,,,,7.059,1.77,103.219
2026,2026ohcl,Week 3,2399,102.975,,,,2.551,1.852,102.975
2026,2026ohcl,Week 3,4145,87.419,,,,4.153,1.394,87.419
2026,2026ohcl,Week 3,8393,66.008,,,,-1.578,0.317,66.008
2026,2026ohcl,Week 3,4121,57.08,,,,1.442,0.973,57.08
2026,2026ohcl,Week 3,3201,56.502,,,,2.128,1.819,56.502
2026,2026ohcl,Week 3,2172,45.413,,,,2.358,0.815,45.413
2026,2026ohcl,Week 3,291,44.777,,,,-2.97,1.654,44.777
2026,2026ohcl,Week 3,1014,42.053,,,,0.14,0.762,42.053
2026,2026ohcl,Week 3,2603,41.972,,,,8.971,0.25,41.972
2026,2026ohcl,Week 3,5413,33.853,,,,0.594,0.066,33.853
2026,2026ohcl,Week 3,120,33.55,,,,0.177,0.222,33.55
2026,2026ohcl,Week 3,9767,33.469,,,,3.846,0.832,33.469
2026,2026ohcl,Week 3,3777,31.036,,,,1.028,0.089,31.036
2026,2026ohcl,Week 3,9075,29.617,,,,-0.244,1.091,29.617
2026,2026ohcl,Week 3,8718,29.126,,,,12.46,0.523,29.126
2026,2026ohcl,Week 3,9194,28.556,,,,8.073,0.188,28.556
2026,2026ohcl,Week 3,1308,26.549,,,,1.089,0.327,26.549
2026,2026ohcl,Week 3,8222,26.258,,,,6.952,0.225,26.258
2026,2026ohcl,Week 3,10011,26.257,,,,-3.328,0.219,26.257
2026,2026ohcl,Week 3,6834,23.701,,,,-1.069,0.069,23.701
2026,2026ohcl,Week 3,10207,23.07,,,,1.769,-0.203,23.07
2026,2026ohcl,Week 3,10208,22.015,,,,0.813,0.624,22.015
2026,2026ohcl,Week 3,8713,21.154,,,,0.815,0.382,21.154
2026,2026ohcl,Week 3,4085,20.785,,,,1.704,0.299,20.785
2026,2026ohcl,Week 3,3193,18.602,,,,-0.725,0.016,18.602
2026,2026ohcl,Week 3,8145,18.232,,,,-1.982,0.344,18.232
2026,2026ohcl,Week 3,5811,15.56,,,,3.323,0.015,15.56
2026,2026ohcl,Week 3,7165,15.376,,,,-1.562,0.249,15.376
2026,2026ohcl,Week 3,9643,15.274,,,,6.747,0.388,15.274
2026,2026ohcl,Week 3,8243,14.798,,,,-0.963,0.041,14.798
2026,2026ohcl,Week 3,6916,11.202,,,,-0.755,0.187,11.202
2026,2026ohcl,Week 3,7885,5.95,,,,0.556,0.067,5.95
2026,2026ohcl,Week 3,9622,4.054,,,,5.514,0.275,4.054
2026,2026ohcl,Week 3,8140,-2.522,,,,0.722,-1.066,-2.522
2026,2026ohcl,Week 3,6936,-15.043,,,,-1.415,-0.162,-15.043
2026,2026ohcl,Week 3,6964,-18.505,,,,-3.152,0.029,-18.505
2026,2026paca,Week 3,3015,247.302,,,,-1.293,2.679,247.302
2026,2026paca,Week 3,4028,196.192,,,,0.681,2.206,196.192
2026,2026paca,Week 3,340,191.073,,,,1.777,2.486,191.073
2026,2026paca,Week 3,3990,145.4,,,,1.159,1.79,145.4
2026,2026paca,Week 3,9406,140.266,,,,5.549,2.114,140.266
2026,2026paca,Week 3,117,133.462,,,,4.211,0.84,133.462
2026,2026paca,Week 3,4027,115.592,,,,0.453,1.499,115.592
2026,2026paca,Week 3,3173,109.412,,,,2.156,1.655,109.412
2026,2026paca,Week 3,1511,97.373,,,,-0.019,1.942,97.373
2026,2026paca,Week 3,4467,88.697,,,,7.447,0.868,88.697
2026,2026paca,Week 3,5740,72.402,,,,-2.791,1.494,72.402
2026,2026paca,Week 3,9022,68.792,,,,-0.227,-0.01,68.792
2026,2026paca,Week 3,4269,62.552,,,,0.978,1.881,62.552
2026,2026paca,Week 3,3260,55.694,,,,-1.016,0.3,55.694
2026,2026paca,Week 3,9653,49.189,,,,-1.351,1.366,49.189
2026,2026paca,Week 3,2614,48.898,,,,4.825,0.042,48.898
2026,2026paca,Week 3,709,46.11,,,,-1.425,0.261,46.11
2026,2026paca,Week 3,1708,44.598,,,,1.962,1.185,44.598
2026,2026paca,Week 3,2010,41.708,,,,-0.679,0.533,41.708
2026,2026paca,Week 3,2656,41.047,,,,-0.797,1.557,41.047
2026,2026paca,Week 3,10513,39.799,,,,2.888,1.273,39.799
2026,2026paca,Week 3,3484,35.938,,,,0.935,0.734,35.938
2026,2026paca,Week 3,63,33.016,,,,-1.153,0.551,33.016
2026,2026paca,Week 3,451,31.484,,,,1.248,0.069,31.484
2026,2026paca,Week 3,1601,28.767,,,,-1.966,0.655,28.767
2026,2026paca,Week 3,8705,28.534,,,,-1.093,-0.307,28.534
2026,2026paca,Week 3,10516,27.691,,,,4.413,-0.032,27.691
2026,2026paca,Week 3,10512,27.598,,,,-1.562,0.492,27.598
2026,2026paca,Week 3,2234,26.321,,,,-1.803,0.427,26.321
2026,2026paca,Week 3,6032,25.007,,,,-1.789,0.172,25.007
2026,2026paca,Week 3,9415,24.747,,,,-0.788,0.582,24.747
2026,2026paca,Week 3,4991,23.464,,,,0.439,0.286,23.464
2026,2026paca,Week 3,9475,22.566,,,,2.93,0.135,22.566
2026,2026paca,Week 3,1317,21.284,,,,0.026,-0.579,21.284
2026,2026paca,Week 3,1816,21.276,,,,0.424,1.25,21.276
2026,2026paca,Week 3,4150,19.017,,,,1.256,0.128,19.017
2026,2026paca,Week 3,5667,15.049,,,,2.371,0.618,15.049
2026,2026paca,Week 3,9642,14.59,,,,2.066,0.879,14.59
2026,2026paca,Week 3,3504,13.532,,,,1.711,0.837,13.532
2026,2026paca,Week 3,7274,13.137,,,,0.082,0.16,13.137
2026,2026paca,Week 3,7515,12.507,,,,0.244,0.792,12.507
2026,2026paca,Week 3,10517,11.907,,,,3.346,0.55,11.907
2026,2026paca,Week 3,2095,9.502,,,,2.41,0.458,9.502
2026,2026paca,Week 3,10582,5.518,,,,1.018,-0.143,5.518
2026,2026paca,Week 3,2641,5.203,,,,-0.013,-0.024,5.203
2026,2026paca,Week 3,11456,4.47,,,,-0.283,0.111,4.47
2026,2026paca,Week 3,4050,1.982,,,,4.084,-1.11,1.982
2026,2026paca,Week 3,10300,-7.736,,,,-0.132,0.34,-7.736
2026,2026paca,Week 3,3324,-7.799,,,,-1.115,-0.42,-7.799
2026,2026paca,Week 3,10515,-23.689,,,,2.669,-0.799,-23.689
2026,2026tnkn,Week 3,4020,181.687,,,,-0.307,3.048,181.687
2026,2026tnkn,Week 3,4065,144.557,,,,1.251,2.497,144.557
2026,2026tnkn,Week 3,6517,143.743,,,,15.299,2.698,143.743
2026,2026tnkn,Week 3,2783,138.036,,,,-0.044,1.609,138.036
2026,2026tnkn,Week 3,2393,93.826,,,,-1.716,1.017,93.826
2026,2026tnkn,Week 3,4674,93.354,,,,-1.673,1.506,93.354
2026,2026tnkn,Week 3,3102,91.478,,,,2.154,1.507,91.478
2026,2026tnkn,Week 3,3492,81.857,,,,2.253,2.742,81.857
2026,2026tnkn,Week 3,3966,61.095,,,,0.115,1.613,61.095
2026,2026tnkn,Week 3,4013,58.329,,,,-2.866,1.736,58.329
2026,2026tnkn,Week 3,7525,54.172,,,,2.166,0.619,54.172
2026,2026tnkn,Week 3,379,49.717,,,,-1.066,0.82,49.717
2026,2026tnkn,Week 3,1038,49.007,,,,-1.285,0.207,49.007
2026,2026tnkn,Week 3,4504,44.987,,,,3.466,0.8,44.987
2026,2026tnkn,Week 3,4576,41.729,,,,0.992,0.996,41.729
2026,2026tnkn,Week 3,7111,36.244,,,,-2.852,0.733,36.244
2026,2026tnkn,Week 3,9668,35.716,,,,-2.131,0.708,35.716
2026,2026tnkn,Week 3,1466,31.759,,,,-1.581,1.117,31.759
2026,2026tnkn,Week 3,5492,27.544,,,,-3.077,0.336,27.544
2026,2026tnkn,Week 3,11337,27.148,,,,-0.642,0.71,27.148
2026,2026tnkn,Week 3,2856,26.932,,,,16.432,0.543,26.932
2026,2026tnkn,Week 3,3959,26.607,,,,-0.352,0.674,26.607
2026,2026tnkn,Week 3,7917,25.534,,,,7.042,0.723,25.534
2026,2026tnkn,Week 3,3140,24.153,,,,2.66,-0.28,24.153
2026,2026tnkn,Week 3,3824,23.996,,,,-1.01,0.518,23.996
2026,2026tnkn,Week 3,9097,23.597,,,,1.152,0.144,23.597
2026,2026tnkn,Week 3,3138,18.58,,,,-0.656,0.278,18.58
2026,2026tnkn,Week 3,3814,18.476,,,,1.285,0.519,18.476
2026,2026tnkn,Week 3,1445,18.179,,,,3.7,0.556,18.179
2026,2026tnkn,Week 3,7516,17.843,,,,-3.038,0.364,17.843
2026,2026tnkn,Week 3,8778,16.853,,,,4.386,0.204,16.853
2026,2026tnkn,Week 3,5276,16.584,,,,1.34,-0.784,16.584
2026,2026tnkn,Week 3,10137,16.117,,,,-0.118,0.41,16.117
2026,2026tnkn,Week 3,4265,14.862,,,,0.087,-0.011,14.862
2026,2026tnkn,Week 3,11275,13.323,,,,0.275,-0.137,13.323
2026,2026tnkn,Week 3,7428,12.405,,,,4.569,-0.297,12.405
2026,2026tnkn,Week 3,9152,11.664,,,,-0.464,0.24,11.664
2026,2026tnkn,Week 3,4630,8.389,,,,2.398,-0.148,8.389
2026,2026tnkn,Week 3,3984,8.034,,,,2.916,-0.174,8.034
2026,2026tnkn,Week 3,6774,7.844,,,,-3.135,0.105,7.844
2026,2026tnkn,Week 3,5744,6.087,,,,-3.052,-0.205,6.087
2026,2026tnkn,Week 3,3843,2.981,,,,-2.255,0.631,2.981
2026,2026tnkn,Week 3,6302,2.075,,,,16.27,0.489,2.075
2026,2026tnkn,Week 3,1369,0.156,,,,0.23,-0.345,0.156
2026,2026tnkn,Week 3,547,-5.104,,,,-4.001,-0.263,-5.104
2026,2026tnkn,Week 3,3821,-9.705,,,,-0.767,-0.432,-9.705
2026,2026arli,Week 3,4499,227.336,,,,3.255,3.129,227.336
2026,2026arli,Week 3,4522,216.596,,,,2.193,2.372,216.596
2026,2026arli,Week 3,3937,142.454,,,,0.636,2.108,142.454
2026,2026arli,Week 3,4766,122.693,,,,0.034,1.575,122.693
2026,2026arli,Week 3,6647,114.656,,,,0.191,0.573,114.656
2026,2026arli,Week 3,16,93.995,,,,0.025,1.4,93.995
2026,2026arli,Week 3,5472,88.919,,,,-0.564,1.253,88.919
2026,2026arli,Week 3,2036,55.141,,,,-0.772,0.172,55.141
2026,2026arli,Week 3,5454,53.992,,,,1.419,1.173,53.992
2026,2026arli,Week 3,9067,42.865,,,,0.367,0.672,42.865
2026,2026arli,Week 3,3184,38.483,,,,1.717,0.484,38.483
2026,2026arli,Week 3,8753,31.67,,,,1.108,0.809,31.67
2026,2026arli,Week 3,3468,29.082,,,,1.446,0.33,29.082
2026,2026arli,Week 3,6424,25.602,,,,1.203,1.314,25.602
2026,2026arli,Week 3,2341,20.903,,,,-1.222,0.361,20.903
2026,2026arli,Week 3,127,18.705,,,,-0.196,0.265,18.705
2026,2026arli,Week 3,7255,13.319,,,,0.919,0.096,13.319
2026,2026arli,Week 3,7483,12.201,,,,5.153,0.524,12.201
2026,2026arli,Week 3,4603,10.255,,,,-0.59,-0.184,10.255
2026,2026arli,Week 3,1209,9.401,,,,1.212,-0.31,9.401
2026,2026arli,Week 3,9073,6.313,,,,0.88,0.486,6.313
2026,2026arli,Week 3,4764,0.072,,,,-1.022,-0.381,0.072
2026,2026arli,Week 3,5437,-0.817,,,,-1.505,-0.53,-0.817
2026,2026arli,Week 3,6186,-4.202,,,,0.5,0.237,-4.202
2026,2026arli,Week 3,11102,-4.303,,,,1.112,0.322,-4.303
2026,2026ilpe,Week 3,2481,296.054,,,,0.951,3.522,296.054
2026,2026ilpe,Week 3,4143,180.946,,,,9.318,2.667,180.946
2026,2026ilpe,Week 3,1756,165.591,,,,-0.311,2.17,165.591
2026,2026ilpe,Week 3,2040,115.316,,,,-0.903,2.209,115.316
2026,2026ilpe,Week 3,1625,102.654,,,,1.107,1.336,102.654
2026,2026ilpe,Week 3,2861,91.086,,,,-0.897,1.271,91.086
2026,2026ilpe,Week 3,8020,88.189,,,,2.475,1.048,88.189
2026,2026ilpe,Week 3,6237,73.564,,,,0.184,0.316,73.564
2026,2026ilpe,Week 3,9082,71.714,,,,0.623,0.929,71.714
2026,2026ilpe,Week 3,4096,70.403,,,,0.696,0.831,70.403
2026,2026ilpe,Week 3,4655,65.68,,,,4.26,1.28,65.68
2026,2026ilpe,Week 3,4213,47.498,,,,3.437,0.619,47.498
2026,2026ilpe,Week 3,8096,44.551,,,,3.325,0.445,44.551
2026,2026ilpe,Week 3,3067,44.173,,,,0.155,1.121,44.173
2026,2026ilpe,Week 3,2022,40.936,,,,2.966,0.087,40.936
2026,2026ilpe,Week 3,7848,40.625,,,,4.449,0.544,40.625
2026,2026ilpe,Week 3,4423,40.595,,,,-3.49,0.598,40.595
2026,2026ilpe,Week 3,5442,36.568,,,,9.195,0.808,36.568
2026,2026ilpe,Week 3,1736,32.52,,,,6.9,0.214,32.52
2026,2026ilpe,Week 3,4645,30.858,,,,-3.029,-0.191,30.858
2026,2026ilpe,Week 3,4787,27.826,,,,2.292,-0.042,27.826
2026,2026ilpe,Week 3,648,27.126,,,,3.832,-0.264,27.126
2026,2026ilpe,Week 3,6651,26.993,,,,-2.314,0.558,26.993
2026,2026ilpe,Week 3,3284,26.633,,,,3.079,0.504,26.633
2026,2026ilpe,Week 3,3488,22.579,,,,-0.548,0.756,22.579
2026,2026ilpe,Week 3,8029,20.522,,,,1.077,0.344,20.522
2026,2026ilpe,Week 3,7417,19.125,,,,3.642,-0.021,19.125
2026,2026ilpe,Week 3,4156,11.828,,,,5.332,-0.255,11.828
2026,2026ilpe,Week 3,7472,8.247,,,,-2.114,0.504,8.247
2026,2026ilpe,Week 3,8719,6.157,,,,-2.829,0.08,6.157
2026,2026ilpe,Week 3,2039,-1.222,,,,5.473,-0.152,-1.222
2026,2026ksla,Week 3,1987,225.705,,,,7.845,2.872,225.705
2026,2026ksla,Week 3,1986,159.301,,,,5.469,2.682,159.301
2026,2026ksla,Week 3,9126,103.435,,,,2.262,1.761,103.435
2026,2026ksla,Week 3,1730,80.547,,,,2.226,1.876,80.547
2026,2026ksla,Week 3,9551,78.36,,,,-0.08,1.455,78.36
2026,2026ksla,Week 3,2357,76.678,,,,0.678,0.731,76.678
2026,2026ksla,Week 3,5268,75.534,,,,12.636,1.496,75.534
2026,2026ksla,Week 3,9410,73.398,,,,5.87,1.068,73.398
2026,2026ksla,Week 3,1810,69.531,,,,-0.729,1.154,69.531
2026,2026ksla,Week 3,5126,68.625,,,,4.811,1.126,68.625
2026,2026ksla,Week 3,5801,65.728,,,,4.092,1.54,65.728
2026,2026ksla,Week 3,2345,56.887,,,,-2.092,1.635,56.887
2026,2026ksla,Week 3,9316,47.76,,,,8.601,1.104,47.76
2026,2026ksla,Week 3,4959,47.402,,,,2.996,0.803,47.402
2026,2026ksla,Week 3,1802,46.742,,,,-0.373,1.262,46.742
2026,2026ksla,Week 3,4418,43.115,,,,0.191,0.717,43.115
2026,2026ksla,Week 3,5189,38.913,,,,-0.888,-0.305,38.913
2026,2026ksla,Week 3,1723,32.086,,,,6.237,0.694,32.086
2026,2026ksla,Week 3,757,31.087,,,,3.931,0.714,31.087
2026,2026ksla,Week 3,4809,28.31,,,,-1.259,0.785,28.31
2026,2026ksla,Week 3,935,26.478,,,,-1.75,0.41,26.478
2026,2026ksla,Week 3,1825,24.306,,,,1.559,-0.215,24.306
2026,2026ksla,Week 3,1769,22.028,,,,1.122,0.203,22.028
2026,2026ksla,Week 3,9445,21.817,,,,-1.49,-0.102,21.817
2026,2026ksla,Week 3,5098,20.47,,,,-0.5,-0.107,20.47
2026,2026ksla,Week 3,5119,19.902,,,,-1.086,0.586,19.902
2026,2026ksla,Week 3,2410,18.624,,,,2.476,-0.218,18.624
2026,2026ksla,Week 3,1775,17.616,,,,3.436,0.305,17.616
2026,2026ksla,Week 3,5147,17.615,,,,-4.913,0.625,17.615
2026,2026ksla,Week 3,5141,16.778,,,,3.528,1.058,16.778
2026,2026ksla,Week 3,1764,9.601,,,,1.696,0.411,9.601
2026,2026ksla,Week 3,10682,8.204,,,,0.261,-0.23,8.204
2026,2026ksla,Week 3,937,6.736,,,,-0.026,-0.155,6.736
2026,2026ksla,Week 3,1763,5.11,,,,-1.489,-0.181,5.11
2026,2026ksla,Week 3,10453,2.58,,,,1.323,0.343,2.58
2026,2026ksla,Week 3,6843,2.225,,,,-4.435,0.195,2.225
2026,2026ksla,Week 3,1847,1.922,,,,1.253,0.218,1.922
2026,2026ksla,Week 3,2457,0.271,,,,2.934,-0.885,0.271
2026,2026ksla,Week 3,8825,-2.141,,,,-2.863,0.26,-2.141
2026,2026ksla,Week 3,5013,-3.037,,,,-0.957,-0.101,-3.037
2026,2026ksla,Week 3,1994,-7.634,,,,0.13,0.037,-7.634
2026,2026mslr,Week 3,4400,189.411,,,,8.891,2.698,189.411
2026,2026mslr,Week 3,8044,165.936,,,,2.565,2.267,165.936
2026,2026mslr,Week 3,4087,124.649,,,,-1.38,2.133,124.649
2026,2026mslr,Week 3,6184,98.613,,,,2.406,1.47,98.613
2026,2026mslr,Week 3,2183,90.098,,,,3.647,2.108,90.098
2026,2026mslr,Week 3,2992,87.084,,,,0.154,1.523,87.084
2026,2026mslr,Week 3,10661,86.536,,,,1.339,1.259,86.536
2026,2026mslr,Week 3,3039,85.149,,,,0.138,1.46,85.149
2026,2026mslr,Week 3,2556,82.841,,,,0.794,1.622,82.841
2026,2026mslr,Week 3,8808,68.141,,,,6.116,0.581,68.141
2026,2026mslr,Week 3,1912,67.117,,,,-2.21,1.784,67.117
2026,2026mslr,Week 3,3753,60.566,,,,0.646,1.835,60.566
2026,2026mslr,Week 3,364,57.767,,,,1.949,1.219,57.767
2026,2026mslr,Week 3,456,57.231,,,,3.726,0.483,57.231
2026,2026mslr,Week 3,6998,52.984,,,,-0.495,1.011,52.984
2026,2026mslr,Week 3,3616,52.261,,,,3.755,0.544,52.261
2026,2026mslr,Week 3,4336,42.71,,,,0.999,1.559,42.71
2026,2026mslr,Week 3,9405,38.892,,,,4.188,-0.585,38.892
2026,2026mslr,Week 3,1927,26.654,,,,3.539,0.817,26.654
2026,2026mslr,Week 3,10961,26.629,,,,4.276,-0.013,26.629
2026,2026mslr,Week 3,7094,26.613,,,,0.844,0.515,26.613
2026,2026mslr,Week 3,590,26.207,,,,2.523,-0.366,26.207
2026,2026mslr,Week 3,2221,22.926,,,,0.429,0.638,22.926
2026,2026mslr,Week 3,5045,22.383,,,,9.128,1.046,22.383
2026,2026mslr,Week 3,10655,21.247,,,,-5.022,0.858,21.247
2026,2026mslr,Week 3,1421,19.519,,,,3.234,-0.312,19.519
2026,2026mslr,Week 3,9503,17.848,,,,4.606,0.352,17.848
2026,2026mslr,Week 3,11265,17.717,,,,6.86,0.003,17.717
2026,2026mslr,Week 3,10217,17.679,,,,1.673,0.568,17.679
2026,2026mslr,Week 3,10309,16.524,,,,4.74,0.215,16.524
2026,2026mslr,Week 3,9734,14.805,,,,1.526,-0.044,14.805
2026,2026mslr,Week 3,11343,14.43,,,,1.438,-0.39,14.43
2026,2026mslr,Week 3,10929,13.463,,,,-1.369,-0.036,13.463
2026,2026mslr,Week 3,538,12.376,,,,-1.211,-0.598,12.376
2026,2026mslr,Week 3,3606,10.312,,,,5.258,-0.043,10.312
2026,2026mslr,Week 3,11107,8.555,,,,1.93,-0.752,8.555
2026,2026mslr,Week 3,4107,6.309,,,,-1.365,0.574,6.309
2026,2026mslr,Week 3,10101,5.645,,,,2.043,0.587,5.645
2026,2026mslr,Week 3,10943,4.605,,,,-1.389,-0.047,4.605
2026,2026mslr,Week 3,9153,3.723,,,,-1.033,0.407,3.723
2026,2026mslr,Week 3,7474,2.013,,,,-2.584,0.128,2.013
2026,2026mslr,Week 3,11287,1.989,,,,0.507,-0.006,1.989
2026,2026mslr,Week 3,11345,1.033,,,,1.221,0.245,1.033
2026,2026mslr,Week 3,5863,0.584,,,,0.974,0.118,0.584
2026,2026mslr,Week 3,9717,-0.418,,,,6.761,0.057,-0.418
2026,2026mslr,Week 3,9309,-3.689,,,,2.678,0.954,-3.689
2026,2026gacol,Week 3,2974,183.662,,,,1.927,2.963,183.662
2026,2026gacol,Week 3,6829,101.051,,,,0.295,1.835,101.051
2026,2026gacol,Week 3,4026,96.908,,,,1.39,1.669,96.908
2026,2026gacol,Week 3,4188,93.424,,,,-0.473,2.297,93.424
2026,2026gacol,Week 3,6772,59.949,,,,5.31,0.236,59.949
2026,2026gacol,Week 3,6925,53.481,,,,-0.131,0.919,53.481
