year,event,week,col_index,col_name,rank,team,value
2023,2023mawne,Week 3,7,DQ,24,1991,0
2023,2023mawne,Week 3,8,Played,24,1991,12
2023,2023mawne,Week 3,9,Total Ranking Points*,24,1991,17
2023,2023mawne,Week 3,2,Ranking Score,25,181,1.33
2023,2023mawne,Week 3,3,Avg Match,25,181,68.33
2023,2023mawne,Week 3,4,Avg Charge Station,25,181,16.66
2023,2023mawne,Week 3,5,Avg Auto,25,181,18.33
2023,2023mawne,Week 3,6,Record (W-L-T),25,181,5-7-0
2023,2023mawne,Week 3,7,DQ,25,181,0
2023,2023mawne,Week 3,8,Played,25,181,12
2023,2023mawne,Week 3,9,Total Ranking Points*,25,181,16
2023,2023mawne,Week 3,2,Ranking Score,26,571,1.33
2023,2023mawne,Week 3,3,Avg Match,26,571,66.25
2023,2023mawne,Week 3,4,Avg Charge Station,26,571,23.50
2023,2023mawne,Week 3,5,Avg Auto,26,571,19.00
2023,2023mawne,Week 3,6,Record (W-L-T),26,571,4-8-0
2023,2023mawne,Week 3,7,DQ,26,571,0
2023,2023mawne,Week 3,8,Played,26,571,12
2023,2023mawne,Week 3,9,Total Ranking Points*,26,571,16
2023,2023mawne,Week 3,2,Ranking Score,27,6723,1.33
2023,2023mawne,Week 3,3,Avg Match,27,6723,62.50
2023,2023mawne,Week 3,4,Avg Charge Station,27,6723,23.83
2023,2023mawne,Week 3,5,Avg Auto,27,6723,15.00
2023,2023mawne,Week 3,6,Record (W-L-T),27,6723,4-8-0
2023,2023mawne,Week 3,7,DQ,27,6723,0
2023,2023mawne,Week 3,8,Played,27,6723,12
2023,2023mawne,Week 3,9,Total Ranking Points*,27,6723,16
2023,2023mawne,Week 3,2,Ranking Score,28,6620,1.25
2023,2023mawne,Week 3,3,Avg Match,28,6620,72.25
2023,2023mawne,Week 3,4,Avg Charge Station,28,6620,22.50
2023,2023mawne,Week 3,5,Avg Auto,28,6620,21.00
2023,2023mawne,Week 3,6,Record (W-L-T),28,6620,3-9-0
2023,2023mawne,Week 3,7,DQ,28,6620,0
2023,2023mawne,Week 3,8,Played,28,6620,12
2023,2023mawne,Week 3,9,Total Ranking Points*,28,6620,15
2023,2023mawne,Week 3,2,Ranking Score,29,6895,1.25
2023,2023mawne,Week 3,3,Avg Match,29,6895,69.75
2023,2023mawne,Week 3,4,Avg Charge Station,29,6895,20.33
2023,2023mawne,Week 3,5,Avg Auto,29,6895,20.91
2023,2023mawne,Week 3,6,Record (W-L-T),29,6895,4-8-0
2023,2023mawne,Week 3,7,DQ,29,6895,0
2023,2023mawne,Week 3,8,Played,29,6895,12
2023,2023mawne,Week 3,9,Total Ranking Points*,29,6895,15
2023,2023mawne,Week 3,2,Ranking Score,30,8604,1.25
2023,2023mawne,Week 3,3,Avg Match,30,8604,68.50
2023,2023mawne,Week 3,4,Avg Charge Station,30,8604,25.33
2023,2023mawne,Week 3,5,Avg Auto,30,8604,18.08
2023,2023mawne,Week 3,6,Record (W-L-T),30,8604,4-8-0
2023,2023mawne,Week 3,7,DQ,30,8604,0
2023,2023mawne,Week 3,8,Played,30,8604,12
2023,2023mawne,Week 3,9,Total Ranking Points*,30,8604,15
2023,2023mawne,Week 3,2,Ranking Score,31,3182,1.25
2023,2023mawne,Week 3,3,Avg Match,31,3182,64.66
2023,2023mawne,Week 3,4,Avg Charge Station,31,3182,22.16
2023,2023mawne,Week 3,5,Avg Auto,31,3182,17.75
2023,2023mawne,Week 3,6,Record (W-L-T),31,3182,4-7-0
2023,2023mawne,Week 3,7,DQ,31,3182,1
2023,2023mawne,Week 3,8,Played,31,3182,12
2023,2023mawne,Week 3,9,Total Ranking Points*,31,3182,15
2023,2023mawne,Week 3,2,Ranking Score,32,3719,1.16
2023,2023mawne,Week 3,3,Avg Match,32,3719,67.66
2023,2023mawne,Week 3,4,Avg Charge Station,32,3719,19.00
2023,2023mawne,Week 3,5,Avg Auto,32,3719,16.25
2023,2023mawne,Week 3,6,Record (W-L-T),32,3719,4-8-0
2023,2023mawne,Week 3,7,DQ,32,3719,0
2023,2023mawne,Week 3,8,Played,32,3719,12
2023,2023mawne,Week 3,9,Total Ranking Points*,32,3719,14
2023,2023mawne,Week 3,2,Ranking Score,33,7907,1.00
2023,2023mawne,Week 3,3,Avg Match,33,7907,58.41
2023,2023mawne,Week 3,4,Avg Charge Station,33,7907,19.33
2023,2023mawne,Week 3,5,Avg Auto,33,7907,15.41
2023,2023mawne,Week 3,6,Record (W-L-T),33,7907,4-8-0
2023,2023mawne,Week 3,7,DQ,33,7907,0
2023,2023mawne,Week 3,8,Played,33,7907,12
2023,2023mawne,Week 3,9,Total Ranking Points*,33,7907,12
2023,2023mawne,Week 3,2,Ranking Score,34,7127,0.91
2023,2023mawne,Week 3,3,Avg Match,34,7127,58.91
2023,2023mawne,Week 3,4,Avg Charge Station,34,7127,19.50
2023,2023mawne,Week 3,5,Avg Auto,34,7127,18.25
2023,2023mawne,Week 3,6,Record (W-L-T),34,7127,4-8-0
2023,2023mawne,Week 3,7,DQ,34,7127,0
2023,2023mawne,Week 3,8,Played,34,7127,12
2023,2023mawne,Week 3,9,Total Ranking Points*,34,7127,11
2023,2023mawne,Week 3,2,Ranking Score,35,4987,0.91
2023,2023mawne,Week 3,3,Avg Match,35,4987,50.25
2023,2023mawne,Week 3,4,Avg Charge Station,35,4987,15.00
2023,2023mawne,Week 3,5,Avg Auto,35,4987,15.41
2023,2023mawne,Week 3,6,Record (W-L-T),35,4987,4-8-0
2023,2023mawne,Week 3,7,DQ,35,4987,0
2023,2023mawne,Week 3,8,Played,35,4987,12
2023,2023mawne,Week 3,9,Total Ranking Points*,35,4987,11
2023,2023mawne,Week 3,2,Ranking Score,36,2523,0.91
2023,2023mawne,Week 3,3,Avg Match,36,2523,49.08
2023,2023mawne,Week 3,4,Avg Charge Station,36,2523,18.50
2023,2023mawne,Week 3,5,Avg Auto,36,2523,15.16
2023,2023mawne,Week 3,6,Record (W-L-T),36,2523,4-8-0
2023,2023mawne,Week 3,7,DQ,36,2523,0
2023,2023mawne,Week 3,8,Played,36,2523,12
2023,2023mawne,Week 3,9,Total Ranking Points*,36,2523,11
2023,2023mibel,Week 3,2,Ranking Score,1,3668,3.08
2023,2023mibel,Week 3,3,Avg Match,1,3668,106.66
2023,2023mibel,Week 3,4,Avg Charge Station,1,3668,27.83
2023,2023mibel,Week 3,5,Avg Auto,1,3668,27.25
2023,2023mibel,Week 3,6,Record (W-L-T),1,3668,11-1-0
2023,2023mibel,Week 3,7,DQ,1,3668,0
2023,2023mibel,Week 3,8,Played,1,3668,12
2023,2023mibel,Week 3,9,Total Ranking Points*,1,3668,37
2023,2023mibel,Week 3,2,Ranking Score,2,4362,2.91
2023,2023mibel,Week 3,3,Avg Match,2,4362,110.33
2023,2023mibel,Week 3,4,Avg Charge Station,2,4362,25.00
2023,2023mibel,Week 3,5,Avg Auto,2,4362,32.25
2023,2023mibel,Week 3,6,Record (W-L-T),2,4362,9-2-1
2023,2023mibel,Week 3,7,DQ,2,4362,0
2023,2023mibel,Week 3,8,Played,2,4362,12
2023,2023mibel,Week 3,9,Total Ranking Points*,2,4362,35
2023,2023mibel,Week 3,2,Ranking Score,3,33,2.83
2023,2023mibel,Week 3,3,Avg Match,3,33,95.91
2023,2023mibel,Week 3,4,Avg Charge Station,3,33,27.83
2023,2023mibel,Week 3,5,Avg Auto,3,33,28.00
2023,2023mibel,Week 3,6,Record (W-L-T),3,33,11-1-0
2023,2023mibel,Week 3,7,DQ,3,33,0
2023,2023mibel,Week 3,8,Played,3,33,12
2023,2023mibel,Week 3,9,Total Ranking Points*,3,33,34
2023,2023mibel,Week 3,2,Ranking Score,4,1023,2.66
2023,2023mibel,Week 3,3,Avg Match,4,1023,100.66
2023,2023mibel,Week 3,4,Avg Charge Station,4,1023,26.83
2023,2023mibel,Week 3,5,Avg Auto,4,1023,31.00
2023,2023mibel,Week 3,6,Record (W-L-T),4,1023,8-3-1
2023,2023mibel,Week 3,7,DQ,4,1023,0
2023,2023mibel,Week 3,8,Played,4,1023,12
2023,2023mibel,Week 3,9,Total Ranking Points*,4,1023,32
2023,2023mibel,Week 3,2,Ranking Score,5,3604,2.50
2023,2023mibel,Week 3,3,Avg Match,5,3604,89.08
2023,2023mibel,Week 3,4,Avg Charge Station,5,3604,27.00
2023,2023mibel,Week 3,5,Avg Auto,5,3604,25.33
2023,2023mibel,Week 3,6,Record (W-L-T),5,3604,9-3-0
2023,2023mibel,Week 3,7,DQ,5,3604,0
2023,2023mibel,Week 3,8,Played,5,3604,12
2023,2023mibel,Week 3,9,Total Ranking Points*,5,3604,30
2023,2023mibel,Week 3,2,Ranking Score,6,7174,2.41
2023,2023mibel,Week 3,3,Avg Match,6,7174,84.75
2023,2023mibel,Week 3,4,Avg Charge Station,6,7174,31.66
2023,2023mibel,Week 3,5,Avg Auto,6,7174,23.83
2023,2023mibel,Week 3,6,Record (W-L-T),6,7174,8-4-0
2023,2023mibel,Week 3,7,DQ,6,7174,0
2023,2023mibel,Week 3,8,Played,6,7174,12
2023,2023mibel,Week 3,9,Total Ranking Points*,6,7174,29
2023,2023mibel,Week 3,2,Ranking Score,7,66,2.33
2023,2023mibel,Week 3,3,Avg Match,7,66,86.00
2023,2023mibel,Week 3,4,Avg Charge Station,7,66,32.00
2023,2023mibel,Week 3,5,Avg Auto,7,66,26.00
2023,2023mibel,Week 3,6,Record (W-L-T),7,66,7-5-0
2023,2023mibel,Week 3,7,DQ,7,66,0
2023,2023mibel,Week 3,8,Played,7,66,12
2023,2023mibel,Week 3,9,Total Ranking Points*,7,66,28
2023,2023mibel,Week 3,2,Ranking Score,8,5090,2.25
2023,2023mibel,Week 3,3,Avg Match,8,5090,88.91
2023,2023mibel,Week 3,4,Avg Charge Station,8,5090,23.50
2023,2023mibel,Week 3,5,Avg Auto,8,5090,24.83
2023,2023mibel,Week 3,6,Record (W-L-T),8,5090,8-4-0
2023,2023mibel,Week 3,7,DQ,8,5090,0
2023,2023mibel,Week 3,8,Played,8,5090,12
2023,2023mibel,Week 3,9,Total Ranking Points*,8,5090,27
2023,2023mibel,Week 3,2,Ranking Score,9,5050,2.16
2023,2023mibel,Week 3,3,Avg Match,9,5050,98.25
2023,2023mibel,Week 3,4,Avg Charge Station,9,5050,27.00
2023,2023mibel,Week 3,5,Avg Auto,9,5050,28.75
2023,2023mibel,Week 3,6,Record (W-L-T),9,5050,8-4-0
2023,2023mibel,Week 3,7,DQ,9,5050,0
2023,2023mibel,Week 3,8,Played,9,5050,12
2023,2023mibel,Week 3,9,Total Ranking Points*,9,5050,26
2023,2023mibel,Week 3,2,Ranking Score,10,3656,2.16
2023,2023mibel,Week 3,3,Avg Match,10,3656,93.83
2023,2023mibel,Week 3,4,Avg Charge Station,10,3656,26.66
2023,2023mibel,Week 3,5,Avg Auto,10,3656,28.08
2023,2023mibel,Week 3,6,Record (W-L-T),10,3656,8-4-0
2023,2023mibel,Week 3,7,DQ,10,3656,0
2023,2023mibel,Week 3,8,Played,10,3656,12
2023,2023mibel,Week 3,9,Total Ranking Points*,10,3656,26
2023,2023mibel,Week 3,2,Ranking Score,11,4737,2.16
2023,2023mibel,Week 3,3,Avg Match,11,4737,90.41
2023,2023mibel,Week 3,4,Avg Charge Station,11,4737,22.00
2023,2023mibel,Week 3,5,Avg Auto,11,4737,23.91
2023,2023mibel,Week 3,6,Record (W-L-T),11,4737,9-3-0
2023,2023mibel,Week 3,7,DQ,11,4737,0
2023,2023mibel,Week 3,8,Played,11,4737,12
2023,2023mibel,Week 3,9,Total Ranking Points*,11,4737,26
2023,2023mibel,Week 3,2,Ranking Score,12,6528,2.08
2023,2023mibel,Week 3,3,Avg Match,12,6528,80.91
2023,2023mibel,Week 3,4,Avg Charge Station,12,6528,20.33
2023,2023mibel,Week 3,5,Avg Auto,12,6528,24.58
2023,2023mibel,Week 3,6,Record (W-L-T),12,6528,9-3-0
2023,2023mibel,Week 3,7,DQ,12,6528,0
2023,2023mibel,Week 3,8,Played,12,6528,12
2023,2023mibel,Week 3,9,Total Ranking Points*,12,6528,25
2023,2023mibel,Week 3,2,Ranking Score,13,6618,1.91
2023,2023mibel,Week 3,3,Avg Match,13,6618,77.25
2023,2023mibel,Week 3,4,Avg Charge Station,13,6618,21.50
2023,2023mibel,Week 3,5,Avg Auto,13,6618,21.08
2023,2023mibel,Week 3,6,Record (W-L-T),13,6618,6-6-0
2023,2023mibel,Week 3,7,DQ,13,6618,0
2023,2023mibel,Week 3,8,Played,13,6618,12
2023,2023mibel,Week 3,9,Total Ranking Points*,13,6618,23
2023,2023mibel,Week 3,2,Ranking Score,14,5144,1.83
2023,2023mibel,Week 3,3,Avg Match,14,5144,82.83
2023,2023mibel,Week 3,4,Avg Charge Station,14,5144,23.00
2023,2023mibel,Week 3,5,Avg Auto,14,5144,21.50
2023,2023mibel,Week 3,6,Record (W-L-T),14,5144,6-6-0
2023,2023mibel,Week 3,7,DQ,14,5144,0
2023,2023mibel,Week 3,8,Played,14,5144,12
2023,2023mibel,Week 3,9,Total Ranking Points*,14,5144,22
2023,2023mibel,Week 3,2,Ranking Score,15,8519,1.75
2023,2023mibel,Week 3,3,Avg Match,15,8519,77.91
2023,2023mibel,Week 3,4,Avg Charge Station,15,8519,26.66
2023,2023mibel,Week 3,5,Avg Auto,15,8519,23.50
2023,2023mibel,Week 3,6,Record (W-L-T),15,8519,6-6-0
2023,2023mibel,Week 3,7,DQ,15,8519,0
2023,2023mibel,Week 3,8,Played,15,8519,12
2023,2023mibel,Week 3,9,Total Ranking Points*,15,8519,21
2023,2023mibel,Week 3,2,Ranking Score,16,8373,1.75
2023,2023mibel,Week 3,3,Avg Match,16,8373,71.25
2023,2023mibel,Week 3,4,Avg Charge Station,16,8373,21.00
2023,2023mibel,Week 3,5,Avg Auto,16,8373,16.75
2023,2023mibel,Week 3,6,Record (W-L-T),16,8373,7-5-0
2023,2023mibel,Week 3,7,DQ,16,8373,0
2023,2023mibel,Week 3,8,Played,16,8373,12
2023,2023mibel,Week 3,9,Total Ranking Points*,16,8373,21
2023,2023mibel,Week 3,2,Ranking Score,17,4405,1.66
2023,2023mibel,Week 3,3,Avg Match,17,4405,88.16
2023,2023mibel,Week 3,4,Avg Charge Station,17,4405,26.33
2023,2023mibel,Week 3,5,Avg Auto,17,4405,20.66
2023,2023mibel,Week 3,6,Record (W-L-T),17,4405,5-7-0
2023,2023mibel,Week 3,7,DQ,17,4405,0
2023,2023mibel,Week 3,8,Played,17,4405,12
2023,2023mibel,Week 3,9,Total Ranking Points*,17,4405,20
2023,2023mibel,Week 3,2,Ranking Score,18,8362,1.66
2023,2023mibel,Week 3,3,Avg Match,18,8362,71.25
2023,2023mibel,Week 3,4,Avg Charge Station,18,8362,21.83
2023,2023mibel,Week 3,5,Avg Auto,18,8362,17.41
2023,2023mibel,Week 3,6,Record (W-L-T),18,8362,6-6-0
2023,2023mibel,Week 3,7,DQ,18,8362,0
2023,2023mibel,Week 3,8,Played,18,8362,12
2023,2023mibel,Week 3,9,Total Ranking Points*,18,8362,20
2023,2023mibel,Week 3,2,Ranking Score,19,7220,1.66
2023,2023mibel,Week 3,3,Avg Match,19,7220,70.91
2023,2023mibel,Week 3,4,Avg Charge Station,19,7220,24.33
2023,2023mibel,Week 3,5,Avg Auto,19,7220,18.08
2023,2023mibel,Week 3,6,Record (W-L-T),19,7220,6-6-0
2023,2023mibel,Week 3,7,DQ,19,7220,0
2023,2023mibel,Week 3,8,Played,19,7220,12
2023,2023mibel,Week 3,9,Total Ranking Points*,19,7220,20
2023,2023mibel,Week 3,2,Ranking Score,20,5065,1.58
2023,2023mibel,Week 3,3,Avg Match,20,5065,75.08
2023,2023mibel,Week 3,4,Avg Charge Station,20,5065,23.16
2023,2023mibel,Week 3,5,Avg Auto,20,5065,16.66
2023,2023mibel,Week 3,6,Record (W-L-T),20,5065,6-6-0
2023,2023mibel,Week 3,7,DQ,20,5065,0
2023,2023mibel,Week 3,8,Played,20,5065,12
2023,2023mibel,Week 3,9,Total Ranking Points*,20,5065,19
2023,2023mibel,Week 3,2,Ranking Score,21,94,1.50
2023,2023mibel,Week 3,3,Avg Match,21,94,69.08
2023,2023mibel,Week 3,4,Avg Charge Station,21,94,24.00
2023,2023mibel,Week 3,5,Avg Auto,21,94,15.50
2023,2023mibel,Week 3,6,Record (W-L-T),21,94,5-6-1
2023,2023mibel,Week 3,7,DQ,21,94,0
2023,2023mibel,Week 3,8,Played,21,94,12
2023,2023mibel,Week 3,9,Total Ranking Points*,21,94,18
2023,2023mibel,Week 3,2,Ranking Score,22,240,1.50
2023,2023mibel,Week 3,3,Avg Match,22,240,66.66
2023,2023mibel,Week 3,4,Avg Charge Station,22,240,22.50
2023,2023mibel,Week 3,5,Avg Auto,22,240,18.16
2023,2023mibel,Week 3,6,Record (W-L-T),22,240,5-6-1
2023,2023mibel,Week 3,7,DQ,22,240,0
2023,2023mibel,Week 3,8,Played,22,240,12
2023,2023mibel,Week 3,9,Total Ranking Points*,22,240,18
2023,2023mibel,Week 3,2,Ranking Score,23,8179,1.41
2023,2023mibel,Week 3,3,Avg Match,23,8179,74.41
2023,2023mibel,Week 3,4,Avg Charge Station,23,8179,20.00
2023,2023mibel,Week 3,5,Avg Auto,23,8179,23.08
2023,2023mibel,Week 3,6,Record (W-L-T),23,8179,6-6-0
2023,2023mibel,Week 3,7,DQ,23,8179,0
2023,2023mibel,Week 3,8,Played,23,8179,12
2023,2023mibel,Week 3,9,Total Ranking Points*,23,8179,17
2023,2023mibel,Week 3,2,Ranking Score,24,6101,1.41
2023,2023mibel,Week 3,3,Avg Match,24,6101,70.83
2023,2023mibel,Week 3,4,Avg Charge Station,24,6101,18.83
2023,2023mibel,Week 3,5,Avg Auto,24,6101,20.00
2023,2023mibel,Week 3,6,Record (W-L-T),24,6101,5-7-0
2023,2023mibel,Week 3,7,DQ,24,6101,0
2023,2023mibel,Week 3,8,Played,24,6101,12
2023,2023mibel,Week 3,9,Total Ranking Points*,24,6101,17
2023,2023mibel,Week 3,2,Ranking Score,25,8895,1.41
2023,2023mibel,Week 3,3,Avg Match,25,8895,67.41
2023,2023mibel,Week 3,4,Avg Charge Station,25,8895,24.50
2023,2023mibel,Week 3,5,Avg Auto,25,8895,19.41
2023,2023mibel,Week 3,6,Record (W-L-T),25,8895,5-7-0
2023,2023mibel,Week 3,7,DQ,25,8895,0
2023,2023mibel,Week 3,8,Played,25,8895,12
2023,2023mibel,Week 3,9,Total Ranking Points*,25,8895,17
2023,2023mibel,Week 3,2,Ranking Score,26,5531,1.41
2023,2023mibel,Week 3,3,Avg Match,26,5531,63.58
2023,2023mibel,Week 3,4,Avg Charge Station,26,5531,21.50
2023,2023mibel,Week 3,5,Avg Auto,26,5531,14.66
2023,2023mibel,Week 3,6,Record (W-L-T),26,5531,5-7-0
2023,2023mibel,Week 3,7,DQ,26,5531,0
2023,2023mibel,Week 3,8,Played,26,5531,12
2023,2023mibel,Week 3,9,Total Ranking Points*,26,5531,17
2023,2023mibel,Week 3,2,Ranking Score,27,6538,1.33
2023,2023mibel,Week 3,3,Avg Match,27,6538,73.91
2023,2023mibel,Week 3,4,Avg Charge Station,27,6538,19.33
2023,2023mibel,Week 3,5,Avg Auto,27,6538,22.08
2023,2023mibel,Week 3,6,Record (W-L-T),27,6538,5-7-0
2023,2023mibel,Week 3,7,DQ,27,6538,0
2023,2023mibel,Week 3,8,Played,27,6538,12
2023,2023mibel,Week 3,9,Total Ranking Points*,27,6538,16
2023,2023mibel,Week 3,2,Ranking Score,28,7660,1.33
2023,2023mibel,Week 3,3,Avg Match,28,7660,65.00
2023,2023mibel,Week 3,4,Avg Charge Station,28,7660,21.83
2023,2023mibel,Week 3,5,Avg Auto,28,7660,13.66
2023,2023mibel,Week 3,6,Record (W-L-T),28,7660,5-7-0
2023,2023mibel,Week 3,7,DQ,28,7660,0
2023,2023mibel,Week 3,8,Played,28,7660,12
2023,2023mibel,Week 3,9,Total Ranking Points*,28,7660,16
2023,2023mibel,Week 3,2,Ranking Score,29,8297,1.25
2023,2023mibel,Week 3,3,Avg Match,29,8297,69.91
2023,2023mibel,Week 3,4,Avg Charge Station,29,8297,21.50
2023,2023mibel,Week 3,5,Avg Auto,29,8297,18.50
2023,2023mibel,Week 3,6,Record (W-L-T),29,8297,4-7-1
2023,2023mibel,Week 3,7,DQ,29,8297,0
2023,2023mibel,Week 3,8,Played,29,8297,12
2023,2023mibel,Week 3,9,Total Ranking Points*,29,8297,15
2023,2023mibel,Week 3,2,Ranking Score,30,1528,1.25
2023,2023mibel,Week 3,3,Avg Match,30,1528,61.08
2023,2023mibel,Week 3,4,Avg Charge Station,30,1528,20.83
2023,2023mibel,Week 3,5,Avg Auto,30,1528,12.91
2023,2023mibel,Week 3,6,Record (W-L-T),30,1528,5-6-1
2023,2023mibel,Week 3,7,DQ,30,1528,0
2023,2023mibel,Week 3,8,Played,30,1528,12
2023,2023mibel,Week 3,9,Total Ranking Points*,30,1528,15
2023,2023mibel,Week 3,2,Ranking Score,31,3667,1.16
2023,2023mibel,Week 3,3,Avg Match,31,3667,77.25
2023,2023mibel,Week 3,4,Avg Charge Station,31,3667,21.16
2023,2023mibel,Week 3,5,Avg Auto,31,3667,18.91
2023,2023mibel,Week 3,6,Record (W-L-T),31,3667,4-8-0
2023,2023mibel,Week 3,7,DQ,31,3667,0
2023,2023mibel,Week 3,8,Played,31,3667,12
2023,2023mibel,Week 3,9,Total Ranking Points*,31,3667,14
2023,2023mibel,Week 3,2,Ranking Score,32,9226,1.16
2023,2023mibel,Week 3,3,Avg Match,32,9226,68.75
2023,2023mibel,Week 3,4,Avg Charge Station,32,9226,19.83
2023,2023mibel,Week 3,5,Avg Auto,32,9226,19.16
2023,2023mibel,Week 3,6,Record (W-L-T),32,9226,5-7-0
2023,2023mibel,Week 3,7,DQ,32,9226,0
2023,2023mibel,Week 3,8,Played,32,9226,12
2023,2023mibel,Week 3,9,Total Ranking Points*,32,9226,14
2023,2023mibel,Week 3,2,Ranking Score,33,8423,1.08
2023,2023mibel,Week 3,3,Avg Match,33,8423,70.08
2023,2023mibel,Week 3,4,Avg Charge Station,33,8423,15.00
2023,2023mibel,Week 3,5,Avg Auto,33,8423,19.33
2023,2023mibel,Week 3,6,Record (W-L-T),33,8423,4-8-0
2023,2023mibel,Week 3,7,DQ,33,8423,0
2023,2023mibel,Week 3,8,Played,33,8423,12
2023,2023mibel,Week 3,9,Total Ranking Points*,33,8423,13
2023,2023mibel,Week 3,2,Ranking Score,34,8124,1.08
2023,2023mibel,Week 3,3,Avg Match,34,8124,69.25
2023,2023mibel,Week 3,4,Avg Charge Station,34,8124,19.16
2023,2023mibel,Week 3,5,Avg Auto,34,8124,18.66
2023,2023mibel,Week 3,6,Record (W-L-T),34,8124,4-8-0
2023,2023mibel,Week 3,7,DQ,34,8124,0
2023,2023mibel,Week 3,8,Played,34,8124,12
2023,2023mibel,Week 3,9,Total Ranking Points*,34,8124,13
2023,2023mibel,Week 3,2,Ranking Score,35,280,1.08
2023,2023mibel,Week 3,3,Avg Match,35,280,61.33
2023,2023mibel,Week 3,4,Avg Charge Station,35,280,23.00
2023,2023mibel,Week 3,5,Avg Auto,35,280,17.33
2023,2023mibel,Week 3,6,Record (W-L-T),35,280,3-9-0
2023,2023mibel,Week 3,7,DQ,35,280,0
2023,2023mibel,Week 3,8,Played,35,280,12
2023,2023mibel,Week 3,9,Total Ranking Points*,35,280,13
2023,2023mibel,Week 3,2,Ranking Score,36,9211,1.08
2023,2023mibel,Week 3,3,Avg Match,36,9211,61.25
2023,2023mibel,Week 3,4,Avg Charge Station,36,9211,21.33
2023,2023mibel,Week 3,5,Avg Auto,36,9211,15.00
2023,2023mibel,Week 3,6,Record (W-L-T),36,9211,3-9-0
2023,2023mibel,Week 3,7,DQ,36,9211,0
2023,2023mibel,Week 3,8,Played,36,9211,12
2023,2023mibel,Week 3,9,Total Ranking Points*,36,9211,13
2023,2023mibel,Week 3,2,Ranking Score,37,9182,1.00
2023,2023mibel,Week 3,3,Avg Match,37,9182,62.75
2023,2023mibel,Week 3,4,Avg Charge Station,37,9182,20.66
2023,2023mibel,Week 3,5,Avg Auto,37,9182,16.66
2023,2023mibel,Week 3,6,Record (W-L-T),37,9182,3-9-0
2023,2023mibel,Week 3,7,DQ,37,9182,0
2023,2023mibel,Week 3,8,Played,37,9182,12
2023,2023mibel,Week 3,9,Total Ranking Points*,37,9182,12
2023,2023mibel,Week 3,2,Ranking Score,38,8427,1.00
2023,2023mibel,Week 3,3,Avg Match,38,8427,60.33
2023,2023mibel,Week 3,4,Avg Charge Station,38,8427,22.83
2023,2023mibel,Week 3,5,Avg Auto,38,8427,14.91
2023,2023mibel,Week 3,6,Record (W-L-T),38,8427,3-9-0
2023,2023mibel,Week 3,7,DQ,38,8427,0
2023,2023mibel,Week 3,8,Played,38,8427,12
2023,2023mibel,Week 3,9,Total Ranking Points*,38,8427,12
2023,2023mibel,Week 3,2,Ranking Score,39,6615,0.91
2023,2023mibel,Week 3,3,Avg Match,39,6615,65.50
2023,2023mibel,Week 3,4,Avg Charge Station,39,6615,17.50
2023,2023mibel,Week 3,5,Avg Auto,39,6615,22.58
2023,2023mibel,Week 3,6,Record (W-L-T),39,6615,3-9-0
2023,2023mibel,Week 3,7,DQ,39,6615,0
2023,2023mibel,Week 3,8,Played,39,6615,12
2023,2023mibel,Week 3,9,Total Ranking Points*,39,6615,11
2023,2023mibel,Week 3,2,Ranking Score,40,5263,0.66
2023,2023mibel,Week 3,3,Avg Match,40,5263,58.66
2023,2023mibel,Week 3,4,Avg Charge Station,40,5263,18.66
2023,2023mibel,Week 3,5,Avg Auto,40,5263,12.41
2023,2023mibel,Week 3,6,Record (W-L-T),40,5263,2-10-0
2023,2023mibel,Week 3,7,DQ,40,5263,0
2023,2023mibel,Week 3,8,Played,40,5263,12
2023,2023mibel,Week 3,9,Total Ranking Points*,40,5263,8
2023,2023midet,Week 3,2,Ranking Score,1,2337,3.08
2023,2023midet,Week 3,3,Avg Match,1,2337,106.25
2023,2023midet,Week 3,4,Avg Charge Station,1,2337,28.16
2023,2023midet,Week 3,5,Avg Auto,1,2337,27.58
2023,2023midet,Week 3,6,Record (W-L-T),1,2337,11-1-0
2023,2023midet,Week 3,7,DQ,1,2337,0
2023,2023midet,Week 3,8,Played,1,2337,12
2023,2023midet,Week 3,9,Total Ranking Points*,1,2337,37
2023,2023midet,Week 3,2,Ranking Score,2,3414,2.66
2023,2023midet,Week 3,3,Avg Match,2,3414,86.75
2023,2023midet,Week 3,4,Avg Charge Station,2,3414,27.83
2023,2023midet,Week 3,5,Avg Auto,2,3414,25.41
2023,2023midet,Week 3,6,Record (W-L-T),2,3414,11-1-0
2023,2023midet,Week 3,7,DQ,2,3414,0
2023,2023midet,Week 3,8,Played,2,3414,12
2023,2023midet,Week 3,9,Total Ranking Points*,2,3414,32
2023,2023midet,Week 3,2,Ranking Score,3,1701,2.25
2023,2023midet,Week 3,3,Avg Match,3,1701,85.08
2023,2023midet,Week 3,4,Avg Charge Station,3,1701,27.16
2023,2023midet,Week 3,5,Avg Auto,3,1701,25.16
2023,2023midet,Week 3,6,Record (W-L-T),3,1701,8-3-0
2023,2023midet,Week 3,7,DQ,3,1701,1
2023,2023midet,Week 3,8,Played,3,1701,12
2023,2023midet,Week 3,9,Total Ranking Points*,3,1701,27
2023,2023midet,Week 3,2,Ranking Score,4,503,2.25
2023,2023midet,Week 3,3,Avg Match,4,503,79.75
2023,2023midet,Week 3,4,Avg Charge Station,4,503,32.16
2023,2023midet,Week 3,5,Avg Auto,4,503,29.08
2023,2023midet,Week 3,6,Record (W-L-T),4,503,8-4-0
