year,event,week,team,opr,auto,teleop,endgame,foul,rp,total
2023,2023bcvi,Week 1,5419,31.831,10.44,12.929,5.96,4.899,0.873,31.831
2023,2023bcvi,Week 1,1868,31.685,10.128,15.809,5.558,1.587,0.441,31.685
2023,2023bcvi,Week 1,4627,29.121,13.15,10.807,6.585,2.623,1.035,29.121
2023,2023bcvi,Week 1,6390,28.294,9.057,14.763,7.756,1.307,0.578,28.294
2023,2023bcvi,Week 1,6364,26.988,4.107,17.679,8.757,2.533,0.631,26.988
2023,2023bcvi,Week 1,9180,26.206,4.615,15.592,8.676,1.402,1.151,26.206
2023,2023bcvi,Week 1,8871,23.78,6.875,12.864,7.865,0.78,0.894,23.78
2023,2023bcvi,Week 1,3256,22.472,8.271,13.069,3.944,0.167,-0.019,22.472
2023,2023bcvi,Week 1,7688,22.085,8.483,6.813,1.455,6.293,0.245,22.085
2023,2023bcvi,Week 1,8339,21.953,10.44,11.301,2.805,-0.921,0.139,21.953
2023,2023bcvi,Week 1,9292,21.623,3.473,11.193,4.595,2.456,0.363,21.623
2023,2023bcvi,Week 1,5997,21.407,4.916,10.143,3.795,5.836,0.627,21.407
2023,2023bcvi,Week 1,6351,20.925,1.966,10.602,3.44,5.373,0.724,20.925
2023,2023bcvi,Week 1,244,17.38,2.366,13.708,7.337,0.721,0.234,17.38
2023,2023bcvi,Week 1,7796,16.886,4.351,11.036,6.558,0.739,0.496,16.886
2023,2023bcvi,Week 1,7190,15.9,3.288,11.325,8.023,1.158,0.461,15.9
2023,2023bcvi,Week 1,7167,15.851,1.541,12.718,9.161,0.999,0.803,15.851
2023,2023bcvi,Week 1,8338,13.805,3.409,9.815,4.731,-0.474,-0.022,13.805
2023,2023bcvi,Week 1,9277,13.162,0.048,11.448,1.937,-0.036,0.047,13.162
2023,2023bcvi,Week 1,7135,12.32,2.184,7.604,2.809,1.348,-0.004,12.32
2023,2023bcvi,Week 1,216,11.001,4.292,5.592,0.985,0.042,0.013,11.001
2023,2023bcvi,Week 1,9079,10.901,6.172,5.777,0.619,-3.329,0.144,10.901
2023,2023bcvi,Week 1,1622,10.586,0.945,5.555,2.956,2.882,-0.145,10.586
2023,2023bcvi,Week 1,288,10.446,2.378,2.576,1.439,5.654,-0.072,10.446
2023,2023bcvi,Week 1,8331,10.266,4.994,5.251,1.999,-0.343,0.412,10.266
2023,2023bcvi,Week 1,5118,8.507,1.418,6.131,3.807,0.035,-0.096,8.507
2023,2023bcvi,Week 1,7787,7.95,-0.555,6.719,2.742,1.833,0.12,7.95
2023,2023bcvi,Week 1,7332,4.815,1.688,1.93,-0.057,2.146,-0.312,4.815
2023,2023bcvi,Week 1,7781,3.826,2.252,-0.258,-2.138,2.391,-0.653,3.826
2023,2023bcvi,Week 1,7173,2.15,1.096,3.585,1.898,-3.002,-0.085,2.15
2023,2023isde2,Week 1,2212,50.067,7.676,13.357,6.135,27.634,1.28,50.067
2023,2023isde2,Week 1,5987,42.423,10.207,23.923,6.109,1.802,1.327,42.423
2023,2023isde2,Week 1,3339,41.686,10.488,22.647,7.363,2.75,1.379,41.686
2023,2023isde2,Week 1,4744,41.043,0.622,15.508,4.88,22.746,0.246,41.043
2023,2023isde2,Week 1,2231,39.312,9.875,26.236,9.56,0.092,1.41,39.312
2023,2023isde2,Week 1,9303,37.91,3.227,12.133,8.237,22.228,0.509,37.91
2023,2023isde2,Week 1,7845,34.75,11.239,16.991,7.4,0.657,1.111,34.75
2023,2023isde2,Week 1,1657,33.509,6.348,18.41,3.323,4.522,0.615,33.509
2023,2023isde2,Week 1,3316,33.41,8.18,18.923,5.735,0.974,1.22,33.41
2023,2023isde2,Week 1,1942,31.873,8.327,18.589,3.196,-0.032,0.817,31.873
2023,2023isde2,Week 1,7039,29.566,8.722,19.08,4.013,-6.55,0.963,29.566
2023,2023isde2,Week 1,5635,28.927,5.834,19.617,8.666,0.049,0.32,28.927
2023,2023isde2,Week 1,3075,28.896,7.794,17.655,6.246,-3.517,0.243,28.896
2023,2023isde2,Week 1,5614,28.2,7.609,11.707,6.627,2.922,0.852,28.2
2023,2023isde2,Week 1,4590,25.3,9.206,15.466,6.923,-0.21,0.758,25.3
2023,2023isde2,Week 1,2679,23.575,10.621,12.935,7.656,-3.279,1.168,23.575
2023,2023isde2,Week 1,8175,21.082,5.992,8.789,5.642,5.551,0.617,21.082
2023,2023isde2,Week 1,1580,17.549,9.277,8.487,3.365,-0.591,0.281,17.549
2023,2023isde2,Week 1,4586,15.773,4.438,8.908,6.126,2.158,0.758,15.773
2023,2023isde2,Week 1,1954,15.196,2.585,13.695,8.396,-1.834,0.623,15.196
2023,2023isde2,Week 1,5928,11.711,7.68,5.42,4.444,-2.286,-0.039,11.711
2023,2023isde2,Week 1,1937,11.525,2.449,7.271,2.224,0.202,-0.546,11.525
2023,2023isde2,Week 1,5951,11.02,3.047,9.645,5.328,-2.657,-0.365,11.02
2023,2023isde2,Week 1,3835,10.466,-1.015,8.143,6.299,3.173,0.378,10.466
2023,2023isde2,Week 1,7112,9.711,1.537,3.802,0.891,3.772,0.015,9.711
2023,2023isde2,Week 1,4416,9.679,3.541,4.421,3.968,1.957,-0.438,9.679
2023,2023isde2,Week 1,4320,9.299,2.216,6.645,4.336,1.109,-0.071,9.299
2023,2023isde2,Week 1,5715,6.102,-0.64,5.633,1.968,2.976,-0.191,6.102
2023,2023isde2,Week 1,6104,2.439,3.002,1.63,3.777,-0.07,0.096,2.439
2023,2023flwp,Week 1,695,65.775,16.711,35.46,8.15,2.471,1.926,65.775
2023,2023flwp,Week 1,179,54.517,18.242,25.772,9.173,3.064,1.773,54.517
2023,2023flwp,Week 1,5472,52.546,15.38,25.067,4.571,3.083,1.573,52.546
2023,2023flwp,Week 1,3173,44.392,7.932,20.816,11.023,15.084,1.229,44.392
2023,2023flwp,Week 1,180,43.328,14.939,20.799,5.818,3.386,1.217,43.328
2023,2023flwp,Week 1,4065,42.085,15.687,23.984,9.409,-0.997,1.387,42.085
2023,2023flwp,Week 1,11,36.775,14.187,19.923,5.437,-1.367,0.975,36.775
2023,2023flwp,Week 1,2383,33.437,6.413,19.179,8.855,4.411,0.985,33.437
2023,2023flwp,Week 1,7403,32.841,8.107,13.488,4.866,9.94,0.841,32.841
2023,2023flwp,Week 1,4206,32.776,6.825,23.16,8.185,0.152,1.009,32.776
2023,2023flwp,Week 1,3932,25.048,6.911,13.354,4.314,3.101,0.8,25.048
2023,2023flwp,Week 1,108,24.275,4.196,17.222,2.584,-0.515,0.464,24.275
2023,2023flwp,Week 1,1523,24.192,6.894,11.047,5.501,5.769,0.446,24.192
2023,2023flwp,Week 1,5557,21.31,1.48,13.084,6.362,4.456,0.45,21.31
2023,2023flwp,Week 1,5410,20.167,2.596,12.808,6.166,3.679,0.581,20.167
2023,2023flwp,Week 1,8817,19.484,5.078,11.378,3.998,2.013,0.113,19.484
2023,2023flwp,Week 1,2641,19.29,7.144,9.94,3.954,2.09,0.34,19.29
2023,2023flwp,Week 1,3653,16.912,3.237,11.167,5.137,0.373,0.609,16.912
2023,2023flwp,Week 1,7652,14.823,0.504,9.473,6.459,4.357,0.293,14.823
2023,2023flwp,Week 1,7500,14.656,3.542,9.977,1.637,-0.358,-0.123,14.656
2023,2023flwp,Week 1,8581,14.181,5.861,4.295,-1.027,0.844,-0.806,14.181
2023,2023flwp,Week 1,79,13.185,2.161,7.194,-1.166,3.536,0.415,13.185
2023,2023flwp,Week 1,2152,12.86,3.204,9.905,3.102,-0.466,0.087,12.86
2023,2023flwp,Week 1,9040,12.641,0.779,11.686,7.807,-0.554,0.093,12.641
2023,2023flwp,Week 1,4592,12.553,1.461,8.362,3.097,0.198,-0.073,12.553
2023,2023flwp,Week 1,8104,12.223,0.688,10.767,5.193,-0.97,0.005,12.223
2023,2023flwp,Week 1,59,10.993,-0.718,9.588,3.012,-0.344,0.232,10.993
2023,2023flwp,Week 1,348,7.821,1.834,2.938,1.55,4.696,-0.028,7.821
2023,2023flwp,Week 1,8791,6.162,-1.433,7.161,6.818,1.633,-0.258,6.162
2023,2023flwp,Week 1,1744,5.493,0.737,4.454,3.237,1.462,0.207,5.493
2023,2023flwp,Week 1,7833,5.443,2.642,4.799,3.841,-0.787,0.192,5.443
2023,2023flwp,Week 1,744,4.485,0.117,6.104,4.32,-1.386,-0.114,4.485
2023,2023flwp,Week 1,6686,3.211,-0.418,3.436,0.466,-0.896,-0.021,3.211
2023,2023flwp,Week 1,3627,-2.382,-1.503,0.88,-1.017,-1.243,-0.236,-2.382
2023,2023arli,Week 1,4522,56.005,18.568,28.226,7.605,-0.044,1.863,56.005
2023,2023arli,Week 1,3937,52.522,13.701,27.017,7.656,1.387,1.552,52.522
2023,2023arli,Week 1,16,49.704,15.091,20.874,6.16,3.827,1.364,49.704
2023,2023arli,Week 1,4336,47.838,12.722,26.19,9.018,3.938,1.254,47.838
2023,2023arli,Week 1,4766,44.166,12.225,24.911,11.733,-0.435,1.617,44.166
2023,2023arli,Week 1,7525,41.725,12.983,23.806,10.035,2.953,1.53,41.725
2023,2023arli,Week 1,4265,38.353,14.093,20.198,8.179,0.854,1.027,38.353
2023,2023arli,Week 1,1939,36.209,6.242,20.15,3.367,1.094,0.793,36.209
2023,2023arli,Week 1,3102,32.814,14.811,14.95,5.457,1.477,0.825,32.814
2023,2023arli,Week 1,2393,31.133,8.61,18.303,10.553,3.71,0.63,31.133
2023,2023arli,Week 1,3039,28.671,9.565,13.2,5.247,1.952,0.663,28.671
2023,2023arli,Week 1,9067,27.95,9.864,11.249,7.597,4.227,0.456,27.95
2023,2023arli,Week 1,3179,27.478,7.169,14.506,4.548,3.337,0.344,27.478
2023,2023arli,Week 1,1038,26.362,5.154,20.614,7.305,-2.084,0.455,26.362
2023,2023arli,Week 1,5454,24.993,8.203,16.118,8.48,-0.124,0.726,24.993
2023,2023arli,Week 1,1561,23.104,6.363,12.699,6.049,2.252,0.75,23.104
2023,2023arli,Week 1,3284,22.386,1.194,13.538,5.67,5.029,0.328,22.386
2023,2023arli,Week 1,5002,20.477,2.708,13.375,4.908,1.629,0.093,20.477
2023,2023arli,Week 1,3931,18.869,2.769,11.575,6.937,2.93,0.421,18.869
2023,2023arli,Week 1,7106,18.76,4.227,10.733,4.9,2.871,0.027,18.76
2023,2023arli,Week 1,9073,17.143,4.614,11.59,7.718,-0.282,0.027,17.143
2023,2023arli,Week 1,5006,16.946,5.084,8.991,0.224,-0.138,-0.115,16.946
2023,2023arli,Week 1,6586,16.649,1.787,10.788,5.483,2.2,-0.268,16.649
2023,2023arli,Week 1,6055,16.568,2.925,12.463,7.082,-0.123,0.224,16.568
2023,2023arli,Week 1,4959,14.346,1.159,10.86,6.205,2.896,0.347,14.346
2023,2023arli,Week 1,1997,12.77,1.527,12.88,7.947,-0.439,0.169,12.77
2023,2023arli,Week 1,7430,10.884,1.984,7.723,4.363,-1.061,0.129,10.884
2023,2023arli,Week 1,7483,9.852,2.113,6.164,5.191,1.005,-0.357,9.852
2023,2023arli,Week 1,5437,9.324,3.629,5.476,3.053,0.997,0.208,9.324
2023,2023mndu,Week 1,5348,49.929,14.419,27.084,6.025,-0.4,1.326,49.929
2023,2023mndu,Week 1,2264,49.354,12.993,28.516,11.359,0.931,1.636,49.354
2023,2023mndu,Week 1,3197,47.334,5.759,25.747,2.933,7.117,0.675,47.334
2023,2023mndu,Week 1,6045,46.892,13.019,22.304,5.346,4.469,1.206,46.892
2023,2023mndu,Week 1,1714,44.617,11.056,27.363,10.624,1.928,1.7,44.617
2023,2023mndu,Week 1,4728,43.294,7.919,23.869,8.498,4.52,1.282,43.294
2023,2023mndu,Week 1,2847,42.416,15.239,22.246,6.176,1.024,1.533,42.416
2023,2023mndu,Week 1,93,38.826,11.811,20.665,3.949,0.719,0.938,38.826
2023,2023mndu,Week 1,3297,38.615,10.108,22.667,6.07,1.777,0.778,38.615
2023,2023mndu,Week 1,7068,35.554,10.07,20.186,9.527,2.125,0.968,35.554
2023,2023mndu,Week 1,2823,34.583,8.138,21.432,7.059,-0.3,0.822,34.583
2023,2023mndu,Week 1,2574,34.347,9.817,20.681,9.166,2.014,1.217,34.347
2023,2023mndu,Week 1,5690,34.077,9.701,18.341,2.741,2.781,1.303,34.077
2023,2023mndu,Week 1,7103,33.161,9.606,20.823,6.772,-1.951,0.969,33.161
2023,2023mndu,Week 1,3276,32.95,5.841,21.561,10.466,2.69,0.601,32.95
2023,2023mndu,Week 1,4741,31.579,12.934,16.845,9.151,-0.181,0.547,31.579
2023,2023mndu,Week 1,5826,31.295,12.497,17.633,7.746,-0.984,0.57,31.295
2023,2023mndu,Week 1,2530,31.238,11.365,19.109,5.371,-2.162,0.743,31.238
2023,2023mndu,Week 1,7619,29.199,8.335,17.732,7.72,0.998,0.591,29.199
2023,2023mndu,Week 1,1732,28.444,5.282,14.74,5.933,3.977,0.568,28.444
2023,2023mndu,Week 1,1816,28.081,14.805,11.4,4.536,-0.262,0.575,28.081
2023,2023mndu,Week 1,2511,27.715,9.386,14.991,6.309,2.725,0.463,27.715
2023,2023mndu,Week 1,3692,26.112,4.181,16.343,5.429,2.272,0.134,26.112
2023,2023mndu,Week 1,3122,25.855,7.756,13.068,5.66,0.663,0.85,25.855
2023,2023mndu,Week 1,4009,24.79,8.11,18.5,4.804,-4.877,0.687,24.79
2023,2023mndu,Week 1,4011,24.353,2.929,17.86,7.563,0.86,0.319,24.353
2023,2023mndu,Week 1,8836,23.888,4.718,14.911,6.298,2.318,0.662,23.888
2023,2023mndu,Week 1,2227,23.845,6.653,15.07,5.732,0.196,0.363,23.845
2023,2023mndu,Week 1,3042,23.369,4.485,10.487,5.664,4.003,1.031,23.369
2023,2023mndu,Week 1,6217,23.337,4.188,18.056,10.456,0.661,0.302,23.337
2023,2023mndu,Week 1,8744,23.195,7.015,13.809,8.93,0.153,0.868,23.195
2023,2023mndu,Week 1,2531,21.478,5.343,15.043,9.087,-0.363,0.847,21.478
2023,2023mndu,Week 1,6175,21.054,5.598,12.963,4.065,-0.437,0.68,21.054
2023,2023mndu,Week 1,5653,20.951,8.228,10.63,5.109,0.221,0.579,20.951
2023,2023mndu,Week 1,5253,20.588,2.58,15.799,8.575,1.762,0.166,20.588
2023,2023mndu,Week 1,3291,20.072,3.369,15.488,8.11,-0.088,0.007,20.072
2023,2023mndu,Week 1,4511,19.18,4.85,15.98,7.491,-2.933,0.598,19.18
2023,2023mndu,Week 1,8516,19.127,2.654,10.74,2.666,5.578,0.326,19.127
2023,2023mndu,Week 1,4693,18.92,4.013,4.941,2.723,10.276,0.018,18.92
2023,2023mndu,Week 1,6160,18.315,4.654,11.18,8.212,3.399,-0.137,18.315
2023,2023mndu,Week 1,2526,18.15,7.028,8.735,8.798,3.791,0.773,18.15
2023,2023mndu,Week 1,2239,17.103,1.236,14.497,5.285,0.453,0.467,17.103
2023,2023mndu,Week 1,3294,16.971,3.436,6.578,0.619,7.462,0.108,16.971
2023,2023mndu,Week 1,7041,16.454,6.209,8.909,6.362,3.682,0.723,16.454
2023,2023mndu,Week 1,4656,16.432,3.706,11.705,2.492,-2.013,-0.082,16.432
2023,2023mndu,Week 1,3267,14.377,7.942,7.272,6.463,-0.951,0.21,14.377
2023,2023mndu,Week 1,2861,13.043,2.255,8.91,4.625,1.519,-0.459,13.043
2023,2023mndu,Week 1,2177,12.572,4.648,5.493,4.179,4.071,0.19,12.572
2023,2023mndu,Week 1,5464,12.215,8.723,3.714,-1.742,-1.864,-0.14,12.215
2023,2023mndu,Week 1,8372,10.799,0.376,9.394,5.329,-0.556,-0.196,10.799
2023,2023mndu,Week 1,2538,10.197,5.748,4.288,1.544,2.054,0.264,10.197
2023,2023mndu,Week 1,4229,10.115,1.73,9.081,5.037,-1.31,-0.211,10.115
2023,2023mndu,Week 1,7893,9.617,-0.771,4.901,0.105,7.068,-0.278,9.617
2023,2023mndu,Week 1,7797,9.524,2.285,4.207,0.738,0.712,-0.127,9.524
2023,2023mndu,Week 1,1716,8.908,2.28,4.946,2.193,2.687,-0.129,8.908
2023,2023mndu,Week 1,6318,8.586,2.831,6.991,-0.644,-2.556,-0.473,8.586
2023,2023mndu,Week 1,5143,7.614,4.049,6.161,4.496,-1.793,0.336,7.614
2023,2023mndu,Week 1,8878,7.034,5.54,-0.774,-2.858,2.911,-0.522,7.034
2023,2023mndu,Week 1,6047,6.806,0.956,5.628,0.45,-1.441,-0.181,6.806
2023,2023mndu,Week 1,2503,6.221,4.259,3.339,-0.185,-2.589,0.081,6.221
2023,2023mndu2,Week 1,2052,61.95,16.955,34.436,7.903,0.255,1.565,61.95
2023,2023mndu2,Week 1,5913,58.902,17.735,28.699,7.064,1.237,1.732,58.902
2023,2023mndu2,Week 1,5232,55.772,11.393,37.31,12.545,2.866,1.51,55.772
2023,2023mndu2,Week 1,2987,51.037,12.441,24.278,4.735,3.548,1.055,51.037
2023,2023mndu2,Week 1,3883,46.155,5.897,29.538,4.407,0.982,0.753,46.155
2023,2023mndu2,Week 1,2502,43.786,15.258,19.728,5.515,-0.159,1.152,43.786
2023,2023mndu2,Week 1,7021,42.651,12.179,23.038,2.798,-0.014,0.755,42.651
2023,2023mndu2,Week 1,6758,42.603,11.181,24.556,7.834,3.587,0.597,42.603
2023,2023mndu2,Week 1,6574,38.979,13.648,17.89,6.43,4.146,0.53,38.979
2023,2023mndu2,Week 1,3928,38.176,14.558,17.254,9.18,-0.797,0.675,38.176
2023,2023mndu2,Week 1,525,37.429,14.666,18.775,4.851,0.351,1.242,37.429
2023,2023mndu2,Week 1,4230,35.551,6.809,20.383,7.658,3.957,0.822,35.551
2023,2023mndu2,Week 1,4786,34.714,11.948,23.381,12.072,-3.454,1.474,34.714
2023,2023mndu2,Week 1,3926,33.963,10.773,14.807,5.53,1.245,0.376,33.963
2023,2023mndu2,Week 1,7530,31.905,2.779,20.994,6.321,4.684,0.242,31.905
2023,2023mndu2,Week 1,4624,31.329,7.372,14.06,4.385,7.072,0.156,31.329
2023,2023mndu2,Week 1,4239,31.086,12.662,18.327,10.754,0.062,1.55,31.086
2023,2023mndu2,Week 1,5576,30.664,14.284,16.809,10.297,-1.493,0.906,30.664
2023,2023mndu2,Week 1,6421,29.575,11.45,14.58,2.582,-0.158,1.128,29.575
2023,2023mndu2,Week 1,1792,28.934,7.631,16.954,6.026,3.577,0.74,28.934
2023,2023mndu2,Week 1,5586,27.899,7.781,12.934,7.031,3.984,0.819,27.899
2023,2023mndu2,Week 1,2129,27.546,9.585,14.652,6.099,-0.066,0.718,27.546
2023,2023mndu2,Week 1,7864,26.919,10.28,14.324,7.397,-1.658,1.181,26.919
2023,2023mndu2,Week 1,2491,26.374,9.77,11.718,4.782,-1.493,0.633,26.374
2023,2023mndu2,Week 1,167,26.304,8.606,13.289,3.513,-1.518,1.25,26.304
2023,2023mndu2,Week 1,6132,24.817,6.474,12.165,3.126,3.624,0.607,24.817
2023,2023mndu2,Week 1,3023,24.474,8.329,14.471,8.769,1.326,0.609,24.474
2023,2023mndu2,Week 1,2472,23.904,8.966,8.797,2.129,5.985,1.088,23.904
2023,2023mndu2,Week 1,3381,22.562,2.15,17.91,8.981,-0.468,0.6,22.562
2023,2023mndu2,Week 1,3100,21.991,7.223,17.82,5.778,-3.945,0.406,21.991
2023,2023mndu2,Week 1,4182,21.661,0.31,18.622,6.368,0.455,0.454,21.661
2023,2023mndu2,Week 1,4531,21.548,3.006,15.732,10.182,3.326,0.824,21.548
2023,2023mndu2,Week 1,7273,20.311,0.646,12.895,2.362,0.846,0.188,20.311
2023,2023mndu2,Week 1,2826,20.252,4.386,14.33,5.065,1.567,0.275,20.252
2023,2023mndu2,Week 1,3418,18.668,-0.667,13.789,5.976,3.844,0.855,18.668
2023,2023mndu2,Week 1,5541,18.007,6.119,8.801,2.628,1.693,0.425,18.007
2023,2023mndu2,Week 1,4703,17.863,4.261,10.451,7.274,2.346,0.453,17.863
2023,2023mndu2,Week 1,4181,17.602,2.263,13.575,3.474,-1.625,0.267,17.602
2023,2023mndu2,Week 1,2501,17.317,5.183,10.491,0.495,0.887,0.407,17.317
2023,2023mndu2,Week 1,4166,17.083,4.541,12.387,7.62,0.491,0.155,17.083
2023,2023mndu2,Week 1,5339,17.079,1.211,13.82,5.384,-0.445,-0.117,17.079
2023,2023mndu2,Week 1,5720,16.224,3.732,6.529,3.357,6.131,0.744,16.224
2023,2023mndu2,Week 1,1675,15.565,2.567,8.918,0.742,2.112,-0.244,15.565
2023,2023mndu2,Week 1,8803,14.312,6.089,8.195,6.139,0.917,0.303,14.312
2023,2023mndu2,Week 1,2512,13.839,6.212,6.11,-0.902,-0.924,0.403,13.839
2023,2023mndu2,Week 1,7578,13.755,2.746,9.698,4.365,0.462,0.162,13.755
2023,2023mndu2,Week 1,4623,13.2,8.702,3.774,0.445,3.586,0.213,13.2
2023,2023mndu2,Week 1,3755,12.779,-0.331,8.814,3.741,3.773,-0.37,12.779
2023,2023mndu2,Week 1,8700,12.445,1.018,12.253,2.876,-1.07,-1.027,12.445
2023,2023mndu2,Week 1,6147,12.108,3.991,6.607,0.543,0.971,0.162,12.108
2023,2023mndu2,Week 1,7677,11.842,2.063,6.447,1.333,2.124,-0.09,11.842
2023,2023mndu2,Week 1,4778,11.03,5.771,8.066,7.383,-1.416,0.03,11.03
2023,2023mndu2,Week 1,4226,8.969,2.93,7.37,2.5,-1.218,-0.184,8.969
2023,2023mndu2,Week 1,5271,8.615,5.33,3.656,3.953,-0.947,0.931,8.615
2023,2023mndu2,Week 1,6044,7.938,-0.288,4.817,1.439,1.482,-0.471,7.938
2023,2023mndu2,Week 1,2667,7.328,0.738,8.097,6.301,-1.164,0.395,7.328
2023,2023mndu2,Week 1,3212,2.077,-0.82,5.08,3.296,-2.001,-0.151,2.077
2023,2023mndu2,Week 1,7311,0.354,-1.073,-0.604,-2.542,1.307,-0.774,0.354
2023,2023mndu2,Week 1,3298,-3.407,-0.44,-2.972,-4.253,0.137,-0.484,-3.407
2023,2023mxmo,Week 1,4635,49.222,15.99,24.73,6.754,1.025,1.889,49.222
2023,2023mxmo,Week 1,6017,40.056,7.17,16.829,12.573,12.074,1.566,40.056
2023,2023mxmo,Week 1,4010,36.057,5.451,17.684,8.202,4.06,0.797,36.057
2023,2023mxmo,Week 1,3478,35.8,5.066,21.617,10.762,6.575,1.04,35.8
2023,2023mxmo,Week 1,5959,34.412,2.96,15.233,6.865,10.55,0.495,34.412
2023,2023mxmo,Week 1,4403,31.522,6.573,16.72,1.951,3.612,1.009,31.522
2023,2023mxmo,Week 1,7102,31.289,8.982,20.202,6.625,0.436,1.206,31.289
2023,2023mxmo,Week 1,6647,30.46,7.41,13.234,6.918,4.498,0.734,30.46
2023,2023mxmo,Week 1,3933,27.621,7.51,12.738,7.322,5.663,0.791,27.621
2023,2023mxmo,Week 1,6348,26.355,8.063,15.578,4.267,1.942,0.433,26.355
2023,2023mxmo,Week 1,7421,22.598,0.09,17.575,4.228,1.822,0.336,22.598
2023,2023mxmo,Week 1,5887,22.261,3.118,13.197,6.238,3.756,1.021,22.261
2023,2023mxmo,Week 1,9282,21.194,5.579,11.876,6.015,1.536,0.838,21.194
2023,2023mxmo,Week 1,9213,21.008,4.411,11.473,7.961,3.393,0.635,21.008
2023,2023mxmo,Week 1,6694,20.919,2.656,11.308,0.54,3.639,0.588,20.919
2023,2023mxmo,Week 1,9280,18.9,6.387,12.206,8.603,-0.488,0.639,18.9
2023,2023mxmo,Week 1,4584,18.103,5.042,11.262,1.407,0.698,0.052,18.103
2023,2023mxmo,Week 1,2283,17.284,3.534,9.28,8.051,2.516,-0.126,17.284
2023,2023mxmo,Week 1,7546,17.246,5.431,11.964,4.557,-2.527,0.516,17.246
2023,2023mxmo,Week 1,8734,16.975,5.754,8.965,4.654,-0.458,0.716,16.975
2023,2023mxmo,Week 1,6676,16.723,0.953,9.117,7.004,6.24,0.505,16.723
2023,2023mxmo,Week 1,8293,16.158,2.821,9.731,4.261,1.965,0.217,16.158
2023,2023mxmo,Week 1,3794,15.778,4.356,12.278,10.137,-0.747,0.936,15.778
2023,2023mxmo,Week 1,6702,15.387,5.998,9.39,1.069,-1.139,0.348,15.387
2023,2023mxmo,Week 1,8740,15.316,1.773,9.591,5.39,2.539,0.526,15.316
2023,2023mxmo,Week 1,4775,13.434,6.237,8.021,2.331,-1.009,0.358,13.434
2023,2023mxmo,Week 1,3526,12.846,1.712,5.863,0.956,4.494,0.513,12.846
2023,2023mxmo,Week 1,6106,11.61,6.317,2.88,0.882,1.836,0.208,11.61
2023,2023mxmo,Week 1,6170,11.247,3.84,9.037,3.719,-0.852,-0.047,11.247
2023,2023mxmo,Week 1,3472,11.228,-0.644,6.834,6.992,5.191,0.216,11.228
2023,2023mxmo,Week 1,7725,11.002,0.296,8.166,2.011,0.993,-0.011,11.002
2023,2023mxmo,Week 1,4782,9.534,-0.995,11.262,7.513,-0.142,-0.268,9.534
