year,event,week,col_index,col_name,rank,team,value
2024,2024isde1,Week 1,9,Played,6,5715,12
2024,2024isde1,Week 1,10,Total Ranking Points*,6,5715,22
2024,2024isde1,Week 1,2,Ranking Score,7,4320,1.66
2024,2024isde1,Week 1,3,Avg Coop,7,4320,0.33
2024,2024isde1,Week 1,4,Avg Match,7,4320,43.33
2024,2024isde1,Week 1,5,Avg Auto,7,4320,16.25
2024,2024isde1,Week 1,6,Avg Stage,7,4320,4.83
2024,2024isde1,Week 1,7,Record (W-L-T),7,4320,7-5-0
2024,2024isde1,Week 1,8,DQ,7,4320,0
2024,2024isde1,Week 1,9,Played,7,4320,12
2024,2024isde1,Week 1,10,Total Ranking Points*,7,4320,20
2024,2024isde1,Week 1,2,Ranking Score,8,1577,1.66
2024,2024isde1,Week 1,3,Avg Coop,8,1577,0.16
2024,2024isde1,Week 1,4,Avg Match,8,1577,47.25
2024,2024isde1,Week 1,5,Avg Auto,8,1577,16.33
2024,2024isde1,Week 1,6,Avg Stage,8,1577,5.50
2024,2024isde1,Week 1,7,Record (W-L-T),8,1577,6-6-0
2024,2024isde1,Week 1,8,DQ,8,1577,0
2024,2024isde1,Week 1,9,Played,8,1577,12
2024,2024isde1,Week 1,10,Total Ranking Points*,8,1577,20
2024,2024isde1,Week 1,2,Ranking Score,9,6740,1.58
2024,2024isde1,Week 1,3,Avg Coop,9,6740,0.50
2024,2024isde1,Week 1,4,Avg Match,9,6740,44.00
2024,2024isde1,Week 1,5,Avg Auto,9,6740,13.00
2024,2024isde1,Week 1,6,Avg Stage,9,6740,1.50
2024,2024isde1,Week 1,7,Record (W-L-T),9,6740,6-6-0
2024,2024isde1,Week 1,8,DQ,9,6740,0
2024,2024isde1,Week 1,9,Played,9,6740,12
2024,2024isde1,Week 1,10,Total Ranking Points*,9,6740,19
2024,2024isde1,Week 1,2,Ranking Score,10,5654,1.58
2024,2024isde1,Week 1,3,Avg Coop,10,5654,0.50
2024,2024isde1,Week 1,4,Avg Match,10,5654,42.91
2024,2024isde1,Week 1,5,Avg Auto,10,5654,16.75
2024,2024isde1,Week 1,6,Avg Stage,10,5654,5.58
2024,2024isde1,Week 1,7,Record (W-L-T),10,5654,5-7-0
2024,2024isde1,Week 1,8,DQ,10,5654,0
2024,2024isde1,Week 1,9,Played,10,5654,12
2024,2024isde1,Week 1,10,Total Ranking Points*,10,5654,19
2024,2024isde1,Week 1,2,Ranking Score,11,3211,1.58
2024,2024isde1,Week 1,3,Avg Coop,11,3211,0.25
2024,2024isde1,Week 1,4,Avg Match,11,3211,37.25
2024,2024isde1,Week 1,5,Avg Auto,11,3211,14.50
2024,2024isde1,Week 1,6,Avg Stage,11,3211,3.41
2024,2024isde1,Week 1,7,Record (W-L-T),11,3211,7-5-0
2024,2024isde1,Week 1,8,DQ,11,3211,0
2024,2024isde1,Week 1,9,Played,11,3211,12
2024,2024isde1,Week 1,10,Total Ranking Points*,11,3211,19
2024,2024isde1,Week 1,2,Ranking Score,12,6738,1.58
2024,2024isde1,Week 1,3,Avg Coop,12,6738,0.16
2024,2024isde1,Week 1,4,Avg Match,12,6738,47.41
2024,2024isde1,Week 1,5,Avg Auto,12,6738,20.00
2024,2024isde1,Week 1,6,Avg Stage,12,6738,3.58
2024,2024isde1,Week 1,7,Record (W-L-T),12,6738,7-5-0
2024,2024isde1,Week 1,8,DQ,12,6738,0
2024,2024isde1,Week 1,9,Played,12,6738,12
2024,2024isde1,Week 1,10,Total Ranking Points*,12,6738,19
2024,2024isde1,Week 1,2,Ranking Score,13,5990,1.50
2024,2024isde1,Week 1,3,Avg Coop,13,5990,0.33
2024,2024isde1,Week 1,4,Avg Match,13,5990,40.08
2024,2024isde1,Week 1,5,Avg Auto,13,5990,14.08
2024,2024isde1,Week 1,6,Avg Stage,13,5990,4.33
2024,2024isde1,Week 1,7,Record (W-L-T),13,5990,6-6-0
2024,2024isde1,Week 1,8,DQ,13,5990,0
2024,2024isde1,Week 1,9,Played,13,5990,12
2024,2024isde1,Week 1,10,Total Ranking Points*,13,5990,18
2024,2024isde1,Week 1,2,Ranking Score,14,3065,1.33
2024,2024isde1,Week 1,3,Avg Coop,14,3065,0.33
2024,2024isde1,Week 1,4,Avg Match,14,3065,42.00
2024,2024isde1,Week 1,5,Avg Auto,14,3065,13.66
2024,2024isde1,Week 1,6,Avg Stage,14,3065,1.91
2024,2024isde1,Week 1,7,Record (W-L-T),14,3065,6-6-0
2024,2024isde1,Week 1,8,DQ,14,3065,0
2024,2024isde1,Week 1,9,Played,14,3065,12
2024,2024isde1,Week 1,10,Total Ranking Points*,14,3065,16
2024,2024isde1,Week 1,2,Ranking Score,15,6230,1.33
2024,2024isde1,Week 1,3,Avg Coop,15,6230,0.33
2024,2024isde1,Week 1,4,Avg Match,15,6230,31.50
2024,2024isde1,Week 1,5,Avg Auto,15,6230,11.50
2024,2024isde1,Week 1,6,Avg Stage,15,6230,3.58
2024,2024isde1,Week 1,7,Record (W-L-T),15,6230,6-6-0
2024,2024isde1,Week 1,8,DQ,15,6230,0
2024,2024isde1,Week 1,9,Played,15,6230,12
2024,2024isde1,Week 1,10,Total Ranking Points*,15,6230,16
2024,2024isde1,Week 1,2,Ranking Score,16,3083,1.25
2024,2024isde1,Week 1,3,Avg Coop,16,3083,0.41
2024,2024isde1,Week 1,4,Avg Match,16,3083,36.41
2024,2024isde1,Week 1,5,Avg Auto,16,3083,12.08
2024,2024isde1,Week 1,6,Avg Stage,16,3083,4.00
2024,2024isde1,Week 1,7,Record (W-L-T),16,3083,6-6-0
2024,2024isde1,Week 1,8,DQ,16,3083,0
2024,2024isde1,Week 1,9,Played,16,3083,12
2024,2024isde1,Week 1,10,Total Ranking Points*,16,3083,15
2024,2024isde1,Week 1,2,Ranking Score,17,8175,1.25
2024,2024isde1,Week 1,3,Avg Coop,17,8175,0.25
2024,2024isde1,Week 1,4,Avg Match,17,8175,37.50
2024,2024isde1,Week 1,5,Avg Auto,17,8175,13.50
2024,2024isde1,Week 1,6,Avg Stage,17,8175,4.08
2024,2024isde1,Week 1,7,Record (W-L-T),17,8175,6-6-0
2024,2024isde1,Week 1,8,DQ,17,8175,0
2024,2024isde1,Week 1,9,Played,17,8175,12
2024,2024isde1,Week 1,10,Total Ranking Points*,17,8175,15
2024,2024isde1,Week 1,2,Ranking Score,18,7067,1.16
2024,2024isde1,Week 1,3,Avg Coop,18,7067,0.33
2024,2024isde1,Week 1,4,Avg Match,18,7067,39.08
2024,2024isde1,Week 1,5,Avg Auto,18,7067,11.75
2024,2024isde1,Week 1,6,Avg Stage,18,7067,8.08
2024,2024isde1,Week 1,7,Record (W-L-T),18,7067,5-7-0
2024,2024isde1,Week 1,8,DQ,18,7067,0
2024,2024isde1,Week 1,9,Played,18,7067,12
2024,2024isde1,Week 1,10,Total Ranking Points*,18,7067,14
2024,2024isde1,Week 1,2,Ranking Score,19,1580,1.16
2024,2024isde1,Week 1,3,Avg Coop,19,1580,0.33
2024,2024isde1,Week 1,4,Avg Match,19,1580,36.58
2024,2024isde1,Week 1,5,Avg Auto,19,1580,12.75
2024,2024isde1,Week 1,6,Avg Stage,19,1580,4.00
2024,2024isde1,Week 1,7,Record (W-L-T),19,1580,5-7-0
2024,2024isde1,Week 1,8,DQ,19,1580,0
2024,2024isde1,Week 1,9,Played,19,1580,12
2024,2024isde1,Week 1,10,Total Ranking Points*,19,1580,14
2024,2024isde1,Week 1,2,Ranking Score,20,2230,1.16
2024,2024isde1,Week 1,3,Avg Coop,20,2230,0.25
2024,2024isde1,Week 1,4,Avg Match,20,2230,31.58
2024,2024isde1,Week 1,5,Avg Auto,20,2230,11.33
2024,2024isde1,Week 1,6,Avg Stage,20,2230,4.00
2024,2024isde1,Week 1,7,Record (W-L-T),20,2230,5-7-0
2024,2024isde1,Week 1,8,DQ,20,2230,0
2024,2024isde1,Week 1,9,Played,20,2230,12
2024,2024isde1,Week 1,10,Total Ranking Points*,20,2230,14
2024,2024isde1,Week 1,2,Ranking Score,21,3316,1.16
2024,2024isde1,Week 1,3,Avg Coop,21,3316,0.16
2024,2024isde1,Week 1,4,Avg Match,21,3316,38.58
2024,2024isde1,Week 1,5,Avg Auto,21,3316,13.25
2024,2024isde1,Week 1,6,Avg Stage,21,3316,4.58
2024,2024isde1,Week 1,7,Record (W-L-T),21,3316,4-8-0
2024,2024isde1,Week 1,8,DQ,21,3316,0
2024,2024isde1,Week 1,9,Played,21,3316,12
2024,2024isde1,Week 1,10,Total Ranking Points*,21,3316,14
2024,2024isde1,Week 1,2,Ranking Score,22,4338,1.16
2024,2024isde1,Week 1,3,Avg Coop,22,4338,0.16
2024,2024isde1,Week 1,4,Avg Match,22,4338,30.08
2024,2024isde1,Week 1,5,Avg Auto,22,4338,11.75
2024,2024isde1,Week 1,6,Avg Stage,22,4338,2.00
2024,2024isde1,Week 1,7,Record (W-L-T),22,4338,6-6-0
2024,2024isde1,Week 1,8,DQ,22,4338,0
2024,2024isde1,Week 1,9,Played,22,4338,12
2024,2024isde1,Week 1,10,Total Ranking Points*,22,4338,14
2024,2024isde1,Week 1,2,Ranking Score,23,7177,1.08
2024,2024isde1,Week 1,3,Avg Coop,23,7177,0.25
2024,2024isde1,Week 1,4,Avg Match,23,7177,33.66
2024,2024isde1,Week 1,5,Avg Auto,23,7177,13.33
2024,2024isde1,Week 1,6,Avg Stage,23,7177,4.33
2024,2024isde1,Week 1,7,Record (W-L-T),23,7177,5-7-0
2024,2024isde1,Week 1,8,DQ,23,7177,0
2024,2024isde1,Week 1,9,Played,23,7177,12
2024,2024isde1,Week 1,10,Total Ranking Points*,23,7177,13
2024,2024isde1,Week 1,2,Ranking Score,24,9738,1.08
2024,2024isde1,Week 1,3,Avg Coop,24,9738,0.16
2024,2024isde1,Week 1,4,Avg Match,24,9738,37.00
2024,2024isde1,Week 1,5,Avg Auto,24,9738,13.58
2024,2024isde1,Week 1,6,Avg Stage,24,9738,4.58
2024,2024isde1,Week 1,7,Record (W-L-T),24,9738,6-6-0
2024,2024isde1,Week 1,8,DQ,24,9738,0
2024,2024isde1,Week 1,9,Played,24,9738,12
2024,2024isde1,Week 1,10,Total Ranking Points*,24,9738,13
2024,2024isde1,Week 1,2,Ranking Score,25,4319,0.91
2024,2024isde1,Week 1,3,Avg Coop,25,4319,0.33
2024,2024isde1,Week 1,4,Avg Match,25,4319,34.91
2024,2024isde1,Week 1,5,Avg Auto,25,4319,15.08
2024,2024isde1,Week 1,6,Avg Stage,25,4319,3.25
2024,2024isde1,Week 1,7,Record (W-L-T),25,4319,4-8-0
2024,2024isde1,Week 1,8,DQ,25,4319,0
2024,2024isde1,Week 1,9,Played,25,4319,12
2024,2024isde1,Week 1,10,Total Ranking Points*,25,4319,11
2024,2024isde1,Week 1,2,Ranking Score,26,9303,0.91
2024,2024isde1,Week 1,3,Avg Coop,26,9303,0.16
2024,2024isde1,Week 1,4,Avg Match,26,9303,29.91
2024,2024isde1,Week 1,5,Avg Auto,26,9303,10.16
2024,2024isde1,Week 1,6,Avg Stage,26,9303,3.16
2024,2024isde1,Week 1,7,Record (W-L-T),26,9303,5-7-0
2024,2024isde1,Week 1,8,DQ,26,9303,0
2024,2024isde1,Week 1,9,Played,26,9303,12
2024,2024isde1,Week 1,10,Total Ranking Points*,26,9303,11
2024,2024isde1,Week 1,2,Ranking Score,27,1576,0.91
2024,2024isde1,Week 1,3,Avg Coop,27,1576,0.08
2024,2024isde1,Week 1,4,Avg Match,27,1576,26.91
2024,2024isde1,Week 1,5,Avg Auto,27,1576,10.41
2024,2024isde1,Week 1,6,Avg Stage,27,1576,2.00
2024,2024isde1,Week 1,7,Record (W-L-T),27,1576,5-6-0
2024,2024isde1,Week 1,8,DQ,27,1576,1
2024,2024isde1,Week 1,9,Played,27,1576,12
2024,2024isde1,Week 1,10,Total Ranking Points*,27,1576,11
2024,2024isde1,Week 1,2,Ranking Score,28,2630,0.83
2024,2024isde1,Week 1,3,Avg Coop,28,2630,0.50
2024,2024isde1,Week 1,4,Avg Match,28,2630,37.75
2024,2024isde1,Week 1,5,Avg Auto,28,2630,16.75
2024,2024isde1,Week 1,6,Avg Stage,28,2630,1.91
2024,2024isde1,Week 1,7,Record (W-L-T),28,2630,3-9-0
2024,2024isde1,Week 1,8,DQ,28,2630,0
2024,2024isde1,Week 1,9,Played,28,2630,12
2024,2024isde1,Week 1,10,Total Ranking Points*,28,2630,10
2024,2024isde1,Week 1,2,Ranking Score,29,5135,0.83
2024,2024isde1,Week 1,3,Avg Coop,29,5135,0.25
2024,2024isde1,Week 1,4,Avg Match,29,5135,32.66
2024,2024isde1,Week 1,5,Avg Auto,29,5135,10.41
2024,2024isde1,Week 1,6,Avg Stage,29,5135,2.75
2024,2024isde1,Week 1,7,Record (W-L-T),29,5135,3-9-0
2024,2024isde1,Week 1,8,DQ,29,5135,0
2024,2024isde1,Week 1,9,Played,29,5135,12
2024,2024isde1,Week 1,10,Total Ranking Points*,29,5135,10
2024,2024isde1,Week 1,2,Ranking Score,30,2679,0.83
2024,2024isde1,Week 1,3,Avg Coop,30,2679,0.16
2024,2024isde1,Week 1,4,Avg Match,30,2679,29.75
2024,2024isde1,Week 1,5,Avg Auto,30,2679,11.33
2024,2024isde1,Week 1,6,Avg Stage,30,2679,4.16
2024,2024isde1,Week 1,7,Record (W-L-T),30,2679,3-9-0
2024,2024isde1,Week 1,8,DQ,30,2679,0
2024,2024isde1,Week 1,9,Played,30,2679,12
2024,2024isde1,Week 1,10,Total Ranking Points*,30,2679,10
2024,2024isde1,Week 1,2,Ranking Score,31,9740,0.58
2024,2024isde1,Week 1,3,Avg Coop,31,9740,0.50
2024,2024isde1,Week 1,4,Avg Match,31,9740,37.83
2024,2024isde1,Week 1,5,Avg Auto,31,9740,12.25
2024,2024isde1,Week 1,6,Avg Stage,31,9740,3.75
2024,2024isde1,Week 1,7,Record (W-L-T),31,9740,2-10-0
2024,2024isde1,Week 1,8,DQ,31,9740,0
2024,2024isde1,Week 1,9,Played,31,9740,12
2024,2024isde1,Week 1,10,Total Ranking Points*,31,9740,7
2024,2024isde2,Week 1,2,Ranking Score,1,2231,2.41
2024,2024isde2,Week 1,3,Avg Coop,1,2231,0.50
2024,2024isde2,Week 1,4,Avg Match,1,2231,56.83
2024,2024isde2,Week 1,5,Avg Auto,1,2231,23.91
2024,2024isde2,Week 1,6,Avg Stage,1,2231,5.75
2024,2024isde2,Week 1,7,Record (W-L-T),1,2231,10-2-0
2024,2024isde2,Week 1,8,DQ,1,2231,0
2024,2024isde2,Week 1,9,Played,1,2231,12
2024,2024isde2,Week 1,10,Total Ranking Points*,1,2231,29
2024,2024isde2,Week 1,2,Ranking Score,2,5951,2.33
2024,2024isde2,Week 1,3,Avg Coop,2,5951,0.58
2024,2024isde2,Week 1,4,Avg Match,2,5951,52.25
2024,2024isde2,Week 1,5,Avg Auto,2,5951,20.25
2024,2024isde2,Week 1,6,Avg Stage,2,5951,2.58
2024,2024isde2,Week 1,7,Record (W-L-T),2,5951,9-2-1
2024,2024isde2,Week 1,8,DQ,2,5951,0
2024,2024isde2,Week 1,9,Played,2,5951,12
2024,2024isde2,Week 1,10,Total Ranking Points*,2,5951,28
2024,2024isde2,Week 1,2,Ranking Score,3,3075,2.16
2024,2024isde2,Week 1,3,Avg Coop,3,3075,0.41
2024,2024isde2,Week 1,4,Avg Match,3,3075,49.00
2024,2024isde2,Week 1,5,Avg Auto,3,3075,17.25
2024,2024isde2,Week 1,6,Avg Stage,3,3075,5.58
2024,2024isde2,Week 1,7,Record (W-L-T),3,3075,8-4-0
2024,2024isde2,Week 1,8,DQ,3,3075,0
2024,2024isde2,Week 1,9,Played,3,3075,12
2024,2024isde2,Week 1,10,Total Ranking Points*,3,3075,26
2024,2024isde2,Week 1,2,Ranking Score,4,1657,2.08
2024,2024isde2,Week 1,3,Avg Coop,4,1657,0.50
2024,2024isde2,Week 1,4,Avg Match,4,1657,53.50
2024,2024isde2,Week 1,5,Avg Auto,4,1657,16.91
2024,2024isde2,Week 1,6,Avg Stage,4,1657,3.66
2024,2024isde2,Week 1,7,Record (W-L-T),4,1657,8-4-0
2024,2024isde2,Week 1,8,DQ,4,1657,0
2024,2024isde2,Week 1,9,Played,4,1657,12
2024,2024isde2,Week 1,10,Total Ranking Points*,4,1657,25
2024,2024isde2,Week 1,2,Ranking Score,5,5614,2.08
2024,2024isde2,Week 1,3,Avg Coop,5,5614,0.33
2024,2024isde2,Week 1,4,Avg Match,5,5614,48.41
2024,2024isde2,Week 1,5,Avg Auto,5,5614,20.66
2024,2024isde2,Week 1,6,Avg Stage,5,5614,3.58
2024,2024isde2,Week 1,7,Record (W-L-T),5,5614,9-2-1
2024,2024isde2,Week 1,8,DQ,5,5614,0
2024,2024isde2,Week 1,9,Played,5,5614,12
2024,2024isde2,Week 1,10,Total Ranking Points*,5,5614,25
2024,2024isde2,Week 1,2,Ranking Score,6,7039,1.75
2024,2024isde2,Week 1,3,Avg Coop,6,7039,0.58
2024,2024isde2,Week 1,4,Avg Match,6,7039,45.41
2024,2024isde2,Week 1,5,Avg Auto,6,7039,17.91
2024,2024isde2,Week 1,6,Avg Stage,6,7039,3.25
2024,2024isde2,Week 1,7,Record (W-L-T),6,7039,7-5-0
2024,2024isde2,Week 1,8,DQ,6,7039,0
2024,2024isde2,Week 1,9,Played,6,7039,12
2024,2024isde2,Week 1,10,Total Ranking Points*,6,7039,21
2024,2024isde2,Week 1,2,Ranking Score,7,4586,1.75
2024,2024isde2,Week 1,3,Avg Coop,7,4586,0.33
2024,2024isde2,Week 1,4,Avg Match,7,4586,35.41
2024,2024isde2,Week 1,5,Avg Auto,7,4586,14.58
2024,2024isde2,Week 1,6,Avg Stage,7,4586,3.41
2024,2024isde2,Week 1,7,Record (W-L-T),7,4586,7-5-0
2024,2024isde2,Week 1,8,DQ,7,4586,0
2024,2024isde2,Week 1,9,Played,7,4586,12
2024,2024isde2,Week 1,10,Total Ranking Points*,7,4586,21
2024,2024isde2,Week 1,2,Ranking Score,8,6168,1.75
2024,2024isde2,Week 1,3,Avg Coop,8,6168,0.08
2024,2024isde2,Week 1,4,Avg Match,8,6168,45.83
2024,2024isde2,Week 1,5,Avg Auto,8,6168,17.75
2024,2024isde2,Week 1,6,Avg Stage,8,6168,4.33
2024,2024isde2,Week 1,7,Record (W-L-T),8,6168,9-3-0
2024,2024isde2,Week 1,8,DQ,8,6168,0
2024,2024isde2,Week 1,9,Played,8,6168,12
2024,2024isde2,Week 1,10,Total Ranking Points*,8,6168,21
2024,2024isde2,Week 1,2,Ranking Score,9,1937,1.66
2024,2024isde2,Week 1,3,Avg Coop,9,1937,0.25
2024,2024isde2,Week 1,4,Avg Match,9,1937,43.58
2024,2024isde2,Week 1,5,Avg Auto,9,1937,17.58
2024,2024isde2,Week 1,6,Avg Stage,9,1937,2.33
2024,2024isde2,Week 1,7,Record (W-L-T),9,1937,8-3-1
2024,2024isde2,Week 1,8,DQ,9,1937,0
2024,2024isde2,Week 1,9,Played,9,1937,12
2024,2024isde2,Week 1,10,Total Ranking Points*,9,1937,20
2024,2024isde2,Week 1,2,Ranking Score,10,5554,1.66
2024,2024isde2,Week 1,3,Avg Coop,10,5554,0.16
2024,2024isde2,Week 1,4,Avg Match,10,5554,45.33
2024,2024isde2,Week 1,5,Avg Auto,10,5554,19.50
2024,2024isde2,Week 1,6,Avg Stage,10,5554,3.16
2024,2024isde2,Week 1,7,Record (W-L-T),10,5554,6-6-0
2024,2024isde2,Week 1,8,DQ,10,5554,0
2024,2024isde2,Week 1,9,Played,10,5554,12
2024,2024isde2,Week 1,10,Total Ranking Points*,10,5554,20
2024,2024isde2,Week 1,2,Ranking Score,11,5987,1.58
2024,2024isde2,Week 1,3,Avg Coop,11,5987,0.50
2024,2024isde2,Week 1,4,Avg Match,11,5987,37.41
2024,2024isde2,Week 1,5,Avg Auto,11,5987,15.00
2024,2024isde2,Week 1,6,Avg Stage,11,5987,2.83
2024,2024isde2,Week 1,7,Record (W-L-T),11,5987,6-6-0
2024,2024isde2,Week 1,8,DQ,11,5987,0
2024,2024isde2,Week 1,9,Played,11,5987,12
2024,2024isde2,Week 1,10,Total Ranking Points*,11,5987,19
2024,2024isde2,Week 1,2,Ranking Score,12,7845,1.50
2024,2024isde2,Week 1,3,Avg Coop,12,7845,0.33
2024,2024isde2,Week 1,4,Avg Match,12,7845,39.83
2024,2024isde2,Week 1,5,Avg Auto,12,7845,18.25
2024,2024isde2,Week 1,6,Avg Stage,12,7845,3.58
2024,2024isde2,Week 1,7,Record (W-L-T),12,7845,6-6-0
2024,2024isde2,Week 1,8,DQ,12,7845,0
2024,2024isde2,Week 1,9,Played,12,7845,12
2024,2024isde2,Week 1,10,Total Ranking Points*,12,7845,18
2024,2024isde2,Week 1,2,Ranking Score,13,6104,1.50
2024,2024isde2,Week 1,3,Avg Coop,13,6104,0.25
2024,2024isde2,Week 1,4,Avg Match,13,6104,37.16
2024,2024isde2,Week 1,5,Avg Auto,13,6104,12.75
2024,2024isde2,Week 1,6,Avg Stage,13,6104,3.66
2024,2024isde2,Week 1,7,Record (W-L-T),13,6104,6-6-0
2024,2024isde2,Week 1,8,DQ,13,6104,0
2024,2024isde2,Week 1,9,Played,13,6104,12
2024,2024isde2,Week 1,10,Total Ranking Points*,13,6104,18
2024,2024isde2,Week 1,2,Ranking Score,14,3835,1.41
2024,2024isde2,Week 1,3,Avg Coop,14,3835,0.16
2024,2024isde2,Week 1,4,Avg Match,14,3835,36.25
2024,2024isde2,Week 1,5,Avg Auto,14,3835,12.50
2024,2024isde2,Week 1,6,Avg Stage,14,3835,4.50
2024,2024isde2,Week 1,7,Record (W-L-T),14,3835,6-6-0
2024,2024isde2,Week 1,8,DQ,14,3835,0
2024,2024isde2,Week 1,9,Played,14,3835,12
2024,2024isde2,Week 1,10,Total Ranking Points*,14,3835,17
2024,2024isde2,Week 1,2,Ranking Score,15,2096,1.33
2024,2024isde2,Week 1,3,Avg Coop,15,2096,0.50
2024,2024isde2,Week 1,4,Avg Match,15,2096,42.75
2024,2024isde2,Week 1,5,Avg Auto,15,2096,18.66
2024,2024isde2,Week 1,6,Avg Stage,15,2096,3.58
2024,2024isde2,Week 1,7,Record (W-L-T),15,2096,6-6-0
2024,2024isde2,Week 1,8,DQ,15,2096,0
2024,2024isde2,Week 1,9,Played,15,2096,12
2024,2024isde2,Week 1,10,Total Ranking Points*,15,2096,16
2024,2024isde2,Week 1,2,Ranking Score,16,2212,1.33
2024,2024isde2,Week 1,3,Avg Coop,16,2212,0.33
2024,2024isde2,Week 1,4,Avg Match,16,2212,35.41
2024,2024isde2,Week 1,5,Avg Auto,16,2212,13.50
2024,2024isde2,Week 1,6,Avg Stage,16,2212,2.66
2024,2024isde2,Week 1,7,Record (W-L-T),16,2212,5-6-1
2024,2024isde2,Week 1,8,DQ,16,2212,0
2024,2024isde2,Week 1,9,Played,16,2212,12
2024,2024isde2,Week 1,10,Total Ranking Points*,16,2212,16
2024,2024isde2,Week 1,2,Ranking Score,17,9739,1.33
2024,2024isde2,Week 1,3,Avg Coop,17,9739,0.25
2024,2024isde2,Week 1,4,Avg Match,17,9739,35.91
2024,2024isde2,Week 1,5,Avg Auto,17,9739,16.41
2024,2024isde2,Week 1,6,Avg Stage,17,9739,3.41
2024,2024isde2,Week 1,7,Record (W-L-T),17,9739,6-6-0
2024,2024isde2,Week 1,8,DQ,17,9739,0
2024,2024isde2,Week 1,9,Played,17,9739,12
2024,2024isde2,Week 1,10,Total Ranking Points*,17,9739,16
2024,2024isde2,Week 1,2,Ranking Score,18,7112,1.25
2024,2024isde2,Week 1,3,Avg Coop,18,7112,0.25
2024,2024isde2,Week 1,4,Avg Match,18,7112,36.25
2024,2024isde2,Week 1,5,Avg Auto,18,7112,12.83
2024,2024isde2,Week 1,6,Avg Stage,18,7112,2.41
2024,2024isde2,Week 1,7,Record (W-L-T),18,7112,6-6-0
2024,2024isde2,Week 1,8,DQ,18,7112,0
2024,2024isde2,Week 1,9,Played,18,7112,12
2024,2024isde2,Week 1,10,Total Ranking Points*,18,7112,15
2024,2024isde2,Week 1,2,Ranking Score,19,4744,1.16
2024,2024isde2,Week 1,3,Avg Coop,19,4744,0.50
2024,2024isde2,Week 1,4,Avg Match,19,4744,26.66
2024,2024isde2,Week 1,5,Avg Auto,19,4744,11.00
2024,2024isde2,Week 1,6,Avg Stage,19,4744,4.00
