year,event,week,col_index,col_name,rank,team,value
2025,2025mdpas,Week 2,6,Avg Barge,18,4456,6.17
2025,2025mdpas,Week 2,7,Record (W-L-T),18,4456,5-7-0
2025,2025mdpas,Week 2,8,DQ,18,4456,0
2025,2025mdpas,Week 2,9,Played,18,4456,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,18,4456,23
2025,2025mdpas,Week 2,2,Ranking Score,19,8622,1.92
2025,2025mdpas,Week 2,3,Avg Coop,19,8622,0.08
2025,2025mdpas,Week 2,4,Avg Match,19,8622,48.75
2025,2025mdpas,Week 2,5,Avg Auto,19,8622,11.08
2025,2025mdpas,Week 2,6,Avg Barge,19,8622,3.83
2025,2025mdpas,Week 2,7,Record (W-L-T),19,8622,6-6-0
2025,2025mdpas,Week 2,8,DQ,19,8622,0
2025,2025mdpas,Week 2,9,Played,19,8622,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,19,8622,23
2025,2025mdpas,Week 2,2,Ranking Score,20,2912,1.92
2025,2025mdpas,Week 2,3,Avg Coop,20,2912,0.08
2025,2025mdpas,Week 2,4,Avg Match,20,2912,39.17
2025,2025mdpas,Week 2,5,Avg Auto,20,2912,8.67
2025,2025mdpas,Week 2,6,Avg Barge,20,2912,5.83
2025,2025mdpas,Week 2,7,Record (W-L-T),20,2912,6-6-0
2025,2025mdpas,Week 2,8,DQ,20,2912,0
2025,2025mdpas,Week 2,9,Played,20,2912,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,20,2912,23
2025,2025mdpas,Week 2,2,Ranking Score,21,1915,1.83
2025,2025mdpas,Week 2,3,Avg Coop,21,1915,0.08
2025,2025mdpas,Week 2,4,Avg Match,21,1915,47.67
2025,2025mdpas,Week 2,5,Avg Auto,21,1915,10.92
2025,2025mdpas,Week 2,6,Avg Barge,21,1915,5.33
2025,2025mdpas,Week 2,7,Record (W-L-T),21,1915,5-6-1
2025,2025mdpas,Week 2,8,DQ,21,1915,0
2025,2025mdpas,Week 2,9,Played,21,1915,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,21,1915,22
2025,2025mdpas,Week 2,2,Ranking Score,22,612,1.75
2025,2025mdpas,Week 2,3,Avg Coop,22,612,0.08
2025,2025mdpas,Week 2,4,Avg Match,22,612,48.33
2025,2025mdpas,Week 2,5,Avg Auto,22,612,10.42
2025,2025mdpas,Week 2,6,Avg Barge,22,612,5.00
2025,2025mdpas,Week 2,7,Record (W-L-T),22,612,5-6-1
2025,2025mdpas,Week 2,8,DQ,22,612,0
2025,2025mdpas,Week 2,9,Played,22,612,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,22,612,21
2025,2025mdpas,Week 2,2,Ranking Score,23,5549,1.67
2025,2025mdpas,Week 2,3,Avg Coop,23,5549,0.17
2025,2025mdpas,Week 2,4,Avg Match,23,5549,45.58
2025,2025mdpas,Week 2,5,Avg Auto,23,5549,8.58
2025,2025mdpas,Week 2,6,Avg Barge,23,5549,5.17
2025,2025mdpas,Week 2,7,Record (W-L-T),23,5549,6-6-0
2025,2025mdpas,Week 2,8,DQ,23,5549,0
2025,2025mdpas,Week 2,9,Played,23,5549,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,23,5549,20
2025,2025mdpas,Week 2,2,Ranking Score,24,1719,1.67
2025,2025mdpas,Week 2,3,Avg Coop,24,1719,0.00
2025,2025mdpas,Week 2,4,Avg Match,24,1719,48.50
2025,2025mdpas,Week 2,5,Avg Auto,24,1719,11.00
2025,2025mdpas,Week 2,6,Avg Barge,24,1719,5.67
2025,2025mdpas,Week 2,7,Record (W-L-T),24,1719,5-7-0
2025,2025mdpas,Week 2,8,DQ,24,1719,0
2025,2025mdpas,Week 2,9,Played,24,1719,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,24,1719,20
2025,2025mdpas,Week 2,2,Ranking Score,25,5830,1.67
2025,2025mdpas,Week 2,3,Avg Coop,25,5830,0.00
2025,2025mdpas,Week 2,4,Avg Match,25,5830,46.17
2025,2025mdpas,Week 2,5,Avg Auto,25,5830,11.92
2025,2025mdpas,Week 2,6,Avg Barge,25,5830,7.00
2025,2025mdpas,Week 2,7,Record (W-L-T),25,5830,5-7-0
2025,2025mdpas,Week 2,8,DQ,25,5830,0
2025,2025mdpas,Week 2,9,Played,25,5830,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,25,5830,20
2025,2025mdpas,Week 2,2,Ranking Score,26,5243,1.67
2025,2025mdpas,Week 2,3,Avg Coop,26,5243,0.00
2025,2025mdpas,Week 2,4,Avg Match,26,5243,41.67
2025,2025mdpas,Week 2,5,Avg Auto,26,5243,13.33
2025,2025mdpas,Week 2,6,Avg Barge,26,5243,4.33
2025,2025mdpas,Week 2,7,Record (W-L-T),26,5243,5-7-0
2025,2025mdpas,Week 2,8,DQ,26,5243,0
2025,2025mdpas,Week 2,9,Played,26,5243,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,26,5243,20
2025,2025mdpas,Week 2,2,Ranking Score,27,5841,1.67
2025,2025mdpas,Week 2,3,Avg Coop,27,5841,0.00
2025,2025mdpas,Week 2,4,Avg Match,27,5841,37.08
2025,2025mdpas,Week 2,5,Avg Auto,27,5841,10.75
2025,2025mdpas,Week 2,6,Avg Barge,27,5841,6.00
2025,2025mdpas,Week 2,7,Record (W-L-T),27,5841,5-7-0
2025,2025mdpas,Week 2,8,DQ,27,5841,0
2025,2025mdpas,Week 2,9,Played,27,5841,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,27,5841,20
2025,2025mdpas,Week 2,2,Ranking Score,28,611,1.58
2025,2025mdpas,Week 2,3,Avg Coop,28,611,0.08
2025,2025mdpas,Week 2,4,Avg Match,28,611,49.33
2025,2025mdpas,Week 2,5,Avg Auto,28,611,11.25
2025,2025mdpas,Week 2,6,Avg Barge,28,611,4.83
2025,2025mdpas,Week 2,7,Record (W-L-T),28,611,4-8-0
2025,2025mdpas,Week 2,8,DQ,28,611,0
2025,2025mdpas,Week 2,9,Played,28,611,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,28,611,19
2025,2025mdpas,Week 2,2,Ranking Score,29,1111,1.58
2025,2025mdpas,Week 2,3,Avg Coop,29,1111,0.08
2025,2025mdpas,Week 2,4,Avg Match,29,1111,42.17
2025,2025mdpas,Week 2,5,Avg Auto,29,1111,9.33
2025,2025mdpas,Week 2,6,Avg Barge,29,1111,5.50
2025,2025mdpas,Week 2,7,Record (W-L-T),29,1111,4-8-0
2025,2025mdpas,Week 2,8,DQ,29,1111,0
2025,2025mdpas,Week 2,9,Played,29,1111,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,29,1111,19
2025,2025mdpas,Week 2,2,Ranking Score,30,7886,1.58
2025,2025mdpas,Week 2,3,Avg Coop,30,7886,0.00
2025,2025mdpas,Week 2,4,Avg Match,30,7886,52.92
2025,2025mdpas,Week 2,5,Avg Auto,30,7886,10.08
2025,2025mdpas,Week 2,6,Avg Barge,30,7886,5.00
2025,2025mdpas,Week 2,7,Record (W-L-T),30,7886,5-7-0
2025,2025mdpas,Week 2,8,DQ,30,7886,0
2025,2025mdpas,Week 2,9,Played,30,7886,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,30,7886,19
2025,2025mdpas,Week 2,2,Ranking Score,31,6213,1.58
2025,2025mdpas,Week 2,3,Avg Coop,31,6213,0.00
2025,2025mdpas,Week 2,4,Avg Match,31,6213,51.25
2025,2025mdpas,Week 2,5,Avg Auto,31,6213,10.67
2025,2025mdpas,Week 2,6,Avg Barge,31,6213,5.17
2025,2025mdpas,Week 2,7,Record (W-L-T),31,6213,4-8-0
2025,2025mdpas,Week 2,8,DQ,31,6213,0
2025,2025mdpas,Week 2,9,Played,31,6213,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,31,6213,19
2025,2025mdpas,Week 2,2,Ranking Score,32,6239,1.50
2025,2025mdpas,Week 2,3,Avg Coop,32,6239,0.08
2025,2025mdpas,Week 2,4,Avg Match,32,6239,47.42
2025,2025mdpas,Week 2,5,Avg Auto,32,6239,13.25
2025,2025mdpas,Week 2,6,Avg Barge,32,6239,8.50
2025,2025mdpas,Week 2,7,Record (W-L-T),32,6239,3-9-0
2025,2025mdpas,Week 2,8,DQ,32,6239,0
2025,2025mdpas,Week 2,9,Played,32,6239,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,32,6239,18
2025,2025mdpas,Week 2,2,Ranking Score,33,6863,1.42
2025,2025mdpas,Week 2,3,Avg Coop,33,6863,0.08
2025,2025mdpas,Week 2,4,Avg Match,33,6863,58.83
2025,2025mdpas,Week 2,5,Avg Auto,33,6863,11.83
2025,2025mdpas,Week 2,6,Avg Barge,33,6863,4.83
2025,2025mdpas,Week 2,7,Record (W-L-T),33,6863,4-8-0
2025,2025mdpas,Week 2,8,DQ,33,6863,0
2025,2025mdpas,Week 2,9,Played,33,6863,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,33,6863,17
2025,2025mdpas,Week 2,2,Ranking Score,34,8326,1.33
2025,2025mdpas,Week 2,3,Avg Coop,34,8326,0.17
2025,2025mdpas,Week 2,4,Avg Match,34,8326,43.17
2025,2025mdpas,Week 2,5,Avg Auto,34,8326,11.42
2025,2025mdpas,Week 2,6,Avg Barge,34,8326,5.33
2025,2025mdpas,Week 2,7,Record (W-L-T),34,8326,3-9-0
2025,2025mdpas,Week 2,8,DQ,34,8326,0
2025,2025mdpas,Week 2,9,Played,34,8326,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,34,8326,16
2025,2025mdpas,Week 2,2,Ranking Score,35,2377,1.25
2025,2025mdpas,Week 2,3,Avg Coop,35,2377,0.00
2025,2025mdpas,Week 2,4,Avg Match,35,2377,29.25
2025,2025mdpas,Week 2,5,Avg Auto,35,2377,8.58
2025,2025mdpas,Week 2,6,Avg Barge,35,2377,4.17
2025,2025mdpas,Week 2,7,Record (W-L-T),35,2377,4-7-0
2025,2025mdpas,Week 2,8,DQ,35,2377,1
2025,2025mdpas,Week 2,9,Played,35,2377,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,35,2377,15
2025,2025mdpas,Week 2,2,Ranking Score,36,2849,1.08
2025,2025mdpas,Week 2,3,Avg Coop,36,2849,0.00
2025,2025mdpas,Week 2,4,Avg Match,36,2849,41.08
2025,2025mdpas,Week 2,5,Avg Auto,36,2849,10.33
2025,2025mdpas,Week 2,6,Avg Barge,36,2849,5.67
2025,2025mdpas,Week 2,7,Record (W-L-T),36,2849,2-9-1
2025,2025mdpas,Week 2,8,DQ,36,2849,0
2025,2025mdpas,Week 2,9,Played,36,2849,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,36,2849,13
2025,2025mdpas,Week 2,2,Ranking Score,37,2537,0.92
2025,2025mdpas,Week 2,3,Avg Coop,37,2537,0.00
2025,2025mdpas,Week 2,4,Avg Match,37,2537,43.92
2025,2025mdpas,Week 2,5,Avg Auto,37,2537,11.42
2025,2025mdpas,Week 2,6,Avg Barge,37,2537,5.50
2025,2025mdpas,Week 2,7,Record (W-L-T),37,2537,2-10-0
2025,2025mdpas,Week 2,8,DQ,37,2537,0
2025,2025mdpas,Week 2,9,Played,37,2537,12
2025,2025mdpas,Week 2,10,Total Ranking Points*,37,2537,11
2025,2025miesc,Week 2,2,Ranking Score,1,4391,4.75
2025,2025miesc,Week 2,3,Avg Coop,1,4391,0.25
2025,2025miesc,Week 2,4,Avg Match,1,4391,103.58
2025,2025miesc,Week 2,5,Avg Auto,1,4391,18.75
2025,2025miesc,Week 2,6,Avg Barge,1,4391,11.33
2025,2025miesc,Week 2,7,Record (W-L-T),1,4391,11-1-0
2025,2025miesc,Week 2,8,DQ,1,4391,0
2025,2025miesc,Week 2,9,Played,1,4391,12
2025,2025miesc,Week 2,10,Total Ranking Points*,1,4391,57
2025,2025miesc,Week 2,2,Ranking Score,2,857,3.75
2025,2025miesc,Week 2,3,Avg Coop,2,857,0.00
2025,2025miesc,Week 2,4,Avg Match,2,857,64.92
2025,2025miesc,Week 2,5,Avg Auto,2,857,13.33
2025,2025miesc,Week 2,6,Avg Barge,2,857,12.17
2025,2025miesc,Week 2,7,Record (W-L-T),2,857,10-2-0
2025,2025miesc,Week 2,8,DQ,2,857,0
2025,2025miesc,Week 2,9,Played,2,857,12
2025,2025miesc,Week 2,10,Total Ranking Points*,2,857,45
2025,2025miesc,Week 2,2,Ranking Score,3,141,3.67
2025,2025miesc,Week 2,3,Avg Coop,3,141,0.17
2025,2025miesc,Week 2,4,Avg Match,3,141,71.83
2025,2025miesc,Week 2,5,Avg Auto,3,141,12.33
2025,2025miesc,Week 2,6,Avg Barge,3,141,12.83
2025,2025miesc,Week 2,7,Record (W-L-T),3,141,9-3-0
2025,2025miesc,Week 2,8,DQ,3,141,0
2025,2025miesc,Week 2,9,Played,3,141,12
2025,2025miesc,Week 2,10,Total Ranking Points*,3,141,44
2025,2025miesc,Week 2,2,Ranking Score,4,10589,3.58
2025,2025miesc,Week 2,3,Avg Coop,4,10589,0.25
2025,2025miesc,Week 2,4,Avg Match,4,10589,89.33
2025,2025miesc,Week 2,5,Avg Auto,4,10589,16.25
2025,2025miesc,Week 2,6,Avg Barge,4,10589,7.17
2025,2025miesc,Week 2,7,Record (W-L-T),4,10589,10-2-0
2025,2025miesc,Week 2,8,DQ,4,10589,0
2025,2025miesc,Week 2,9,Played,4,10589,12
2025,2025miesc,Week 2,10,Total Ranking Points*,4,10589,43
2025,2025miesc,Week 2,2,Ranking Score,5,2586,3.58
2025,2025miesc,Week 2,3,Avg Coop,5,2586,0.08
2025,2025miesc,Week 2,4,Avg Match,5,2586,77.33
2025,2025miesc,Week 2,5,Avg Auto,5,2586,19.50
2025,2025miesc,Week 2,6,Avg Barge,5,2586,7.17
2025,2025miesc,Week 2,7,Record (W-L-T),5,2586,10-2-0
2025,2025miesc,Week 2,8,DQ,5,2586,0
2025,2025miesc,Week 2,9,Played,5,2586,12
2025,2025miesc,Week 2,10,Total Ranking Points*,5,2586,43
2025,2025miesc,Week 2,2,Ranking Score,6,4375,3.08
2025,2025miesc,Week 2,3,Avg Coop,6,4375,0.08
2025,2025miesc,Week 2,4,Avg Match,6,4375,64.42
2025,2025miesc,Week 2,5,Avg Auto,6,4375,15.17
2025,2025miesc,Week 2,6,Avg Barge,6,4375,6.17
2025,2025miesc,Week 2,7,Record (W-L-T),6,4375,8-4-0
2025,2025miesc,Week 2,8,DQ,6,4375,0
2025,2025miesc,Week 2,9,Played,6,4375,12
2025,2025miesc,Week 2,10,Total Ranking Points*,6,4375,37
2025,2025miesc,Week 2,2,Ranking Score,7,9249,3.00
2025,2025miesc,Week 2,3,Avg Coop,7,9249,0.00
2025,2025miesc,Week 2,4,Avg Match,7,9249,55.83
2025,2025miesc,Week 2,5,Avg Auto,7,9249,11.50
2025,2025miesc,Week 2,6,Avg Barge,7,9249,7.33
2025,2025miesc,Week 2,7,Record (W-L-T),7,9249,9-3-0
2025,2025miesc,Week 2,8,DQ,7,9249,0
2025,2025miesc,Week 2,9,Played,7,9249,12
2025,2025miesc,Week 2,10,Total Ranking Points*,7,9249,36
2025,2025miesc,Week 2,2,Ranking Score,8,6637,2.92
2025,2025miesc,Week 2,3,Avg Coop,8,6637,0.17
2025,2025miesc,Week 2,4,Avg Match,8,6637,73.17
2025,2025miesc,Week 2,5,Avg Auto,8,6637,15.25
2025,2025miesc,Week 2,6,Avg Barge,8,6637,5.50
2025,2025miesc,Week 2,7,Record (W-L-T),8,6637,8-4-0
2025,2025miesc,Week 2,8,DQ,8,6637,0
2025,2025miesc,Week 2,9,Played,8,6637,12
2025,2025miesc,Week 2,10,Total Ranking Points*,8,6637,35
2025,2025miesc,Week 2,2,Ranking Score,9,7768,2.83
2025,2025miesc,Week 2,3,Avg Coop,9,7768,0.08
2025,2025miesc,Week 2,4,Avg Match,9,7768,58.67
2025,2025miesc,Week 2,5,Avg Auto,9,7768,9.83
2025,2025miesc,Week 2,6,Avg Barge,9,7768,7.33
2025,2025miesc,Week 2,7,Record (W-L-T),9,7768,9-3-0
2025,2025miesc,Week 2,8,DQ,9,7768,0
2025,2025miesc,Week 2,9,Played,9,7768,12
2025,2025miesc,Week 2,10,Total Ranking Points*,9,7768,34
2025,2025miesc,Week 2,2,Ranking Score,10,6088,2.83
2025,2025miesc,Week 2,3,Avg Coop,10,6088,0.00
2025,2025miesc,Week 2,4,Avg Match,10,6088,65.58
2025,2025miesc,Week 2,5,Avg Auto,10,6088,12.25
2025,2025miesc,Week 2,6,Avg Barge,10,6088,9.50
2025,2025miesc,Week 2,7,Record (W-L-T),10,6088,7-5-0
2025,2025miesc,Week 2,8,DQ,10,6088,0
2025,2025miesc,Week 2,9,Played,10,6088,12
2025,2025miesc,Week 2,10,Total Ranking Points*,10,6088,34
2025,2025miesc,Week 2,2,Ranking Score,11,3602,2.75
2025,2025miesc,Week 2,3,Avg Coop,11,3602,0.08
2025,2025miesc,Week 2,4,Avg Match,11,3602,59.00
2025,2025miesc,Week 2,5,Avg Auto,11,3602,11.50
2025,2025miesc,Week 2,6,Avg Barge,11,3602,7.83
2025,2025miesc,Week 2,7,Record (W-L-T),11,3602,8-4-0
2025,2025miesc,Week 2,8,DQ,11,3602,0
2025,2025miesc,Week 2,9,Played,11,3602,12
2025,2025miesc,Week 2,10,Total Ranking Points*,11,3602,33
2025,2025miesc,Week 2,2,Ranking Score,12,9548,2.67
2025,2025miesc,Week 2,3,Avg Coop,12,9548,0.08
2025,2025miesc,Week 2,4,Avg Match,12,9548,61.17
2025,2025miesc,Week 2,5,Avg Auto,12,9548,9.92
2025,2025miesc,Week 2,6,Avg Barge,12,9548,12.17
2025,2025miesc,Week 2,7,Record (W-L-T),12,9548,7-5-0
2025,2025miesc,Week 2,8,DQ,12,9548,0
2025,2025miesc,Week 2,9,Played,12,9548,12
2025,2025miesc,Week 2,10,Total Ranking Points*,12,9548,32
2025,2025miesc,Week 2,2,Ranking Score,13,7782,2.67
2025,2025miesc,Week 2,3,Avg Coop,13,7782,0.08
2025,2025miesc,Week 2,4,Avg Match,13,7782,55.83
2025,2025miesc,Week 2,5,Avg Auto,13,7782,12.08
2025,2025miesc,Week 2,6,Avg Barge,13,7782,4.83
2025,2025miesc,Week 2,7,Record (W-L-T),13,7782,8-4-0
2025,2025miesc,Week 2,8,DQ,13,7782,0
2025,2025miesc,Week 2,9,Played,13,7782,12
2025,2025miesc,Week 2,10,Total Ranking Points*,13,7782,32
2025,2025miesc,Week 2,2,Ranking Score,14,9773,2.50
2025,2025miesc,Week 2,3,Avg Coop,14,9773,0.00
2025,2025miesc,Week 2,4,Avg Match,14,9773,62.25
2025,2025miesc,Week 2,5,Avg Auto,14,9773,14.42
2025,2025miesc,Week 2,6,Avg Barge,14,9773,7.17
2025,2025miesc,Week 2,7,Record (W-L-T),14,9773,6-6-0
2025,2025miesc,Week 2,8,DQ,14,9773,0
2025,2025miesc,Week 2,9,Played,14,9773,12
2025,2025miesc,Week 2,10,Total Ranking Points*,14,9773,30
2025,2025miesc,Week 2,2,Ranking Score,15,6112,2.50
2025,2025miesc,Week 2,3,Avg Coop,15,6112,0.00
2025,2025miesc,Week 2,4,Avg Match,15,6112,59.25
2025,2025miesc,Week 2,5,Avg Auto,15,6112,11.58
2025,2025miesc,Week 2,6,Avg Barge,15,6112,12.00
2025,2025miesc,Week 2,7,Record (W-L-T),15,6112,6-6-0
2025,2025miesc,Week 2,8,DQ,15,6112,0
2025,2025miesc,Week 2,9,Played,15,6112,12
2025,2025miesc,Week 2,10,Total Ranking Points*,15,6112,30
2025,2025miesc,Week 2,2,Ranking Score,16,5486,2.25
2025,2025miesc,Week 2,3,Avg Coop,16,5486,0.00
2025,2025miesc,Week 2,4,Avg Match,16,5486,61.33
2025,2025miesc,Week 2,5,Avg Auto,16,5486,11.92
2025,2025miesc,Week 2,6,Avg Barge,16,5486,8.17
2025,2025miesc,Week 2,7,Record (W-L-T),16,5486,6-6-0
2025,2025miesc,Week 2,8,DQ,16,5486,0
2025,2025miesc,Week 2,9,Played,16,5486,12
2025,2025miesc,Week 2,10,Total Ranking Points*,16,5486,27
2025,2025miesc,Week 2,2,Ranking Score,17,4827,2.17
2025,2025miesc,Week 2,3,Avg Coop,17,4827,0.17
2025,2025miesc,Week 2,4,Avg Match,17,4827,58.50
2025,2025miesc,Week 2,5,Avg Auto,17,4827,10.08
2025,2025miesc,Week 2,6,Avg Barge,17,4827,7.00
2025,2025miesc,Week 2,7,Record (W-L-T),17,4827,6-6-0
2025,2025miesc,Week 2,8,DQ,17,4827,0
2025,2025miesc,Week 2,9,Played,17,4827,12
2025,2025miesc,Week 2,10,Total Ranking Points*,17,4827,26
2025,2025miesc,Week 2,2,Ranking Score,18,9733,2.17
2025,2025miesc,Week 2,3,Avg Coop,18,9733,0.08
2025,2025miesc,Week 2,4,Avg Match,18,9733,53.00
2025,2025miesc,Week 2,5,Avg Auto,18,9733,10.92
2025,2025miesc,Week 2,6,Avg Barge,18,9733,6.67
2025,2025miesc,Week 2,7,Record (W-L-T),18,9733,6-6-0
2025,2025miesc,Week 2,8,DQ,18,9733,0
2025,2025miesc,Week 2,9,Played,18,9733,12
2025,2025miesc,Week 2,10,Total Ranking Points*,18,9733,26
2025,2025miesc,Week 2,2,Ranking Score,19,9755,2.08
2025,2025miesc,Week 2,3,Avg Coop,19,9755,0.25
2025,2025miesc,Week 2,4,Avg Match,19,9755,56.25
2025,2025miesc,Week 2,5,Avg Auto,19,9755,10.25
2025,2025miesc,Week 2,6,Avg Barge,19,9755,7.50
2025,2025miesc,Week 2,7,Record (W-L-T),19,9755,5-7-0
2025,2025miesc,Week 2,8,DQ,19,9755,0
2025,2025miesc,Week 2,9,Played,19,9755,12
2025,2025miesc,Week 2,10,Total Ranking Points*,19,9755,25
2025,2025miesc,Week 2,2,Ranking Score,20,10622,2.08
2025,2025miesc,Week 2,3,Avg Coop,20,10622,0.08
2025,2025miesc,Week 2,4,Avg Match,20,10622,52.25
2025,2025miesc,Week 2,5,Avg Auto,20,10622,9.83
2025,2025miesc,Week 2,6,Avg Barge,20,10622,6.83
2025,2025miesc,Week 2,7,Record (W-L-T),20,10622,6-6-0
2025,2025miesc,Week 2,8,DQ,20,10622,0
2025,2025miesc,Week 2,9,Played,20,10622,12
2025,2025miesc,Week 2,10,Total Ranking Points*,20,10622,25
2025,2025miesc,Week 2,2,Ranking Score,21,4835,2.08
2025,2025miesc,Week 2,3,Avg Coop,21,4835,0.00
2025,2025miesc,Week 2,4,Avg Match,21,4835,49.92
2025,2025miesc,Week 2,5,Avg Auto,21,4835,10.42
2025,2025miesc,Week 2,6,Avg Barge,21,4835,6.83
2025,2025miesc,Week 2,7,Record (W-L-T),21,4835,6-6-0
2025,2025miesc,Week 2,8,DQ,21,4835,0
2025,2025miesc,Week 2,9,Played,21,4835,12
2025,2025miesc,Week 2,10,Total Ranking Points*,21,4835,25
2025,2025miesc,Week 2,2,Ranking Score,22,9682,2.08
2025,2025miesc,Week 2,3,Avg Coop,22,9682,0.00
2025,2025miesc,Week 2,4,Avg Match,22,9682,43.00
2025,2025miesc,Week 2,5,Avg Auto,22,9682,10.42
2025,2025miesc,Week 2,6,Avg Barge,22,9682,4.83
2025,2025miesc,Week 2,7,Record (W-L-T),22,9682,6-5-0
2025,2025miesc,Week 2,8,DQ,22,9682,1
2025,2025miesc,Week 2,9,Played,22,9682,12
2025,2025miesc,Week 2,10,Total Ranking Points*,22,9682,25
2025,2025miesc,Week 2,2,Ranking Score,23,9188,2.00
2025,2025miesc,Week 2,3,Avg Coop,23,9188,0.25
2025,2025miesc,Week 2,4,Avg Match,23,9188,56.17
2025,2025miesc,Week 2,5,Avg Auto,23,9188,13.25
2025,2025miesc,Week 2,6,Avg Barge,23,9188,5.50
2025,2025miesc,Week 2,7,Record (W-L-T),23,9188,5-7-0
2025,2025miesc,Week 2,8,DQ,23,9188,0
2025,2025miesc,Week 2,9,Played,23,9188,12
2025,2025miesc,Week 2,10,Total Ranking Points*,23,9188,24
2025,2025miesc,Week 2,2,Ranking Score,24,5547,2.00
2025,2025miesc,Week 2,3,Avg Coop,24,5547,0.08
2025,2025miesc,Week 2,4,Avg Match,24,5547,56.67
2025,2025miesc,Week 2,5,Avg Auto,24,5547,9.75
2025,2025miesc,Week 2,6,Avg Barge,24,5547,7.17
2025,2025miesc,Week 2,7,Record (W-L-T),24,5547,6-6-0
2025,2025miesc,Week 2,8,DQ,24,5547,0
2025,2025miesc,Week 2,9,Played,24,5547,12
2025,2025miesc,Week 2,10,Total Ranking Points*,24,5547,24
2025,2025miesc,Week 2,2,Ranking Score,25,5247,1.92
2025,2025miesc,Week 2,3,Avg Coop,25,5247,0.00
2025,2025miesc,Week 2,4,Avg Match,25,5247,57.92
2025,2025miesc,Week 2,5,Avg Auto,25,5247,11.42
2025,2025miesc,Week 2,6,Avg Barge,25,5247,9.00
2025,2025miesc,Week 2,7,Record (W-L-T),25,5247,5-7-0
2025,2025miesc,Week 2,8,DQ,25,5247,0
2025,2025miesc,Week 2,9,Played,25,5247,12
2025,2025miesc,Week 2,10,Total Ranking Points*,25,5247,23
2025,2025miesc,Week 2,2,Ranking Score,26,6079,1.83
2025,2025miesc,Week 2,3,Avg Coop,26,6079,0.08
2025,2025miesc,Week 2,4,Avg Match,26,6079,48.00
2025,2025miesc,Week 2,5,Avg Auto,26,6079,9.67
2025,2025miesc,Week 2,6,Avg Barge,26,6079,8.33
2025,2025miesc,Week 2,7,Record (W-L-T),26,6079,5-7-0
2025,2025miesc,Week 2,8,DQ,26,6079,0
2025,2025miesc,Week 2,9,Played,26,6079,12
2025,2025miesc,Week 2,10,Total Ranking Points*,26,6079,22
2025,2025miesc,Week 2,2,Ranking Score,27,10505,1.67
2025,2025miesc,Week 2,3,Avg Coop,27,10505,0.08
2025,2025miesc,Week 2,4,Avg Match,27,10505,56.08
2025,2025miesc,Week 2,5,Avg Auto,27,10505,9.83
2025,2025miesc,Week 2,6,Avg Barge,27,10505,6.00
2025,2025miesc,Week 2,7,Record (W-L-T),27,10505,4-8-0
2025,2025miesc,Week 2,8,DQ,27,10505,0
2025,2025miesc,Week 2,9,Played,27,10505,12
2025,2025miesc,Week 2,10,Total Ranking Points*,27,10505,20
2025,2025miesc,Week 2,2,Ranking Score,28,9722,1.67
2025,2025miesc,Week 2,3,Avg Coop,28,9722,0.08
2025,2025miesc,Week 2,4,Avg Match,28,9722,53.42
2025,2025miesc,Week 2,5,Avg Auto,28,9722,10.67
2025,2025miesc,Week 2,6,Avg Barge,28,9722,5.83
2025,2025miesc,Week 2,7,Record (W-L-T),28,9722,5-7-0
2025,2025miesc,Week 2,8,DQ,28,9722,0
2025,2025miesc,Week 2,9,Played,28,9722,12
2025,2025miesc,Week 2,10,Total Ranking Points*,28,9722,20
2025,2025miesc,Week 2,2,Ranking Score,29,1322,1.67
2025,2025miesc,Week 2,3,Avg Coop,29,1322,0.08
2025,2025miesc,Week 2,4,Avg Match,29,1322,49.92
2025,2025miesc,Week 2,5,Avg Auto,29,1322,9.08
2025,2025miesc,Week 2,6,Avg Barge,29,1322,10.17
2025,2025miesc,Week 2,7,Record (W-L-T),29,1322,4-8-0
2025,2025miesc,Week 2,8,DQ,29,1322,0
2025,2025miesc,Week 2,9,Played,29,1322,12
2025,2025miesc,Week 2,10,Total Ranking Points*,29,1322,20
2025,2025miesc,Week 2,2,Ranking Score,30,6113,1.67
2025,2025miesc,Week 2,3,Avg Coop,30,6113,0.00
2025,2025miesc,Week 2,4,Avg Match,30,6113,47.17
2025,2025miesc,Week 2,5,Avg Auto,30,6113,12.58
2025,2025miesc,Week 2,6,Avg Barge,30,6113,6.50
2025,2025miesc,Week 2,7,Record (W-L-T),30,6113,3-9-0
